block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,gini_p_value,ci_p_value,ki_p_value,mki_p_value,accuracy,uniformity,vertical_equity
1452,prediction,GROSSCON,17,0.9965,0.9633951188920061,0.6243433370294291,8.51570006723825,1.0196644595498547,-0.06903233844006158,1.0955156869620422,0.23904688700999233,0.20582751629544582,-0.033219370714546566,0.8610340794224278,3.13e-5,1.898e-4,0.0080151,1.898e-4,TRUE,TRUE,TRUE
1453,prediction,GROSSCON,35,1.0957,0.1192960712519934,0.3338199686654323,19.61817152219233,1.1332293827142526,-0.44766271009708714,1.8133156766147631,0.2500641553016292,0.07436680145524469,-0.17569735384638444,0.29739088901223343,0,2.771e-4,6.98e-5,2.771e-4,TRUE,FALSE,FALSE
1456,prediction,GROSSCON,12,1.0329,0.5756283295768823,0.4229546677099126,12.230789390421876,1.0286649316238592,-0.09560708288457072,1.438710242563147,0.16790066567448578,0.08995667144385255,-0.07794399423063321,0.5357731673217685,1.6e-6,0.0124777,0.0151572,0.0124777,TRUE,TRUE,TRUE
1458,prediction,GROSSCON,20,1.0483,0.5576222833070221,0.6147318597699066,11.551577931661912,1.0276931897331416,-0.22613249403575206,1.4565200426238327,0.15438068345791914,0.0871530217876386,-0.06722766167028055,0.564533203478106,0,9.79e-4,0.0029492,9.79e-4,TRUE,TRUE,TRUE
1460,prediction,GROSSCON,20,1.0207,0.9383843572613777,0.6940267963140936,5.9196108681468145,1.0108371549750907,-0.042172358084316706,1.0616174775408511,0.1883454644964167,0.1663742708522996,-0.02197119364411706,0.8833463088539889,2.45e-5,5.06e-5,0.1154533,5.06e-5,TRUE,TRUE,TRUE
1466,prediction,GROSSCON,16,0.991,0.9648828816960779,0.7061444165294986,10.96454939700449,1.0196230690245514,-0.040039199009761696,1.05436293935978,0.3236211031175061,0.3006051927783053,-0.02301591033920071,0.9288800695706059,0,1.9e-6,0.1672029,1.9e-6,TRUE,TRUE,TRUE
1467,prediction,GROSSCON,6,1.0675,0.9294313811792314,0.8889795918367347,6.495774689691522,1.002394768528234,-0.00786099190868312,1.1320843010464348,0.1685636856368564,0.15369621796954047,-0.014867467667315929,0.9117991066038648,0.0201558,0.0809946,0.5979416,0.0809946,TRUE,TRUE,TRUE
1468,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,
1469,prediction,GROSSCON,12,1.043,0.2493701373436072,0.5913151673510015,9.872281677813394,1.0512648878931472,-0.3003361931668817,0.8762691684958022,0.1572313749322904,0.08547507780982862,-0.07175629712246187,0.5436260914632165,0.0112471,1.641e-4,0.2396636,1.641e-4,TRUE,TRUE,FALSE
1471,prediction,GROSSCON,26,1.0321,0.43307033263874023,0.8765236708875558,8.702084058503228,1.0739806083217052,-0.0834848202800281,1.176769706871184,0.2922579456612092,0.21100749302083452,-0.08125045264037473,0.7219906119008936,2e-7,0,0.1308782,0,TRUE,TRUE,FALSE
1472,prediction,GROSSCON,6,0.9793,0.6833170177513455,0.6588235294117647,4.425915417363938,1.002700344469617,-0.10680712787068643,1.2047570486084418,0.06335362843508308,0.045324533041693905,-0.018029095393389157,0.7154212656996727,0.0025274,0.0581128,0.3308431,0.0581128,TRUE,FALSE,TRUE
1473,prediction,GROSSCON,24,1.0561,0.5994696449816581,0.7432406251182505,15.0476188413917,1.0922779663800604,-0.06945685468516906,1.122483393537502,0.3476998355499138,0.26702307250998936,-0.08067676303992459,0.7679700857139372,1.486e-4,1.5e-6,0.2350402,1.5e-6,TRUE,FALSE,FALSE
1483,prediction,GROSSCON,36,1.0352,0.8421498950640967,0.8742870129656919,10.154008882708993,1.038723194817535,-0.048205611051868505,1.0464902381066843,0.31157132360659173,0.2644847315095506,-0.04708659209704112,0.8488737938010773,0,0,0.0383175,0,TRUE,TRUE,TRUE
1484,prediction,GROSSCON,5,,,,,,,,,,,,,,,,,,
1487,prediction,GROSSCON,7,1.0617,0.7372191482934185,0.8779220779220774,10.004483606941882,1.0338174011042738,-0.12821643707749045,1.1926555968305772,0.20446554149085797,0.15023277076662936,-0.054232770724228566,0.7347583835946587,0.017347,0.0034854,0.3608174,0.0034854,TRUE,TRUE,FALSE
1489,prediction,GROSSCON,27,1.0197,0.21424236331910035,0.5171164075477332,11.290252133987286,1.0362922845449056,-0.33222716832976357,1.2356947906625664,0.13884221994000634,0.06721339281415795,-0.0716288271258484,0.4840990935120518,4e-7,3.78e-5,0.0135833,3.78e-5,TRUE,TRUE,FALSE
1491,prediction,GROSSCON,5,,,,,,,,,,,,,,,,,,
1492,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,
1493,prediction,GROSSCON,7,0.9752,0.991808126945752,0.9298469387755098,7.533641743715511,1.036134175721017,-0.04439602243982569,1.0409901494762452,0.4758789860997545,0.4635404202837081,-0.012338565816046424,0.974072051558377,4.82e-5,2.871e-4,0.5407073,2.871e-4,TRUE,TRUE,TRUE
1494,prediction,GROSSCON,17,0.9849,0.9095176183137386,0.9231064975009614,11.04082106228936,1.0247568427760079,-0.06319100100865085,1.0899422355425459,0.2959002367533123,0.2768795516110981,-0.019020685142214132,0.935719263523025,0,1e-7,0.4229103,1e-7,TRUE,TRUE,TRUE
1495,prediction,GROSSCON,14,0.9975,0.858724453183661,0.738466368796039,9.163571101109124,1.0139076409500023,-0.044715378238066615,1.0620742218906944,0.18759585985766056,0.1629890606603815,-0.02460679919727909,0.8688307982065828,8.4e-6,1.13e-5,0.276056,1.13e-5,TRUE,TRUE,TRUE
1496,prediction,GROSSCON,14,0.9643,0.9645933106679604,0.8458343418695841,12.796436956468153,1.042543506631282,-0.05489157400757759,1.1018235464885626,0.3992397350734734,0.35617685620077305,-0.04306287887270029,0.8921377931864038,0.0018148,0.0062541,0.1227207,0.0062541,TRUE,TRUE,FALSE
1497,prediction,GROSSCON,30,0.9982,0.8908143757183603,0.8225880365178683,13.8013617483183,1.0618913626245894,-0.05334929214741716,1.0834281843154456,0.3883264421983426,0.32977929097890557,-0.05854715121943702,0.8492321282887724,0,1e-6,0.0341003,1e-6,TRUE,TRUE,FALSE
1498,prediction,GROSSCON,41,0.992,0.8515551568680898,0.8859773035110852,11.25199543655925,1.028561972081819,-0.052523046210842854,1.1008948315169262,0.2394592639982198,0.20353260152899935,-0.03592666246922031,0.8499675399090532,0,0,0.0129902,0,TRUE,TRUE,TRUE
1499,prediction,GROSSCON,55,0.9953,0.9715852674469931,0.9414628087205543,13.15454755893087,1.0415055805640596,-0.0294310079363142,1.0991330727088688,0.49317979961591596,0.46685475949168065,-0.026325040124235324,0.9466218199838332,2e-7,1.8e-6,0.1460278,1.8e-6,TRUE,TRUE,TRUE
1500,prediction,GROSSCON,27,1.0325,0.7827257661913629,0.8281641128053904,14.713050402172478,1.0505654259311112,-0.05259733285487244,1.0732935894972946,0.3287041391180038,0.27994751573135274,-0.048756623386651196,0.8516701873074145,0,0,0.0914766,0,TRUE,TRUE,FALSE
1501,prediction,GROSSCON,22,0.9987,0.866291625448775,0.8320572819467439,15.730600589480783,1.0466304536553268,-0.056133459004001275,1.1840158166059096,0.29761419039485615,0.2506347353358492,-0.04697945505900683,0.8421464547887406,0,2e-7,0.0496732,2e-7,TRUE,FALSE,FALSE
1502,prediction,GROSSCON,11,0.9947,0.981813555878718,0.9461983471074379,7.222466215929008,1.0098565415082132,-0.01435400171552351,1.0234668833690048,0.3424896096692204,0.3343915006028799,-0.008098109066340368,0.9763551686307753,3e-7,1.1e-6,0.6151839,1.1e-6,TRUE,TRUE,TRUE
1503,prediction,GROSSCON,10,0.9476,0.7807565272464472,0.7243163340724316,14.386554770023865,1.0412340369370472,-0.23240115369114903,1.3844268073279904,0.20718887191547314,0.14165879759411384,-0.06553007432135938,0.6837181760027456,5.4e-6,0.003599,0.0446359,0.003599,TRUE,TRUE,FALSE
1504,prediction,GROSSCON,15,1.0857,0.7940968906430084,0.7607462305136721,15.622545713177601,1.0885863968509615,-0.0445169721777276,1.1213046670443263,0.4469233629678195,0.3700318823185569,-0.07689148064926264,0.8279537678704904,3e-7,1.19e-5,0.1937956,1.19e-5,TRUE,FALSE,TRUE
1505,prediction,GROSSCON,13,0.9806,0.9961127686820963,0.8419574930563941,8.854851102565792,1.0214349231283455,-0.025856667719466563,1.0515586998608046,0.547731689136495,0.5358083041182842,-0.011923385018210558,0.9782313398061595,0.0036727,0.0051774,0.394373,0.0051774,TRUE,TRUE,TRUE
1506,prediction,GROSSCON,10,0.9558,0.9887557916402746,0.9521028466483009,10.333691899066501,1.0553032070876578,-0.056245184642716835,1.0812703134479034,0.4583162268751789,0.42659514171268603,-0.031721085162492814,0.9307877764250928,9.8e-6,1.33e-5,0.1034697,1.33e-5,TRUE,TRUE,FALSE
1507,prediction,GROSSCON,34,1.0112,0.9877876545432147,0.9596185006565418,6.8528584971808675,1.0190047413020045,-0.024616065779514567,1.048028325427771,0.40892316226390135,0.397220438712674,-0.011702723551227543,0.9713816075214762,0,0,0.1828801,0,TRUE,TRUE,TRUE
1508,prediction,GROSSCON,33,0.9862,0.9211188154660196,0.7974711160526915,19.734538030748748,1.0798425516194132,-0.08947681503977983,1.1738224280291563,0.48772178980514913,0.4457045115135333,-0.04201727829161599,0.9138499054791003,2e-7,5.1e-6,0.1898337,5.1e-6,TRUE,FALSE,FALSE
1509,prediction,GROSSCON,21,0.9729,0.9233459007778808,0.7590967104259119,13.025760205937573,1.0174877049769495,-0.049570187553440295,0.9905896599391614,0.23897476149105806,0.2242196706532143,-0.014755090837843793,0.9382566981308781,2.33e-5,1.455e-4,0.442552,1.455e-4,TRUE,TRUE,TRUE
1510,prediction,GROSSCON,14,0.9855,0.9913227480150696,0.8889795918367347,12.088412890310133,1.014259593532746,-0.025794210207650763,1.1312132371005135,0.47681908661798766,0.46509795669446813,-0.011721129923519442,0.975418077311762,4.585e-4,0.0013089,0.4867951,0.0013089,TRUE,TRUE,TRUE
1511,prediction,GROSSCON,21,1.0315,0.7201347886365292,0.8339323399750741,13.697337176037975,1.06030459740456,-0.034486405019130216,1.0843962329065127,0.3287910282771289,0.2503384893409322,-0.07845253893619665,0.7613908769126412,0,0,0.0434353,0,TRUE,TRUE,TRUE
1512,prediction,GROSSCON,22,1.0049,0.9941089327718499,0.9730803161927801,6.345408785510025,1.016824016088587,-0.022903912653396707,1.038484118165153,0.4699041637725741,0.4618934521584026,-0.008010711614171577,0.982952456624648,6e-6,6.5e-6,0.4311099,6.5e-6,TRUE,TRUE,TRUE
1513,prediction,GROSSCON,18,0.9996,0.9943987159441798,0.6901511351376681,8.857063053508208,1.0251232575657214,-0.028054088529807918,1.0649289237069421,0.4450826460474543,0.4194389666563392,-0.02564367939111487,0.9423844546201858,0.0066719,0.0107816,0.0486619,0.0107816,TRUE,TRUE,TRUE
1514,prediction,GROSSCON,22,1.015,0.9704929342111581,0.8254199584816037,9.760548263301661,1.0232755189017297,-0.042105720211298145,1.0565309895436796,0.35850632871486887,0.344455677226599,-0.014050651488269929,0.9608078006917286,0,0,0.3483575,0,TRUE,TRUE,TRUE
1515,prediction,GROSSCON,10,0.9891,0.9828928020050092,0.9521028466483009,7.2684263390592365,1.0211972007732533,-0.03285996557287296,1.0358891572546463,0.3651629512608977,0.344690211987528,-0.020472739273369626,0.9439353329720943,0.0020675,0.0017309,0.3459276,0.0017309,TRUE,TRUE,TRUE
1516,prediction,GROSSCON,12,1.1026,0.8032916301255811,0.5494645214924937,26.70555867609643,1.1773950491252956,-0.23944793105896073,1.4429996449782225,0.40068614030579347,0.27434161159205867,-0.1263445287137348,0.684679563367698,5.35e-5,0.0040916,0.0273822,0.0040916,FALSE,FALSE,FALSE
1517,prediction,GROSSCON,4,,,,,,,,,,,,,,,,,,
1518,prediction,GROSSCON,14,0.9886,0.9291205903438707,0.730931046975003,17.78127242165083,1.0483032296150134,-0.09189372000749134,1.1712621093032176,0.3451489391735059,0.303393649557427,-0.04175528961607904,0.8790224019924084,2.6e-6,1.52e-4,0.1357388,1.52e-4,TRUE,FALSE,FALSE
1519,prediction,GROSSCON,39,0.9812,0.9364765554580685,0.83189320070279,18.143077314677136,1.0654610737805164,-0.0820830228797779,1.1249875539648508,0.42709456724478956,0.3894309858032868,-0.03766358144150273,0.9118144216057988,0,0,0.0646594,0,TRUE,FALSE,FALSE
1520,prediction,GROSSCON,19,1.0277,0.8848948892532278,0.7716841489148686,8.054915719160403,1.0232630159044016,-0.08584477784417033,1.1453638852878338,0.2133915826073115,0.1745490304555972,-0.03884255215171427,0.8179752374619512,1e-6,7e-6,0.0510886,7e-6,TRUE,TRUE,TRUE
1521,prediction,GROSSCON,18,0.9901,0.9139453145279588,0.8994633429929466,20.480581226534618,1.06937279998888,-0.08303073248536798,1.1180551215970982,0.37906084840707527,0.3472565332639375,-0.03180431514313777,0.916097071811059,0,0,0.2537854,0,TRUE,FALSE,FALSE
1522,prediction,GROSSCON,34,0.9906,0.8148255415022962,0.9436481021436632,13.95737602103335,1.054329330909175,-0.041893661935570384,1.1037366407410005,0.42380902770216944,0.38238965247211254,-0.04141937523005695,0.9022687755033756,0,0,0.270735,0,TRUE,TRUE,TRUE
1523,prediction,GROSSCON,12,0.9698,0.8841003187154977,0.8520710059171601,17.83726288828013,1.0576780396487335,-0.12193402398125651,1.1777039603645767,0.3098548775177867,0.245269163943328,-0.06458571357445869,0.7915614106453717,9.9e-6,1.059e-4,0.0682256,1.059e-4,TRUE,FALSE,FALSE
1524,prediction,GROSSCON,3,,,,,,,,,,,,,,,,,,
1525,prediction,GROSSCON,31,1.0401,0.5765403130621869,0.7320788575648352,17.360050205455305,1.1183718704112504,-0.08525348319054259,1.0614292616855177,0.3705472425625243,0.2566129691594894,-0.11393427340303502,0.6925242983455467,0,0,0.0126548,0,TRUE,FALSE,FALSE
1527,prediction,GROSSCON,9,1.0421,0.9255804825858585,0.7511111111111112,12.281415319569222,1.0575355086993095,-0.06746400377917669,1.1817073125023512,0.40155745842640855,0.34478770381237833,-0.056769754614030145,0.8586260734976886,1.456e-4,7.129e-4,0.1991012,7.129e-4,TRUE,TRUE,FALSE
1529,prediction,GROSSCON,29,1.0175,0.8605148746607357,0.928845764189062,12.460520892586532,1.0544011721295485,-0.06514961021418741,1.12128465399252,0.36887517674099396,0.3275653897532555,-0.04130978698773837,0.888011474904032,0,4e-7,0.1907367,4e-7,TRUE,TRUE,FALSE
1532,prediction,GROSSCON,18,1.0155,0.9142064342613107,0.87612691048936,11.749676944118484,1.0430982218197105,-0.0633948825251232,1.084134749437283,0.3476987917469145,0.30345029714073185,-0.04424849460618253,0.8727390038260752,0,6e-7,0.0918258,6e-7,TRUE,TRUE,FALSE
1533,prediction,GROSSCON,27,1.0185,0.745218833490883,0.8371314124235824,14.809297550427189,1.0586835469882376,-0.08246089231001989,1.0747339573678047,0.30599178074894584,0.23923977572975105,-0.06675200501919482,0.7818503331827655,0,0,0.0476678,0,TRUE,TRUE,FALSE
1534,prediction,GROSSCON,13,1.0612,0.6300906078080883,0.27762472984079634,8.70981420910803,1.0083434920446108,-0.11056900021065955,1.1648977727184049,0.09998854655824072,0.06230737242277132,-0.03768117413546934,0.6231450957883349,1.3e-6,0.0287157,0.0461514,0.0287157,TRUE,TRUE,TRUE
1535,prediction,GROSSCON,16,0.9786,0.7846761862881458,0.8420761245674739,15.141071755449678,1.0809377477894793,-0.05702012158087428,1.1626293871183295,0.392301958324504,0.3094054593851498,-0.08289649893935411,0.7886921102984046,3e-6,1.21e-5,0.1228509,1.21e-5,TRUE,FALSE,FALSE
1540,prediction,GROSSCON,5,,,,,,,,,,,,,,,,,,
1542,prediction,GROSSCON,47,1.0145,0.8768576661719338,0.9152441599879813,12.018473688058457,1.030384898660442,-0.0403876791173561,1.0932262639918389,0.31508852036559615,0.2882926976092846,-0.02679582275631166,0.9149577943200834,0,0,0.1360452,0,TRUE,TRUE,TRUE
1543,prediction,GROSSCON,10,1.0567,0.2707984823872842,0.4690174471992652,18.820397355494517,1.1077718577771756,-0.6208036765470415,2.264384112417701,0.23361700908335478,0.051337387044107514,-0.1822796220392473,0.21975021102076644,2.814e-4,0.0505443,0.0047895,0.0505443,TRUE,FALSE,FALSE
1544,prediction,GROSSCON,19,0.9914,0.7809144386113817,0.8426258798884834,9.858555866881773,1.0292080356116013,-0.08339515250786807,1.1287726094461707,0.22227704694451497,0.1772156818144089,-0.04506136513010612,0.7972738717310994,0,0,0.0911485,0,TRUE,TRUE,TRUE
1545,prediction,GROSSCON,8,1.0284,0.9208332567097949,0.7230349971313828,6.319784379495444,1.0036528329029442,-0.023786416617693335,0.946765259757185,0.14226817616648124,0.13325074366626774,-0.009017432500213559,0.9366166577572388,0.0026943,0.0124432,0.6400805,0.0124432,TRUE,TRUE,TRUE
1546,prediction,GROSSCON,5,,,,,,,,,,,,,,,,,,
1547,prediction,GROSSCON,11,1.0381,0.9207824593896466,0.793719008264463,7.74230797812359,1.0286535977150957,-0.061107872343759986,1.15366949152605,0.2816694124107633,0.2358791771466474,-0.045790235264115915,0.8374327021446715,1.45e-5,1.155e-4,0.1023647,1.155e-4,TRUE,TRUE,TRUE
1548,prediction,GROSSCON,3,,,,,,,,,,,,,,,,,,
1549,prediction,GROSSCON,9,1.0101,0.7440775664567181,0.686344537815126,19.34713577688853,1.1123060896746222,-0.3519518943511417,2.3704833425990146,0.28479555156144704,0.13330683178844419,-0.15148871977300282,0.46807905199910416,0.0067417,0.0505124,0.0195864,0.0505124,TRUE,FALSE,FALSE
1550,prediction,GROSSCON,28,0.999,0.523318981272332,0.8005927002736429,9.274057295733678,1.0400564909494603,-0.17552946655290236,1.263917185863377,0.17624498668530442,0.11304878517394688,-0.06319620151135748,0.6414297921324826,3e-7,0,0.031028,0,TRUE,TRUE,FALSE
1551,prediction,GROSSCON,15,1.0634,0.3417177709611575,0.7056606184513159,16.871089857956495,1.1471005141495267,-0.1208755847962986,1.1017932948134461,0.3443208260361282,0.2035684353632198,-0.14075239067290857,0.591217318181794,8.456e-4,1.6e-6,0.1574631,1.6e-6,TRUE,FALSE,FALSE
1552,prediction,GROSSCON,10,1.0189,0.3673574712072535,0.12942444973230227,7.061760776201267,1.0042280929754233,-0.07845876969710033,0.8645711259222248,0.05822630827894358,0.023920526029545326,-0.03430578224939819,0.4108198980253005,2.96e-5,0.2076287,0.0248001,0.2076287,TRUE,TRUE,TRUE
1553,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
1555,prediction,GROSSCON,31,0.9952,0.7521196969173756,0.2629212274369582,11.137826760697795,1.024948645329317,-0.21462572394803534,1.3686582021779659,0.14507040931986998,0.0847803314223742,-0.0602900778974958,0.5844081630419855,0,2.47e-4,1.12e-5,2.47e-4,TRUE,TRUE,TRUE
1556,prediction,GROSSCON,25,1.0481,0.5040324733134691,0.5660440027102505,9.30446369743401,1.0318366195262503,-0.22051049384225715,1.4355574001090565,0.14342553684280188,0.07595367108774974,-0.06747186575505212,0.5295686720768352,1.5e-6,3.8e-6,0.0075139,3.8e-6,TRUE,TRUE,FALSE
1559,prediction,GROSSCON,14,1.0228,0.9258651760492997,0.7085569375679266,10.31979628191573,1.0217400921940014,-0.09373971825791937,1.2220444630033986,0.2164401765118844,0.17558000422043396,-0.04086017229145045,0.8112172474170626,1.195e-4,0.001604,0.0306416,0.001604,TRUE,TRUE,TRUE
1560,prediction,GROSSCON,5,,,,,,,,,,,,,,,,,,
1562,prediction,GROSSCON,10,1.0207,0.903984589925255,0.8598347107438014,6.453304144813386,1.0095193741563513,-0.048594061790637307,1.1385489342805457,0.17981456148350808,0.1537983982378995,-0.026016163245608653,0.8553167049933565,1.3e-6,2.047e-4,0.189209,2.047e-4,TRUE,TRUE,TRUE
1563,prediction,GROSSCON,9,1.0692,0.30147989263710656,0.42250000000000004,17.033525919858004,1.0656857989803348,-0.4815657681707866,2.2351661007874437,0.19746403677888183,0.06133919705474506,-0.13612483972413672,0.31063477712365484,8e-7,0.1269147,0.0075533,0.1269147,TRUE,FALSE,FALSE
1564,prediction,GROSSCON,24,1.0532,0.5333684842354598,0.43024465634783776,18.29304578531661,1.1241069491725557,-0.19915705373229703,1.31380071421025,0.2885440451584634,0.1328628310487619,-0.1556812141097015,0.46045944554425255,1.02e-5,4.201e-4,0.0025511,4.201e-4,TRUE,FALSE,FALSE
1565,prediction,GROSSCON,36,1.0192,0.695762996866667,0.8928268243956037,8.176186959760622,1.038851376718634,-0.04381848700083222,1.048354264579146,0.27616633630487664,0.23289269656440367,-0.04327363974047299,0.8433058847089147,0,0,0.1647942,0,TRUE,TRUE,TRUE
1566,prediction,GROSSCON,44,1.0327,0.712199062920757,0.865103941596598,12.381916827010038,1.0572770611166515,-0.06685024299038261,1.0364832507492168,0.32032950013683564,0.26242631487291357,-0.057903185263922116,0.8192386738056052,0,0,0.0360227,0,TRUE,TRUE,FALSE
1567,prediction,GROSSCON,9,1.0101,0.6017471433339772,0.31021222048141295,1.7260989787799899,1.0005399683793834,-0.32193368772970576,1.4874965429537514,0.019692968486041,0.007640786274931987,-0.012052182211109074,0.3879956584680469,4.044e-4,0.1361704,0.0017009,0.1361704,TRUE,FALSE,TRUE
1568,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,
1569,prediction,GROSSCON,14,1.1195,0.7117996670832006,0.7689940828402366,23.79563086087885,1.1102284216394787,-0.1606544356969592,1.223264033235766,0.3648522677148005,0.31384663282264835,-0.051005634892152214,0.8602019518430879,1e-6,8.669e-4,0.4272309,8.669e-4,FALSE,FALSE,FALSE
1570,prediction,GROSSCON,6,1.0398,0.9793853752267078,0.9420415224913492,2.307431741840738,0.9985967687680138,0.25624908977861705,0.693409675854519,0.037323037323037295,0.053163954989322394,0.01584091766628513,1.4244273457484038,0.0012552,0.0030735,0.0295961,0.0030735,TRUE,FALSE,TRUE
1576,prediction,GROSSCON,37,1.042,0.7848169777961375,0.7389680174164653,14.644571894504793,1.0567870669059678,-0.10476599543530223,1.1567018043337718,0.2899391704338171,0.22728143341217913,-0.06265773702163806,0.7838935079800107,0,0,0.0041666,0,TRUE,TRUE,FALSE
1578,prediction,GROSSCON,8,1.0504,0.9795470879359303,0.8185941043083904,7.955199328277414,1.0427184629858521,-0.09455055325828562,1.0906349076767312,0.2781426574329408,0.22821037044142894,-0.04993228699151193,0.8204795788882172,0.0557565,0.0381099,0.2220281,0.0381099,TRUE,TRUE,FALSE
1579,prediction,GROSSCON,44,1.0396,0.8370344515235512,0.8836914425075126,11.553969190321963,1.0534444793103437,-0.03663825285628341,1.0422577239787578,0.4051761978358388,0.3602828180140459,-0.04489337982179293,0.8892003526821631,0,0,0.1024485,0,TRUE,TRUE,TRUE
1580,prediction,GROSSCON,20,1.023,0.9675816516935382,0.8676955281623107,7.443557845736308,1.0235480538466957,-0.0759516564634608,1.0773261560548926,0.24006351073213764,0.2099961993400662,-0.0300673113920715,0.8747526798205475,1.56e-5,6.9e-6,0.0404279,6.9e-6,TRUE,TRUE,TRUE
1581,prediction,GROSSCON,3,,,,,,,,,,,,,,,,,,
1582,prediction,GROSSCON,15,0.9742,0.9770621299730715,0.9715441932168551,10.908629902972422,1.0243280216009543,-0.05308163225762502,1.0656025688522688,0.36963442600836366,0.3592525706906189,-0.010381855317744753,0.9719131807341184,1e-7,1.6e-6,0.5331023,1.6e-6,TRUE,TRUE,TRUE
1583,prediction,GROSSCON,15,1.0286,0.8509905574651947,0.6325868898543316,9.815105653804387,1.0382988165371292,-0.1328908632052361,1.1817697155280646,0.240130676254651,0.17406429592267234,-0.06606638033197855,0.7248732175229577,2.18e-5,0.0019356,0.0144615,0.0019356,TRUE,TRUE,FALSE
1584,prediction,GROSSCON,13,1.0229,0.9801237189399192,0.948415221142494,3.4373983259779908,1.0034623829212275,-0.00988636181952603,0.959940315107128,0.15760301107821056,0.15423155158699553,-0.0033714594912151027,0.9786078992517339,4.041e-4,8.3e-5,0.7052087,8.3e-5,TRUE,FALSE,TRUE
1585,prediction,GROSSCON,15,0.992,0.734262498653377,0.895727040816326,14.912394067130341,1.0989420436271244,-0.044837622250837435,1.1343709590097222,0.4501347708894878,0.36756825208462623,-0.08256651880486163,0.8165737815772234,4.24e-5,8.9e-6,0.2728711,8.9e-6,TRUE,TRUE,TRUE
1586,prediction,GROSSCON,28,0.9844,0.665810260773663,0.6074733846078847,20.602412884578904,1.113746797045761,-0.1067814673898024,1.1136403449011432,0.34013717608307126,0.23360089319015065,-0.10653628289292055,0.6867843611810862,3.6e-6,5e-6,0.0336722,5e-6,TRUE,FALSE,FALSE
1589,prediction,GROSSCON,32,1.0125,0.9399677447300028,0.7985095664071004,11.147035564532251,1.0406123609732956,-0.06545972585831229,1.1413650892271066,0.3513256254455863,0.3100740761144752,-0.041251549331111144,0.8825831469629015,0,2e-7,0.0230249,2e-7,TRUE,TRUE,FALSE
1590,prediction,GROSSCON,23,0.9862,0.9498866224040686,0.8268548060935603,15.17923158092643,1.0505216995520328,-0.06979261399659978,1.0728689123733879,0.385097951353395,0.3472404822842116,-0.037857469069183386,0.901693922452362,5.95e-5,4.122e-4,0.1294926,4.122e-4,TRUE,FALSE,FALSE
1602,prediction,GROSSCON,33,1.0346,0.9374391970156853,0.9321679082266064,13.604185361387108,1.0644531979219534,-0.03824482778276897,1.0782340909507862,0.4836914616506341,0.4521957642623668,-0.0314956973882671,0.9348847356519681,7e-7,0,0.3127955,0,TRUE,TRUE,TRUE
1603,prediction,GROSSCON,7,1.0935,0.8057586203855978,0.7795454545454543,15.676007963867821,1.0723220001945357,-0.06676195007294713,1.0114912367539575,0.4161930648216786,0.3534081940545391,-0.06278487076713936,0.8491448414835073,2.295e-4,0.0032347,0.4652982,0.0032347,TRUE,FALSE,FALSE
1604,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,
1608,prediction,GROSSCON,4,,,,,,,,,,,,,,,,,,
1614,prediction,GROSSCON,15,1.041,0.66744797307121,0.3758273703041144,14.087301323037194,1.0319691338599206,-0.2995855326327141,1.4355663166850858,0.15650778795374012,0.08601425253754133,-0.07049353541619884,0.5495844881723396,1.2e-6,0.0092673,0.0026239,0.0092673,TRUE,TRUE,FALSE
1625,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
1722,prediction,GROSSCON,4,,,,,,,,,,,,,,,,,,
1735,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
1746,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
1832,prediction,GROSSCON,10,0.9652,0.9265495593970063,0.9053810835629014,11.132798042122305,1.0396014617829856,-0.13466063718669746,1.1664487933389958,0.275398326870172,0.24215983206702543,-0.03323849480314658,0.8793075644979652,3.5e-6,7.87e-5,0.2208146,7.87e-5,TRUE,TRUE,FALSE
1836,prediction,GROSSCON,9,1.0932,0.8516474894041207,0.9586134453781513,8.707314782761662,1.063402002763117,-0.07207213451910427,1.116681237001648,0.36062115396047445,0.29558026459857734,-0.06504088936189704,0.819642057467805,0.0031054,2.221e-4,0.3309243,2.221e-4,TRUE,TRUE,FALSE
1837,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
1840,prediction,GROSSCON,12,0.9805,0.9817089202022442,0.9860628881607905,9.069821684631844,1.033047837407652,-0.03725817543563152,1.075524538196789,0.390842744866474,0.3645324698912385,-0.026310274975235626,0.932683220244439,4.2e-6,9e-7,0.1823112,9e-7,TRUE,TRUE,TRUE
1841,prediction,GROSSCON,4,,,,,,,,,,,,,,,,,,
1842,prediction,GROSSCON,2,,,,,,,,,,,,,,,,,,
1844,prediction,GROSSCON,1,,,,,,,,,,,,,,,,,,
