NEIGHBORHOOD,decile,n,ci_population,gini_population,ki_population,mki_population,gini_sample,ci_sample,ki_sample,mki_sample,gini_model,ci_model,ki_model,mki_model,ci_assessr,gini_assessr,ki_assessr,mki_assessr
2180,5,3,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0.008304154189729296,0,0.008304154189729296,Inf
2180,6,19,0.0025690750722490645,0.009411764705882354,-0.006842689633633289,0.27296422642646306,0.008916408668730651,0.0024338605947622715,-0.0064825480739683795,0.27296422642646306,0.009411764705882415,0.0025690750722490957,-0.006842689633633278,0.2729642264264847,0.004155610800514496,0.00891640866873058,-0.004760797868216084,0.4660632946410392
2180,7,2,0.09442090450250205,0.023622047244094488,0.07079885725840757,3.9971516239392537,0.011811023622047244,0.04721045225125103,0.03539942862920378,3.9971516239392537,0.023622047244094512,0.09442090450250212,0.07079885725840761,3.997151623939239,0.04721045225125109,0.011811023622047223,0.035399428629203866,3.997151623939266
2180,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2190,1,7,0.03455550520846625,0.053824362606232294,-0.019268857397766043,0.6420049125572941,0.04613516794819911,0.02961900446439964,-0.016516163483799466,0.642004912557294,0.0538243626062324,0.0345555052084663,-0.01926885739776602,0.6420049125572933,0.03455387331220753,0.0461351679481992,-0.011581294635991668,0.7489703592496898
2190,2,7,0.026094017679879795,0.016819571865443424,0.009274445814436372,1.551407960240126,0.014416775884665792,0.022366300868468393,0.007949524983802601,1.5514079602401258,0.016819571865443333,0.026094017679879726,0.009274445814436356,1.5514079602401265,0.01946162324926754,0.014416775884665865,0.005044847364601677,1.3499289581082783
2190,3,9,0.020831875496004293,0.03323262839879154,-0.012400752902787249,0.6268500717434019,0.029540114132259147,0.018517222663114927,-0.01102289146914422,0.6268500717434019,0.03323262839879155,0.020831875496004314,-0.012400752902787261,0.6268500717434011,0.017214488785534873,0.029540114132259196,-0.012325625346724323,0.5827495692285034
2190,4,22,0.03597820411628166,0.026819022502571347,0.00915918161371031,1.3415181001780414,0.025599976025181742,0.03434283120190522,0.008742855176723477,1.3415181001780414,0.026819022502571323,0.0359782041162817,0.009159181613710318,1.3415181001780407,0.03259421203879369,0.025599976025181673,0.006994236013612015,1.2732126001497839
2190,5,5,0.031710574668189447,0.028813160011152552,0.0028974146570368946,1.100558725801523,0.023050528008922044,0.025368459734551558,0.0023179317256295136,1.1005587258015228,0.02881316001115259,0.03171057466818944,0.0028974146570369154,1.1005587258015208,0.025368459734551686,0.023050528008922024,0.0023179317256296628,1.1005587258015295
2190,6,9,0.027290536929599086,0.02504038772213247,0.0022501492074666167,1.089860797382054,0.022258122419673305,0.02425825504853252,0.0020001326288592164,1.089860797382054,0.025040387722132487,0.02729053692959908,0.002250149207466626,1.0898607973820544,0.024399602499327797,0.0222581224196734,0.002141480079654399,1.0962111735786662
2190,7,10,0.02789087489896572,0.021855566339552105,0.006035308559413616,1.2761451460761963,0.019670009705596896,0.02510178740906915,0.005431777703472255,1.2761451460761963,0.021855566339552074,0.027890874898965735,0.006035308559413606,1.2761451460761921,0.024263054457824042,0.019670009705596847,0.004593044752227195,1.2335049560712876
2190,8,6,0.00416167889744593,0.027306967984934084,-0.023145289087488155,0.15240355134784753,0.022755806654111737,0.0034680657478716086,-0.01928774090624013,0.15240355134784753,0.027306967984934132,0.004161678897445887,-0.023145289087488172,0.15240355134784525,0.004385998170147361,0.022755806654111737,-0.018369808483964377,0.19274193338054474
2190,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2190,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2200,1,7,0.05190705387732455,0.06926406926406926,-0.017357015386744716,0.7494080903538731,0.05936920222634508,0.04449176046627818,-0.014877441760066897,0.7494080903538732,0.06926406926406933,0.051907053877324603,-0.01735701538674473,0.7494080903538726,0.03715848822982767,0.059369202226345105,-0.022210713996517438,0.6258882861211595
2200,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2200,3,3,0.08072907427701262,0.01851851851851852,0.0622105557584941,4.359370010958681,0.01234567901234568,0.053819382851341746,0.04147370383899607,4.359370010958681,0.018518518518518386,0.08072907427701248,0.062210555758494136,4.359370010958732,0.05381938285134158,0.012345679012345734,0.041473703838995846,4.359370010958648
2200,4,3,0.009083734741113415,0.03937007874015749,-0.03028634399904407,0.2307268624242807,0.02624671916010499,0.006055823160742276,-0.020190895999362714,0.2307268624242807,0.03937007874015758,0.009083734741113552,-0.030286343999044056,0.2307268624242636,0.0060558231607421575,0.02624671916010494,-0.020190895999362784,0.2307268624242766
2200,5,2,0.012347654869543194,0.01702127659574468,-0.004673621726201487,0.7254247235856627,0.00851063829787234,0.006173827434771597,-0.0023368108631007436,0.7254247235856627,0.01702127659574462,0.012347654869543265,-0.004673621726201506,0.7254247235856661,0.006173827434771351,0.008510638297872353,-0.002336810863101002,0.7254247235856327
2200,6,20,0.005967649700285302,0.01527285319818262,-0.009305203497897319,0.3907357468082923,0.01450921053827349,0.005669267215271037,-0.008839943323002454,0.3907357468082923,0.015272853198182624,0.005967649700285281,-0.009305203497897317,0.3907357468083086,0.007257783063318435,0.014509210538273542,-0.007251427474955107,0.5002190190964064
2200,7,10,0.031219523561481086,0.023192656564010643,0.008026866997470444,1.3460951950595512,0.02087339090760958,0.028097571205332978,0.007224180297723398,1.3460951950595512,0.023192656564010657,0.031219523561481066,0.008026866997470404,1.3460951950595488,0.030579886986730996,0.020873390907609667,0.00970649607912133,1.4650176927210565
2200,8,11,0.009313570512691239,0.03314432065831478,-0.023830750145623546,0.28100049503819835,0.030131200598467984,0.008466882284264761,-0.02166431831420322,0.28100049503819835,0.03314432065831475,0.009313570512691232,-0.023830750145623525,0.28100049503819724,0.008466882284264864,0.030131200598467925,-0.02166431831420306,0.2810004950382023
2200,9,16,0.028517112652595072,0.047853437612963276,-0.019336324960368204,0.5959261042694646,0.044862597762153074,0.026734793111807882,-0.018127804650345192,0.5959261042694646,0.04785343761296329,0.028517112652595062,-0.0193363249603682,0.5959261042694651,0.026786716872004623,0.04486259776215307,-0.018075880890148444,0.5970834995784039
2200,10,4,0.008851986023047851,0.041758241758241756,-0.0329062557351939,0.2119817705519354,0.03131868131868132,0.006638989517285888,-0.02467969180139543,0.21198177055193537,0.04175824175824177,0.008851986023047884,-0.03290625573519392,0.21198177055193515,0.006638989517286031,0.03131868131868143,-0.024679691801395398,0.2119817705519392
2210,1,2,0.10275190007661762,0.05660377358490566,0.04614812649171196,1.8152835680202446,0.02830188679245283,0.05137595003830881,0.02307406324585598,1.8152835680202446,0.0566037735849058,0.10275190007661775,0.04614812649171195,1.8152835680202375,0.05137595003830886,0.028301886792452935,0.023074063245855925,1.8152835680202397
2210,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2210,3,3,0.05871757100574734,0.03703703703703704,0.0216805339687103,1.585374417155178,0.02469135802469136,0.039145047337164895,0.014453689312473535,1.5853744171551782,0.037037037037037035,0.05871757100574729,0.02168053396871027,1.5853744171551736,0.03914504733716484,0.024691358024691468,0.014453689312473372,1.585374417155169
2210,4,6,0.029294505460603113,0.0345266507557677,-0.005232145295164584,0.8484606765893575,0.02877220896313975,0.024412087883835927,-0.004360121079303822,0.8484606765893575,0.03452665075576777,0.02929450546060311,-0.005232145295164613,0.848460676589357,0.029229135897123726,0.0287722089631397,4.569269339840254e-4,1.015880843023537
2210,5,5,0.021502427114339015,0.02531645569620253,-0.0038140285818635163,0.8493458710163911,0.020253164556962026,0.017201941691471212,-0.0030512228654908137,0.849345871016391,0.02531645569620253,0.02150242711433902,-0.003814028581863514,0.8493458710163899,0.016716323190273386,0.020253164556961956,-0.0035368413666885708,0.8253684575197512
2210,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2250,1,3,0.07120396711082119,0.07246376811594203,-0.0012598010051208391,0.9826147461293324,0.04830917874396135,0.047469311407214124,-8.398673367472284e-4,0.9826147461293324,0.07246376811594193,0.07120396711082108,-0.0012598010051208027,0.9826147461293364,0.04746931140721392,0.04830917874396127,-8.398673367473464e-4,0.9826147461293299
2250,3,3,-0.008819661007408337,0.018018018018018018,-0.026837679025426355,-0.48949118591116275,0.012012012012012012,-0.005879774004938891,-0.017891786016950902,-0.4894911859111627,0.018018018018018032,-0.008819661007408292,-0.026837679025426303,-0.48949118591117263,-0.00587977400493885,0.012012012012011889,-0.01789178601695074,-0.48949118591116425
2250,4,2,-0.027039694276663653,0.03614457831325301,-0.06318427258991666,-0.7480982083210278,0.018072289156626505,-0.013519847138331827,-0.03159213629495833,-0.7480982083210278,0.036144578313253045,-0.02703969427666379,-0.06318427258991674,-0.748098208321034,-0.013519847138331764,0.01807228915662651,-0.03159213629495827,-0.7480982083210241
2280,1,5,0.1065183274331197,0.1442687747035573,-0.03775044727043761,0.7383325161802544,0.11541501976284585,0.08521466194649577,-0.030200357816350082,0.7383325161802544,0.1442687747035573,0.10651832743311976,-0.037750447270437595,0.7383325161802541,0.0950140806145873,0.11541501976284589,-0.020400939148258593,0.8232384382017321
2280,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2290,1,18,0.01202494855021839,0.06889364121166185,-0.056868692661443454,0.17454366380888703,0.06506621669990285,0.011356895852984035,-0.05370932084691882,0.17454366380888703,0.06889364121166192,0.012024948550218455,-0.056868692661443454,0.17454366380888692,0.011307013667756315,0.06506621669990291,-0.053759203032146596,0.1737770265621297
2290,2,22,0.00788263889839252,0.02470756206928193,-0.016824923170889412,0.31903750261919755,0.02358449106613275,0.007524337130283769,-0.016060153935848982,0.31903750261919755,0.024707562069281916,0.007882638898392524,-0.016824923170889412,0.3190375026191986,0.008521673763152422,0.023584491066132817,-0.015062817302980395,0.36132531922172756
2290,3,6,0.016961987600904237,0.02766240669053006,-0.010700419089625823,0.6131783033437578,0.02305200557544172,0.014134989667420198,-0.008917015908021521,0.6131783033437578,0.027662406690530165,0.0169619876009043,-0.010700419089625818,0.6131783033437602,0.01413498966742018,0.023052005575441736,-0.008917015908021556,0.6131783033437566
2290,4,3,0.007521154263144867,0.007275666936135813,2.4548732700905435e-4,1.0337408692789112,0.004850444624090542,0.005014102842096578,1.6365821800603565e-4,1.033740869278911,0.007275666936135805,0.007521154263144885,2.454873270091107e-4,1.0337408692789407,0.005014102842096395,0.004850444624090677,1.6365821800571733e-4,1.0337408692788443
2290,5,11,0.03582545384181286,0.020745788377815634,0.015079665463997229,1.7268784000574577,0.01885980761619603,0.032568594401648054,0.013708786785452023,1.7268784000574575,0.02074578837781565,0.03582545384181287,0.015079665463997229,1.7268784000574582,0.031673554978821954,0.01885980761619602,0.012813747362625933,1.6794208946024465
2290,6,5,0.04767395150104785,0.016560199573109745,0.031113751927938103,2.8788271113870056,0.013248159658487796,0.03813916120083828,0.024891001542350487,2.8788271113870056,0.016560199573109766,0.04767395150104778,0.031113751927938107,2.87882711138702,0.03813916120083825,0.013248159658487779,0.024891001542350466,2.878827111387007
2290,7,2,0.03635964434378668,0.033925686591276254,0.0024339577525104295,1.0717438023239978,0.016962843295638127,0.01817982217189334,0.0012169788762552147,1.0717438023239978,0.03392568659127623,0.036359644343786725,0.0024339577525104303,1.0717438023239998,0.0181798221718934,0.01696284329563813,0.0012169788762552702,1.0717438023240011
2300,1,26,0.062309505250145496,0.09742163839188747,-0.035112133141741976,0.6395858895279486,0.0936746522998918,0.05991298581744759,-0.03376166648244421,0.6395858895279486,0.09742163839188747,0.06230950525014549,-0.03511213314174198,0.6395858895279485,0.05954884732260965,0.09367465229989182,-0.03412580497728217,0.6356986213513645
2300,2,53,0.009402159017854376,0.025405397629019593,-0.01600323861116522,0.37008509589767874,0.024926050503943753,0.009224759791102407,-0.015701290712841348,0.3700850958976787,0.02540539762901958,0.009402159017854354,-0.01600323861116523,0.370085095897679,0.009198251190954089,0.0249260505039437,-0.015727799312989614,0.36902160611039353
2300,3,46,0.03085729364984225,0.023669743912339468,0.0071875497375027825,1.303659801479972,0.023155184262071218,0.030186482918323942,0.007031298656252724,1.3036598014799723,0.023669743912339444,0.03085729364984222,0.007187549737502794,1.3036598014799743,0.028735538940261523,0.023155184262071183,0.00558035467819034,1.2409980682957082
2300,4,59,0.005177241018921213,0.021417288128071775,-0.016240047109150564,0.2417318657694748,0.021054283244545134,0.005089491171142887,-0.015964792073402248,0.2417318657694748,0.021417288128071765,0.005177241018921216,-0.016240047109150575,0.2417318657694718,0.003725307605151811,0.02105428324454514,-0.01732897563939333,0.17693822971233106
2300,5,77,0.023354114470425687,0.02271637113673741,6.37743333688278e-4,1.0280741730203953,0.022421353329766792,0.02305081428249808,6.29460952731288e-4,1.0280741730203953,0.022716371136737506,0.02335411447042569,6.377433336882658e-4,1.028074173020399,0.02219095198722569,0.022421353329766826,-2.3040134254113595e-4,0.9897240215988545
2300,6,69,0.032911703576874674,0.0199445105339701,0.012967193042904574,1.6501635134549155,0.019655459656666187,0.03243472236561562,0.012779262708949433,1.6501635134549155,0.0199445105339701,0.03291170357687472,0.012967193042904576,1.6501635134549144,0.03255530983991828,0.019655459656666114,0.012899850183252164,1.6562985759977993
2300,7,99,0.02005865351533196,0.020998728854552864,-9.400753392209034e-4,0.9552317978039381,0.020786620482284655,0.019856040853560932,-9.305796287237232e-4,0.955231797803938,0.020998728854552857,0.020058653515331964,-9.40075339220888e-4,0.9552317978039396,0.020739985442779905,0.020786620482284673,-4.6635039504767245e-5,0.9977564876626043
2300,8,116,0.014868405931275898,0.02500646139054351,-0.010138055459267614,0.5945825640447697,0.024790888447521586,0.014740230018075244,-0.010050658429446342,0.5945825640447697,0.025006461390543484,0.014868405931275896,-0.01013805545926761,0.5945825640447687,0.01430559804465881,0.024790888447521628,-0.010485290402862817,0.5770506399938626
2300,9,114,0.05082973924394909,0.048345639088339276,0.0024841001556098127,1.0513820936583496,0.04792155453493279,0.05038386433830041,0.0024623098033676183,1.0513820936583496,0.04834563908833925,0.05082973924394904,0.00248410015560982,1.0513820936583511,0.05025404260966245,0.04792155453493276,0.0023324880747296883,1.0486730469694885
