NEIGHBORHOOD,decile,n,ci_population,gini_population,ki_population,mki_population,gini_sample,ci_sample,ki_sample,mki_sample,gini_model,ci_model,ki_model,mki_model,ci_assessr,gini_assessr,ki_assessr,mki_assessr,ci_rineq
1100,4,18,0.028470194597463527,0.028027625232688414,4.425693647751132e-4,1.015790469620628,0.026470534941983502,0.026888517119826663,4.179821778431611e-4,1.015790469620628,0.0280276252326884,0.028470194597463538,4.4256936477516295e-4,1.0157904696206301,0.02534570594786582,0.02647053494198342,-0.0011248289941175986,0.9575063746696871,0.02534570594786617
1100,5,30,0.013104381348394221,0.023788456428134694,-0.010684075079740472,0.5508714442226534,0.022995507880530203,0.012667568636781082,-0.010327939243749121,0.5508714442226534,0.023788456428134708,0.013104381348394185,-0.010684075079740488,0.5508714442226555,0.01191457599727291,0.02299550788053016,-0.01108093188325725,0.5181262383580901,0.011914575997273106
1100,6,44,0.013342482638742964,0.03166990465973543,-0.018327422020992468,0.42129847822707106,0.0309501340992869,0.013039244396953352,-0.017910889702333545,0.4212984782270711,0.031669904659735425,0.01334248263874297,-0.018327422020992457,0.4212984782270713,0.012933708894603284,0.030950134099286878,-0.018016425204683592,0.4178886221659792,0.012933708894603105
1100,7,16,0.06344519902267672,0.05222257542301038,0.011222623599666338,1.2148998495145342,0.04895866445907223,0.05947987408375942,0.010521209624687188,1.214899849514534,0.0522225754230104,0.0634451990226767,0.011222623599666331,1.214899849514534,0.05860917150126843,0.048958664459072265,0.009650507042196166,1.1971154064111298,0.05860917150126834
1100,8,24,0.06670733570861578,0.05874251272652615,0.007964822982089635,1.1355887348430191,0.05629490802958756,0.06392786338742346,0.007632955357835897,1.1355887348430191,0.058742512726526114,0.06670733570861573,0.007964822982089646,1.1355887348430194,0.06317659259994916,0.05629490802958751,0.006881684570361653,1.122243464129025,0.0631765925999494
1100,9,29,0.04666242669935829,0.07223568476421742,-0.025573258064859127,0.6459747263650629,0.06974479908269268,0.0450533775028287,-0.02469142157986398,0.645974726365063,0.07223568476421736,0.04666242669935828,-0.025573258064859102,0.6459747263650623,0.045584974182860755,0.06974479908269259,-0.02415982489983183,0.6535967524806137,0.045584974182860734
1100,10,14,0.16767001295952164,0.17820789770171092,-0.01053788474218928,0.9408674650332958,0.16547876215158872,0.15569358346241297,-0.00978517868917575,0.9408674650332958,0.1782078977017109,0.1676700129595216,-0.010537884742189205,0.9408674650332963,0.15569358346241277,0.16547876215158855,-0.009785178689175777,0.9408674650332955,0.15569358346241277
1110,1,19,0.060986772518698974,0.05614503722391235,0.0048417352947866255,1.0862362113231356,0.053190035264759065,0.057776942386135864,0.004586907121376799,1.0862362113231356,0.056145037223912356,0.06098677251869889,0.004841735294786643,1.0862362113231347,0.05817289491457083,0.05319003526475915,0.004982859649811683,1.0936803223575424,0.05817289491457059
1110,2,43,0.026513999281417316,0.045282563253962474,-0.018768563972545158,0.5855233753600995,0.04422948038759125,0.02589739464696575,-0.018332085740625503,0.5855233753600995,0.04528256325396246,0.026513999281417334,-0.018768563972545158,0.5855233753600991,0.02709591703313068,0.04422948038759129,-0.017133563354460608,0.6126211928262336,0.02709591703313051
1110,3,79,0.03363235979787974,0.02527171312974488,0.008360646668134863,1.330830230036695,0.024951818026836717,0.033206633724488864,0.008254815697652147,1.330830230036695,0.025271713129744872,0.03363235979787974,0.008360646668134849,1.330830230036694,0.03371413641968489,0.024951818026836766,0.008762318392848124,1.3511695373629236,0.03371413641968449
1110,4,72,0.023400678221839277,0.027276746744759384,-0.0038760685229201064,0.8578984305133527,0.02689790303997106,0.023075668802091512,-0.0038222342378795467,0.8578984305133528,0.027276746744759384,0.0234006782218393,-0.0038760685229201064,0.8578984305133543,0.02305133894622892,0.026897903039971045,-0.0038465640937421254,0.8569939043937357,0.023051338946228996
1110,5,76,0.016612227307127744,0.027325594658897136,-0.010713367351769393,0.6079365340259429,0.026966047360753753,0.016393645368876063,-0.01057240199187769,0.6079365340259429,0.027325594658897175,0.016612227307127768,-0.010713367351769408,0.6079365340259417,0.01645484666635386,0.026966047360753833,-0.010511200694399973,0.6102061027417058,0.01645484666635372
1110,6,73,0.025608183402438197,0.030360884429472722,-0.0047527010270345255,0.8434597306256053,0.02994498190304159,0.025257386369528085,-0.0046875955335135035,0.8434597306256053,0.030360884429472684,0.025608183402438207,-0.004752701027034522,0.8434597306256039,0.025351646655037665,0.029944981903041675,-0.00459333524800401,0.8466075129757403,0.025351646655037863
1110,7,49,0.05102647017175822,0.05000600939218135,0.001020460779576876,1.0204067629467035,0.04898547858825928,0.04998511363764071,9.996350493814282e-4,1.0204067629467035,0.05000600939218133,0.0510264701717582,0.0010204607795768947,1.0204067629467046,0.049846488662144355,0.04898547858825925,8.610100738851018e-4,1.017576843152278,0.049846488662144604
1110,8,39,0.02927555122221637,0.05168400724336544,-0.022408456021149072,0.566433463341301,0.050358776288407354,0.02852489606267236,-0.021833880225734993,0.566433463341301,0.05168400724336533,0.0292755512222164,-0.022408456021149038,0.5664334633412994,0.0289033118116311,0.050358776288407243,-0.021455464476776143,0.5739478585837825,0.028903311811630906
1110,9,34,0.020409618670049184,0.06418929581938379,-0.0437796771493346,0.31795984687973344,0.0623013753541078,0.019809335767988913,-0.042492039586118885,0.31795984687973344,0.06418929581938376,0.020409618670049198,-0.043779677149334624,0.3179598468797328,0.020397336743838094,0.06230137535410788,-0.041904038610269784,0.3273978564342108,0.02039733674383805
1110,10,15,0.10438721741439119,0.14039380888552797,-0.03600659147113677,0.7435314864881596,0.13103422162649278,0.09742806958676511,-0.033606152039727666,0.7435314864881595,0.14039380888552802,0.1043872174143912,-0.0360065914711368,0.74353148648816,0.09614081306723013,0.1310342216264928,-0.03489340855926268,0.7337076671564107,0.09614081306722998
1120,1,11,-0.03999120580649205,0.024381412190706088,-0.06437261799719814,-1.6402333668652809,0.02216492017336917,-0.0363556416422655,-0.05852056181563467,-1.6402333668652809,0.02438141219070607,-0.039991205806492056,-0.06437261799719812,-1.6402333668652784,-0.03628904259880595,0.02216492017336917,-0.05845396277217512,-1.6372286620010799,-0.03628904259880567
1120,2,29,0.03116652298862255,0.03504590068354941,-0.003879377694926859,0.8893058069770813,0.03383742134963391,0.030091815299359705,-0.003745606050274207,0.8893058069770813,0.035045900683549416,0.031166522988622526,-0.0038793776949268785,0.8893058069770813,0.028959521135308672,0.03383742134963392,-0.004877900214325246,0.8558430276372694,0.02895952113530861
1120,3,33,0.04554822609993649,0.03292241405612931,0.01262581204380718,1.3835020124065471,0.031924765145337514,0.04416797682418084,0.012243211678843326,1.383502012406547,0.03292241405612933,0.04554822609993652,0.012625812043807227,1.383502012406545,0.04290991708639801,0.031924765145337486,0.010985151941060527,1.3440949961902813,0.04290991708639778
1120,4,35,0.019108584465834372,0.026369078604893285,-0.007260494139058913,0.7246587850926429,0.02561567635903919,0.018562624909667674,-0.007053051449371517,0.7246587850926429,0.026369078604893275,0.01910858446583437,-0.007260494139058918,0.7246587850926381,0.020478010522506297,0.025615676359039292,-0.005137665836532995,0.7994327471771008,0.020478010522506078
1120,5,48,0.03724215524872754,0.025554924022911117,0.01168723122581642,1.4573377410685433,0.025022529772433803,0.036466277014379045,0.011443747241945242,1.457337741068543,0.025554924022911155,0.037242155248727524,0.011687231225816401,1.4573377410685429,0.03750982075516444,0.0250225297724338,0.012487290982730638,1.4990419072849832,0.037509820755164194
1120,6,58,0.004226824973901181,0.031950136497160816,-0.027723311523259637,0.1322944261686265,0.031399272074795974,0.004153948681247712,-0.027245323393548262,0.13229442616862652,0.031950136497160865,0.004226824973901169,-0.02772331152325966,0.1322944261686253,0.004339884735276543,0.03139927207479601,-0.027059387339519465,0.13821609382977196,0.0043398847352765614
1120,7,52,0.023836110469774945,0.043193891586287815,-0.01935778111651287,0.5518398457373976,0.04236323982501305,0.02337772372997158,-0.01898551609504147,0.5518398457373976,0.04319389158628781,0.023836110469774963,-0.01935778111651287,0.551839845737397,0.022972439461391183,0.04236323982501311,-0.019390800363621927,0.5422729601485118,0.022972439461391526
1120,8,68,0.03333866343495245,0.05273969074182221,-0.01940102730686976,0.6321361192305043,0.051964107054442474,0.03284838897267374,-0.019115718081768734,0.6321361192305044,0.052739690741822234,0.03333866343495247,-0.019401027306869784,0.6321361192305043,0.032723843551780575,0.05196410705444249,-0.019240263502661913,0.6297393606224388,0.032723843551780304
1120,9,95,0.04506943660725852,0.06573376682539231,-0.02066433021813379,0.6856359947692612,0.0650418324377566,0.044595021485076845,-0.020446810952679757,0.6856359947692612,0.06573376682539232,0.04506943660725853,-0.02066433021813379,0.6856359947692604,0.0440714107632724,0.06504183243775655,-0.020970421674484145,0.6775856262267468,0.044071410763272006
1120,10,80,0.15496861428683106,0.16715544280945488,-0.012186828522623816,0.9270928405453365,0.1650659997743367,0.1530315066082457,-0.01203449316609101,0.9270928405453366,0.16715544280945485,0.154968614286831,-0.012186828522623842,0.9270928405453369,0.15294311317078096,0.1650659997743366,-0.01212288660355565,0.926557336943229,0.15294311317078071
1121,1,7,-0.12130022584766817,0.07152244138405081,-0.19282266723171898,-1.6959743473566269,0.06130494975775783,-0.10397162215514413,-0.16527657191290196,-1.6959743473566267,0.07152244138405087,-0.12130022584766802,-0.19282266723171892,-1.6959743473566256,-0.10397162215514413,0.06130494975775796,-0.1652765719129021,-1.6959743473566233,-0.10397162215514409
1121,2,32,0.031128177047808292,0.039015330538976316,-0.007887153491168024,0.7978447604515677,0.03779610145963331,0.030155421515064285,-0.007640679944569025,0.7978447604515677,0.03901533053897629,0.031128177047808226,-0.007887153491168008,0.7978447604515656,0.0309230357375343,0.0377961014596333,-0.006873065722099003,0.8181541096390716,0.030923035737534427
1121,3,38,0.030667997325867478,0.03180180829103972,-0.0011338109651722432,0.9643475944890939,0.030964918599170256,0.02986094476466044,-0.0011039738345098166,0.9643475944890939,0.03180180829103971,0.03066799732586747,-0.0011338109651722376,0.9643475944890942,0.0291159320005062,0.030964918599170194,-0.0018489865986639938,0.9402876971001131,0.029115932000505825
1121,4,44,0.038814463605785915,0.02285929198911058,0.015955171616675336,1.6979731316383666,0.022339762625721703,0.03793231670565442,0.015592554079932715,1.6979731316383666,0.022859291989110585,0.03881446360578591,0.015955171616675333,1.6979731316383686,0.037600137429292246,0.02233976262572167,0.015260374803570575,1.6831037132865505,0.03760013742929225
1121,5,48,0.045854125794993365,0.027800218050253754,0.01805390774473961,1.6494160481800544,0.027221046840873467,0.044898831507597665,0.0176777846667242,1.6494160481800544,0.027800218050253758,0.04585412579499339,0.01805390774473963,1.649416048180056,0.04491846687945319,0.02722104684087349,0.017697420038579697,1.650137378699423,0.04491846687945311
