NEIGHBORHOOD,decile,n,ci_new,ci_population,ci_sample,ci_model,ci_assessr,ci_rineq,gini_new,gini_population,gini_sample,gini_model,gini_assessr,gini_DescTools,ki_new,ki_population,ki_sample,ki_model,ki_assessr,mki_new,mki_population,mki_sample,mki_model,mki_assessr
1030,8,47,0.060430324513860295,0.062091218982079775,0.060770129216503606,0.06209121898207978,0.061536039571597624,0.06153603957159777,0.04856157919737441,0.04973999330119282,0.048681695571380204,0.04973999330119279,0.04868169557138021,0.04973999330119283,0.011868745316485886,0.012351225680886958,0.012088433645123402,0.01235122568088696,0.012854344000217413,1.2444060821878626,1.2483157889888732,1.248315788988873,1.2483157889888736,1.264048814433128
1030,9,29,0.07168610544429041,0.07399925943464833,0.07144756083345356,0.07399925943464838,0.07168814115957987,0.07168814115957968,0.06396185439906568,0.06616422648381808,0.06388270143265194,0.06616422648381812,0.0638827014326519,0.066164226483818,0.007724251045224728,0.007835032950830254,0.007564859400801621,0.007835032950830236,0.0078054397269279735,1.1207634005892355,1.11841796341028,1.11841796341028,1.1184179634102787,1.1221839332382777
1030,10,24,0.1322662202812944,0.13983787272683415,0.1340112946965494,0.13983787272683415,0.1333215783795564,0.1333215783795565,0.12954463063642283,0.13677006302085318,0.1310713103949843,0.13677006302085318,0.13107131039498432,0.13677006302085312,0.0027215896448715693,0.003067809705980973,0.002939984301565113,0.003067809705980969,0.0022502679845720908,1.021008895787506,1.0224304181647794,1.0224304181647796,1.022430418164779,1.017168272582237
1040,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,3,3,0.011241310904042899,0.0168619663560643,0.011241310904042866,0.01686196635606416,0.011241310904043011,0.0112413109040428,0.02008032128514059,0.030120481927710843,0.020080321285140562,0.030120481927710767,0.020080321285140517,0.03012048192771084,-0.008839010381097691,-0.013258515571646545,-0.008839010381097696,-0.013258515571646519,-0.008839010381097506,0.5598172830213356,0.5598172830213347,0.5598172830213347,0.5598172830213347,0.5598172830213433
1050,4,3,0.0010594599641342204,0.0015891899462013178,0.0010594599641342117,0.0015891899462012525,0.0010594599641340352,0.0010594599641341638,0.023513139695712306,0.035269709543568464,0.02351313969571231,0.03526970954356835,0.023513139695712226,0.03526970954356846,-0.022453679731578087,-0.03368051959736715,-0.022453679731578097,-0.033680519597367224,-0.02245367973157819,0.04505820906288479,0.04505820906288442,0.045058209062884415,0.045058209062880036,0.045058209062877067
1050,5,5,0.019972081489710004,0.028005762789168193,0.022404610231334554,0.02800576278916819,0.022126586261327397,0.0221265862613275,0.017722567287784673,0.024154589371980676,0.019323671497584544,0.02415458937198068,0.019323671497584627,0.024154589371980676,0.0022495142019253317,0.0038511734171875166,0.0030809387337500105,0.003851173417187487,0.0028029147637427705,1.1269293644310672,1.1594385794715631,1.159438579471563,1.1594385794715654,1.1450508390236878
1050,6,13,0.021614723899725626,0.024488512067694267,0.022604780370179326,0.024488512067694278,0.022810847953591697,0.022810847953591434,0.028200013418428514,0.03208858468280463,0.02962023201489658,0.03208858468280468,0.02962023201489654,0.03208858468280462,-0.006585289518702887,-0.007600072615110361,-0.007015451644717254,-0.00760007261511037,-0.006809384061304841,0.7664792061978436,0.763153386469456,0.7631533864694561,0.7631533864694554,0.7701103739538474
1050,7,2,-0.011326111103724806,-0.022652222207449606,-0.011326111103724803,-0.022652222207449543,-0.011326111103724834,-0.011326111103724775,0.011247443762781195,0.022494887525562373,0.011247443762781187,0.02249488752556243,0.011247443762781195,0.022494887525562373,-0.022573554866506,-0.045147109733011975,-0.022573554866505988,-0.045147109733011996,-0.02257355486650603,-1.006994241767532,-1.0069942417675324,-1.0069942417675324,-1.006994241767529,-1.0069942417675344
1050,8,3,0.026568166170771623,0.03985224925615745,0.02656816617077163,0.039852249256157296,0.026568166170771512,0.0265681661707715,0.031175059952038366,0.04676258992805756,0.031175059952038373,0.04676258992805747,0.03117505995203847,0.04676258992805755,-0.004606893781266743,-0.006910340671900113,-0.004606893781266743,-0.006910340671900143,-0.004606893781266958,0.8522250225547514,0.8522250225547514,0.8522250225547514,0.852225022554751,0.852225022554745
1050,9,6,0.05391349912742096,0.06469619895290517,0.05391349912742097,0.06469619895290515,0.05391349912742097,0.05391349912742092,0.04687336882764381,0.05624804259317257,0.04687336882764381,0.056248042593172544,0.04687336882764385,0.056248042593172565,0.007040130299777146,0.008448156359732596,0.00704013029977716,0.008448156359732614,0.007040130299777125,1.1501946729210808,1.1501946729210812,1.150194672921081,1.1501946729210821,1.1501946729210801
1050,10,5,0.08349855204359938,0.10437319005449919,0.08349855204359935,0.1043731900544992,0.08349855204359927,0.08349855204359942,0.09676584734799483,0.12095730918499353,0.09676584734799483,0.12095730918499352,0.09676584734799487,0.12095730918499355,-0.013267295304395452,-0.016584119130494346,-0.01326729530439548,-0.01658411913049432,-0.013267295304395604,0.8628927905040417,0.8628927905040414,0.8628927905040413,0.8628927905040417,0.8628927905040401
1060,1,12,0.050614213914903616,0.05521550608898577,0.050614213914903616,0.055215506088985754,0.05061421391490365,0.05061421391490372,0.07512886597938145,0.08195876288659795,0.07512886597938145,0.08195876288659792,0.0751288659793814,0.08195876288659792,-0.024514652064477838,-0.026743256797612185,-0.024514652064477838,-0.026743256797612174,-0.024514652064477747,0.6736986277524049,0.6736986277524049,0.6736986277524049,0.6736986277524047,0.6736986277524057
