"","TABLE_NAME","COLUMN_NAME","TYPE","DESCRIPTION"
"1412","VW_PTS_ASMTTRANSP","GAPHYINCLAND3","NUMBER",
"1413","VW_PTS_ASMTTRANSP","GAPHYINCLAND4","NUMBER",
"1414","VW_PTS_ASMTTRANSP","GAPHYINCLAND5","NUMBER",
"1415","VW_PTS_ASMTTRANSP","GAPHYINCLAND6","NUMBER",
"1416","VW_PTS_ASMTTRANSP","GAPHYS","NUMBER",
"1417","VW_PTS_ASMTTRANSP","GAPHYS2","NUMBER",
"1418","VW_PTS_ASMTTRANSP","GAPHYS3","NUMBER",
"1419","VW_PTS_ASMTTRANSP","GAPHYS4","NUMBER",
"1420","VW_PTS_ASMTTRANSP","GAPHYS5","NUMBER",
"1421","VW_PTS_ASMTTRANSP","GAPHYS6","NUMBER",
"1422","VW_PTS_ASMTTRANSP","GAVAL","NUMBER",
"1423","VW_PTS_ASMTTRANSP","GAVAL2","NUMBER",
"1424","VW_PTS_ASMTTRANSP","GAVAL3","NUMBER",
"1425","VW_PTS_ASMTTRANSP","GAVAL4","NUMBER",
"1426","VW_PTS_ASMTTRANSP","GAVAL5","NUMBER",
"1427","VW_PTS_ASMTTRANSP","GAVAL6","NUMBER",
"1428","VW_PTS_ASMTTRANSP","GAVALBLDG","NUMBER",
"1429","VW_PTS_ASMTTRANSP","GAVALBLDG2","NUMBER",
"1430","VW_PTS_ASMTTRANSP","GAVALBLDG3","NUMBER",
"1431","VW_PTS_ASMTTRANSP","GAVALBLDG4","NUMBER",
"1432","VW_PTS_ASMTTRANSP","GAVALBLDG5","NUMBER",
"1433","VW_PTS_ASMTTRANSP","GAVALBLDG6","NUMBER",
"1434","VW_PTS_ASMTTRANSP","GAVALLAND","NUMBER",
"1435","VW_PTS_ASMTTRANSP","GAVALLAND2","NUMBER",
"1436","VW_PTS_ASMTTRANSP","GAVALLAND3","NUMBER",
"1437","VW_PTS_ASMTTRANSP","GAVALLAND4","NUMBER",
"1438","VW_PTS_ASMTTRANSP","GAVALLAND5","NUMBER",
"1439","VW_PTS_ASMTTRANSP","GAVALLAND6","NUMBER",
"1440","VW_PTS_ASMTTRANSP","GAYEAR","NUMBER",
"1441","VW_PTS_ASMTTRANSP","GAYEAR2","NUMBER",
"1442","VW_PTS_ASMTTRANSP","GAYEAR3","NUMBER",
"1443","VW_PTS_ASMTTRANSP","GAYEAR4","NUMBER",
"1444","VW_PTS_ASMTTRANSP","GAYEAR5","NUMBER",
"1445","VW_PTS_ASMTTRANSP","GAYEAR6","NUMBER",
"1446","VW_PTS_ASMTTRANSP","IASW_ID","NUMBER",
"1447","VW_PTS_ASMTTRANSP","JUR","VARCHAR2",
"1448","VW_PTS_ASMTTRANSP","LANDPCT","NUMBER",
"1449","VW_PTS_ASMTTRANSP","LUC","VARCHAR2",
"1450","VW_PTS_ASMTTRANSP","MKTBLDG","NUMBER",
"1451","VW_PTS_ASMTTRANSP","MKTLAND","NUMBER",
"1452","VW_PTS_ASMTTRANSP","MPAEQBLDG","NUMBER",
"1453","VW_PTS_ASMTTRANSP","MPAEQLAND","NUMBER",
"1454","VW_PTS_ASMTTRANSP","MPAEQTOT","NUMBER",
"1455","VW_PTS_ASMTTRANSP","PARENTPARID","VARCHAR2",
"1456","VW_PTS_ASMTTRANSP","PARID","VARCHAR2",
"1457","VW_PTS_ASMTTRANSP","PHNTBLDG","NUMBER",
"1458","VW_PTS_ASMTTRANSP","PHNTBLDGPHYCHG","NUMBER",
"1459","VW_PTS_ASMTTRANSP","PHNTLAND","NUMBER",
"1460","VW_PTS_ASMTTRANSP","PHNTTOT","NUMBER",
"1461","VW_PTS_ASMTTRANSP","PHYDEC","NUMBER",
"1462","VW_PTS_ASMTTRANSP","PHYDECBLDG","NUMBER",
"1463","VW_PTS_ASMTTRANSP","PHYDECLAND","NUMBER",
"1464","VW_PTS_ASMTTRANSP","PHYINC","NUMBER",
"1465","VW_PTS_ASMTTRANSP","PHYINCBLDG","NUMBER",
"1466","VW_PTS_ASMTTRANSP","PHYINCLAND","NUMBER",
"1467","VW_PTS_ASMTTRANSP","PROCESSYR","VARCHAR2",
"1468","VW_PTS_ASMTTRANSP","RCRD_LST_UPD_DT","DATE",
"1469","VW_PTS_ASMTTRANSP","RCRD_LST_UPD_ID","VARCHAR2",
"1470","VW_PTS_ASMTTRANSP","ROLLTYPE","VARCHAR2",
"1471","VW_PTS_ASMTTRANSP","SEQ","NUMBER",
"1472","VW_PTS_ASMTTRANSP","SPLITCDE","VARCHAR2",
"1473","VW_PTS_ASMTTRANSP","SPLITNO","NUMBER",
"1474","VW_PTS_ASMTTRANSP","STT_DT","DATE",
"1475","VW_PTS_ASMTTRANSP","TAXABLEASMT","NUMBER",
"1476","VW_PTS_ASMTTRANSP","TAXABLEASMTBLDG","NUMBER",
"1477","VW_PTS_ASMTTRANSP","TAXABLEASMTLAND","NUMBER",
"1478","VW_PTS_ASMTTRANSP","TAXABLEEQBLDG","NUMBER",
"1479","VW_PTS_ASMTTRANSP","TAXABLEEQLAND","NUMBER",
"1480","VW_PTS_ASMTTRANSP","TAXABLEEQTOT","NUMBER",
"1481","VW_PTS_ASMTTRANSP","TAXYR","NUMBER",
"1482","VW_PTS_ASMTTRANSP","TRANSAMT","NUMBER",
"1483","VW_PTS_ASMTTRANSP","TRANSAMT1","NUMBER",
"1484","VW_PTS_ASMTTRANSP","TRANSAMT2","NUMBER",
"1485","VW_PTS_ASMTTRANSP","TRANSAMT3","NUMBER",
"1486","VW_PTS_ASMTTRANSP","TRANSAMT4","NUMBER",
"1487","VW_PTS_ASMTTRANSP","TRANSAMT5","NUMBER",
"1488","VW_PTS_ASMTTRANSP","TRANSAMTBLDG","NUMBER",
"1489","VW_PTS_ASMTTRANSP","TRANSAMTBLDG1","NUMBER",
"1490","VW_PTS_ASMTTRANSP","TRANSAMTBLDG2","NUMBER",
"1491","VW_PTS_ASMTTRANSP","TRANSAMTBLDG3","NUMBER",
"1492","VW_PTS_ASMTTRANSP","TRANSAMTBLDG4","NUMBER",
"1493","VW_PTS_ASMTTRANSP","TRANSAMTBLDG5","NUMBER",
"1494","VW_PTS_ASMTTRANSP","TRANSAMTCF","NUMBER",
"1495","VW_PTS_ASMTTRANSP","TRANSAMTCFBLDG","NUMBER",
"1496","VW_PTS_ASMTTRANSP","TRANSAMTCFLAND","NUMBER",
"1497","VW_PTS_ASMTTRANSP","TRANSAMTLAND","NUMBER",
"1498","VW_PTS_ASMTTRANSP","TRANSAMTLAND1","NUMBER",
"1499","VW_PTS_ASMTTRANSP","TRANSAMTLAND2","NUMBER",
"1500","VW_PTS_ASMTTRANSP","TRANSAMTLAND3","NUMBER",
"1501","VW_PTS_ASMTTRANSP","TRANSAMTLAND4","NUMBER",
"1502","VW_PTS_ASMTTRANSP","TRANSAMTLAND5","NUMBER",
"1503","VW_PTS_ASMTTRANSP","TRANSBLDG","NUMBER",
"1504","VW_PTS_ASMTTRANSP","TRANSLAND","NUMBER",
"1505","VW_PTS_ASMTTRANSP","TRANSMETH","VARCHAR2",
"1506","VW_PTS_ASMTTRANSP","TRANSTOT","NUMBER",
"1507","VW_PTS_ASMTTRANSP","TRANSTYP","VARCHAR2",
"1508","VW_PTS_ASMTTRANSP","TRANS_ID","NUMBER",
"1509","VW_PTS_ASMTTRANSP","UPD_STATUS","VARCHAR2",
"1510","VW_PTS_ASMTTRANSP","VALCLASS","VARCHAR2",
"1511","VW_PTS_ASMTTRANSP","VALINCBLDG","NUMBER",
"1512","VW_PTS_ASMTTRANSP","VALINCLAND","NUMBER",
"1513","VW_PTS_ASMTTRANSP","VALUEINC","NUMBER",
"1514","VW_PTS_ASMTTRANSP","WEN","DATE",
"1515","VW_PTS_ASMTTRANSP","WENCALC","DATE",
"1516","VW_PTS_ASMTTRANSP","WHO","VARCHAR2",
"1517","VW_PTS_ASMTTRANSP","WHOCALC","VARCHAR2",
"1518","VW_PTS_COMNT","ACTV_IND","VARCHAR2",
"1519","VW_PTS_COMNT","ADT_SK","NUMBER",
"1520","VW_PTS_COMNT","CASENO","VARCHAR2",
"1521","VW_PTS_COMNT","CODE","VARCHAR2",
"1522","VW_PTS_COMNT","COMNT","VARCHAR2",
"1523","VW_PTS_COMNT","COMNT2","CLOB",
"1524","VW_PTS_COMNT","COMNTNO","NUMBER",
"1525","VW_PTS_COMNT","COMNTSTAT","VARCHAR2",
"1526","VW_PTS_COMNT","END_DT","DATE",
"1527","VW_PTS_COMNT","IASW_ID","BINARY_DOUBLE",
"1528","VW_PTS_COMNT","JUR","VARCHAR2",
"1529","VW_PTS_COMNT","PARID","VARCHAR2",
"1530","VW_PTS_COMNT","RCRD_LST_UPD_DT","DATE",
"1531","VW_PTS_COMNT","RCRD_LST_UPD_ID","VARCHAR2",
"1532","VW_PTS_COMNT","STATUS","VARCHAR2",
"1533","VW_PTS_COMNT","STT_DT","DATE",
"1534","VW_PTS_COMNT","TRANS_ID","NUMBER",
"1535","VW_PTS_COMNT","UPD_STATUS","VARCHAR2",
"1536","VW_PTS_COMNT","WEN","DATE",
"1537","VW_PTS_COMNT","WHO","VARCHAR2",
"1538","VW_PTS_COOPCHILD","ABATEBLDG","BINARY_DOUBLE",
"1539","VW_PTS_COOPCHILD","ABATELAND","BINARY_DOUBLE",
"1540","VW_PTS_COOPCHILD","ABATETOT","BINARY_DOUBLE",
"1541","VW_PTS_COOPCHILD","ACTV_IND","VARCHAR2",
"1542","VW_PTS_COOPCHILD","ADT_SK","NUMBER",
"1543","VW_PTS_COOPCHILD","ALLOCATEPCT","NUMBER",
"1544","VW_PTS_COOPCHILD","ASMT","BINARY_DOUBLE",
"1545","VW_PTS_COOPCHILD","ASMTBLDG","BINARY_DOUBLE",
"1546","VW_PTS_COOPCHILD","ASMTLAND","BINARY_DOUBLE",
"1547","VW_PTS_COOPCHILD","ASMTTOT","BINARY_DOUBLE",
"1548","VW_PTS_COOPCHILD","CHILDPARID","VARCHAR2",
"1549","VW_PTS_COOPCHILD","COOPID","VARCHAR2",
"1550","VW_PTS_COOPCHILD","CUR","VARCHAR2",
"1551","VW_PTS_COOPCHILD","DEACTIVAT","DATE",
"1552","VW_PTS_COOPCHILD","END_DT","DATE",
"1553","VW_PTS_COOPCHILD","EXDETFLAG","VARCHAR2",
"1554","VW_PTS_COOPCHILD","IASW_ID","BINARY_DOUBLE",
"1555","VW_PTS_COOPCHILD","JUR","VARCHAR2",
"1556","VW_PTS_COOPCHILD","PARID","VARCHAR2",
"1557","VW_PTS_COOPCHILD","PERSEXAMT","NUMBER",
"1558","VW_PTS_COOPCHILD","RCRD_LST_UPD_DT","DATE",
"1559","VW_PTS_COOPCHILD","RCRD_LST_UPD_ID","VARCHAR2",
"1560","VW_PTS_COOPCHILD","REDEVEXAMT","NUMBER",
"1561","VW_PTS_COOPCHILD","REDEVFLAG","VARCHAR2",
"1562","VW_PTS_COOPCHILD","REDEXBLDG","BINARY_DOUBLE",
"1563","VW_PTS_COOPCHILD","REDEXLAND","BINARY_DOUBLE",
"1564","VW_PTS_COOPCHILD","REDEXTOT","BINARY_DOUBLE",
"1565","VW_PTS_COOPCHILD","ROLLTYPE","VARCHAR2",
"1566","VW_PTS_COOPCHILD","SEQ","NUMBER",
"1567","VW_PTS_COOPCHILD","SPFLAG","VARCHAR2",
"1568","VW_PTS_COOPCHILD","STT_DT","DATE",
"1569","VW_PTS_COOPCHILD","TAXYR","NUMBER",
"1570","VW_PTS_COOPCHILD","TIEBACK","VARCHAR2",
"1571","VW_PTS_COOPCHILD","TIEBKCD","VARCHAR2",
"1572","VW_PTS_COOPCHILD","TRANSBLDG","BINARY_DOUBLE",
"1573","VW_PTS_COOPCHILD","TRANSLAND","BINARY_DOUBLE",
"1574","VW_PTS_COOPCHILD","TRANSTOTAL","BINARY_DOUBLE",
"1575","VW_PTS_COOPCHILD","TRANS_ID","NUMBER",
"1576","VW_PTS_COOPCHILD","UPD_STATUS","VARCHAR2",
"1577","VW_PTS_COOPCHILD","WEN","DATE",
"1578","VW_PTS_COOPCHILD","WENCALC","DATE",
"1579","VW_PTS_COOPCHILD","WHO","VARCHAR2",
"1580","VW_PTS_COOPCHILD","WHOCALC","VARCHAR2",
"1581","VW_PTS_COOPMAST","ACTV_IND","VARCHAR2",
"1582","VW_PTS_COOPMAST","ADDR1","VARCHAR2",
"1583","VW_PTS_COOPMAST","ADDR2","VARCHAR2",
"1584","VW_PTS_COOPMAST","ADDR3","VARCHAR2",
"1585","VW_PTS_COOPMAST","ADDRTYPE","VARCHAR2",
"1586","VW_PTS_COOPMAST","ADRADD","VARCHAR2",
"1587","VW_PTS_COOPMAST","ADRDIR","VARCHAR2",
"1588","VW_PTS_COOPMAST","ADRGRID","VARCHAR2",
"1589","VW_PTS_COOPMAST","ADRNO","NUMBER",
"1590","VW_PTS_COOPMAST","ADRSTR","VARCHAR2",
"1591","VW_PTS_COOPMAST","ADRSUF","VARCHAR2",
"1592","VW_PTS_COOPMAST","ADRSUF2","VARCHAR2",
"1593","VW_PTS_COOPMAST","ADT_SK","NUMBER",
"1594","VW_PTS_COOPMAST","ASMSHARE","BINARY_DOUBLE",
"1595","VW_PTS_COOPMAST","ASMTBLDG","BINARY_DOUBLE",
"1596","VW_PTS_COOPMAST","ASMTBLDGSHARE","BINARY_DOUBLE",
"1597","VW_PTS_COOPMAST","ASMTLAND","BINARY_DOUBLE",
"1598","VW_PTS_COOPMAST","ASMTLANDSHARE","BINARY_DOUBLE",
"1599","VW_PTS_COOPMAST","ASMTTOT","BINARY_DOUBLE",
"1600","VW_PTS_COOPMAST","ASMTTOTSHARE","BINARY_DOUBLE",
"1601","VW_PTS_COOPMAST","CALCSHARES","BINARY_DOUBLE",
"1602","VW_PTS_COOPMAST","CARRIER_RT","VARCHAR2",
"1603","VW_PTS_COOPMAST","CITYNAME","VARCHAR2",
"1604","VW_PTS_COOPMAST","COOPID","VARCHAR2",
"1605","VW_PTS_COOPMAST","COOPNAME","VARCHAR2",
"1606","VW_PTS_COOPMAST","COUNTRY","VARCHAR2",
"1607","VW_PTS_COOPMAST","CUR","VARCHAR2",
"1608","VW_PTS_COOPMAST","DEACTIVAT","TIMESTAMP(6)",
"1609","VW_PTS_COOPMAST","EMAIL","VARCHAR2",
"1610","VW_PTS_COOPMAST","END_DT","DATE",
"1611","VW_PTS_COOPMAST","FAX","VARCHAR2",
"1612","VW_PTS_COOPMAST","FLD","VARCHAR2",
"1613","VW_PTS_COOPMAST","IASW_ID","BINARY_DOUBLE",
"1614","VW_PTS_COOPMAST","JUR","VARCHAR2",
"1615","VW_PTS_COOPMAST","LLINE","NUMBER",
"1616","VW_PTS_COOPMAST","MGRNAME","VARCHAR2",
"1617","VW_PTS_COOPMAST","MGRNAME_COMPANYNAME","VARCHAR2",
"1618","VW_PTS_COOPMAST","MGRNAME_FIRSTNAME","VARCHAR2",
"1619","VW_PTS_COOPMAST","MGRNAME_LASTNAME","VARCHAR2",
"1620","VW_PTS_COOPMAST","MGRNAME_MIDDLENAME","VARCHAR2",
"1621","VW_PTS_COOPMAST","MGRNAME_PREFIX","VARCHAR2",
"1622","VW_PTS_COOPMAST","MGRNAME_SUFFIX","VARCHAR2",
"1623","VW_PTS_COOPMAST","NOTE1","VARCHAR2",
"1624","VW_PTS_COOPMAST","NOTE2","VARCHAR2",
"1625","VW_PTS_COOPMAST","NOTE3","VARCHAR2",
"1626","VW_PTS_COOPMAST","NOTE4","VARCHAR2",
"1627","VW_PTS_COOPMAST","PARENT","VARCHAR2",
"1628","VW_PTS_COOPMAST","PARID","VARCHAR2",
"1629","VW_PTS_COOPMAST","PHONE","VARCHAR2",
"1630","VW_PTS_COOPMAST","PHONE2","VARCHAR2",
"1631","VW_PTS_COOPMAST","POSTALCODE","VARCHAR2",
"1632","VW_PTS_COOPMAST","POSTAL_INDX","VARCHAR2",
"1633","VW_PTS_COOPMAST","PROSHARES","BINARY_DOUBLE",
"1634","VW_PTS_COOPMAST","RCRD_LST_UPD_DT","DATE",
"1635","VW_PTS_COOPMAST","RCRD_LST_UPD_ID","VARCHAR2",
"1636","VW_PTS_COOPMAST","ROLLTYPE","VARCHAR2",
"1637","VW_PTS_COOPMAST","SEQ","NUMBER",
"1638","VW_PTS_COOPMAST","SHARES","BINARY_DOUBLE",
"1639","VW_PTS_COOPMAST","STATECODE","VARCHAR2",
"1640","VW_PTS_COOPMAST","STT_DT","DATE",
"1641","VW_PTS_COOPMAST","TAXYR","NUMBER",
"1642","VW_PTS_COOPMAST","TBLE","VARCHAR2",
"1643","VW_PTS_COOPMAST","TOTASM","BINARY_DOUBLE",
"1644","VW_PTS_COOPMAST","TRANSBLDG","BINARY_DOUBLE",
"1645","VW_PTS_COOPMAST","TRANSBLDGSHARE","BINARY_DOUBLE",
"1646","VW_PTS_COOPMAST","TRANSLAND","BINARY_DOUBLE",
"1647","VW_PTS_COOPMAST","TRANSLANDSHARE","BINARY_DOUBLE",
"1648","VW_PTS_COOPMAST","TRANSTOTAL","BINARY_DOUBLE",
"1649","VW_PTS_COOPMAST","TRANSTOTALSHARE","BINARY_DOUBLE",
"1650","VW_PTS_COOPMAST","TRANS_ID","NUMBER",
"1651","VW_PTS_COOPMAST","UDATE1","TIMESTAMP(6)",
"1652","VW_PTS_COOPMAST","UDATE10","TIMESTAMP(6)",
"1653","VW_PTS_COOPMAST","UDATE2","TIMESTAMP(6)",
"1654","VW_PTS_COOPMAST","UDATE3","TIMESTAMP(6)",
"1655","VW_PTS_COOPMAST","UDATE4","TIMESTAMP(6)",
"1656","VW_PTS_COOPMAST","UDATE5","TIMESTAMP(6)",
"1657","VW_PTS_COOPMAST","UDATE6","TIMESTAMP(6)",
"1658","VW_PTS_COOPMAST","UDATE7","TIMESTAMP(6)",
"1659","VW_PTS_COOPMAST","UDATE8","TIMESTAMP(6)",
"1660","VW_PTS_COOPMAST","UDATE9","TIMESTAMP(6)",
"1661","VW_PTS_COOPMAST","UNITDESC","VARCHAR2",
"1662","VW_PTS_COOPMAST","UNITNO","VARCHAR2",
"1663","VW_PTS_COOPMAST","UNITS","NUMBER",
"1664","VW_PTS_COOPMAST","UPD_STATUS","VARCHAR2",
"1665","VW_PTS_COOPMAST","USER1","VARCHAR2","EIN"
"1666","VW_PTS_COOPMAST","USER10","VARCHAR2","Dock/Pier"
"1667","VW_PTS_COOPMAST","USER11","VARCHAR2","Playground"
"1668","VW_PTS_COOPMAST","USER12","VARCHAR2","Pool"
"1669","VW_PTS_COOPMAST","USER13","VARCHAR2","Security/Gate"
"1670","VW_PTS_COOPMAST","USER14","VARCHAR2","Tennis Courts"
"1671","VW_PTS_COOPMAST","USER15","VARCHAR2","Park/Gardens"
"1672","VW_PTS_COOPMAST","USER16","VARCHAR2","Health Club"
"1673","VW_PTS_COOPMAST","USER17","VARCHAR2","Prevailing Wage Eligible"
"1674","VW_PTS_COOPMAST","USER18","VARCHAR2","Prevailing Wage Affidavit"
"1675","VW_PTS_COOPMAST","USER19","VARCHAR2","Tax Year of Renewal"
"1676","VW_PTS_COOPMAST","USER2","VARCHAR2","Attention"
"1677","VW_PTS_COOPMAST","USER20","VARCHAR2","PWA Next Notice for Coops"
"1678","VW_PTS_COOPMAST","USER21","VARCHAR2","No field label"
"1679","VW_PTS_COOPMAST","USER22","VARCHAR2","No field label"
"1680","VW_PTS_COOPMAST","USER23","VARCHAR2","No field label"
"1681","VW_PTS_COOPMAST","USER24","VARCHAR2","No field label"
"1682","VW_PTS_COOPMAST","USER25","VARCHAR2","No field label"
"1683","VW_PTS_COOPMAST","USER26","VARCHAR2","No field label"
"1684","VW_PTS_COOPMAST","USER27","VARCHAR2","No field label"
"1685","VW_PTS_COOPMAST","USER28","VARCHAR2","No field label"
"1686","VW_PTS_COOPMAST","USER29","VARCHAR2","No field label"
"1687","VW_PTS_COOPMAST","USER3","VARCHAR2","Filed for Abatement"
"1688","VW_PTS_COOPMAST","USER30","VARCHAR2","No field label"
"1689","VW_PTS_COOPMAST","USER4","VARCHAR2","Abatement Eligibility"
"1690","VW_PTS_COOPMAST","USER5","VARCHAR2","No field label"
"1691","VW_PTS_COOPMAST","USER6","VARCHAR2","No field label"
"1692","VW_PTS_COOPMAST","USER7","VARCHAR2","Air Conditioning"
"1693","VW_PTS_COOPMAST","USER8","VARCHAR2","Beach"
"1694","VW_PTS_COOPMAST","USER9","VARCHAR2","Clubhouse"
"1695","VW_PTS_COOPMAST","USERVAL1","BINARY_DOUBLE","Residential Shares Reported"
"1696","VW_PTS_COOPMAST","USERVAL10","BINARY_DOUBLE","Total Units Calculated"
"1697","VW_PTS_COOPMAST","USERVAL11","BINARY_DOUBLE","Residential Units Calculated"
"1698","VW_PTS_COOPMAST","USERVAL12","BINARY_DOUBLE","Commercial Units Calculated"
"1699","VW_PTS_COOPMAST","USERVAL13","BINARY_DOUBLE","Sponsor Units Calculated"
"1700","VW_PTS_COOPMAST","USERVAL14","BINARY_DOUBLE","No. of Bldgs"
"1701","VW_PTS_COOPMAST","USERVAL15","BINARY_DOUBLE","No. of Parcels"
"1702","VW_PTS_COOPMAST","USERVAL16","BINARY_DOUBLE","No field label"
"1703","VW_PTS_COOPMAST","USERVAL17","BINARY_DOUBLE","No field label"
"1704","VW_PTS_COOPMAST","USERVAL18","BINARY_DOUBLE","No field label"
"1705","VW_PTS_COOPMAST","USERVAL19","BINARY_DOUBLE","SmartFile filing number"
"1706","VW_PTS_COOPMAST","USERVAL2","BINARY_DOUBLE","Commercial Shares Reported"
"1707","VW_PTS_COOPMAST","USERVAL20","BINARY_DOUBLE","No field label"
"1708","VW_PTS_COOPMAST","USERVAL21","BINARY_DOUBLE","No field label"
"1709","VW_PTS_COOPMAST","USERVAL22","BINARY_DOUBLE","No field label"
"1710","VW_PTS_COOPMAST","USERVAL23","BINARY_DOUBLE","No field label"
"1711","VW_PTS_COOPMAST","USERVAL24","BINARY_DOUBLE","No field label"
"1712","VW_PTS_COOPMAST","USERVAL25","BINARY_DOUBLE","No field label"
"1713","VW_PTS_COOPMAST","USERVAL26","BINARY_DOUBLE","No field label"
"1714","VW_PTS_COOPMAST","USERVAL27","BINARY_DOUBLE","No field label"
"1715","VW_PTS_COOPMAST","USERVAL28","BINARY_DOUBLE","No field label"
"1716","VW_PTS_COOPMAST","USERVAL29","BINARY_DOUBLE","No field label"
"1717","VW_PTS_COOPMAST","USERVAL3","BINARY_DOUBLE","Residential Shares Calculateds"
"1718","VW_PTS_COOPMAST","USERVAL30","BINARY_DOUBLE","No field label"
"1719","VW_PTS_COOPMAST","USERVAL4","BINARY_DOUBLE","Commercial Shares Calculated"
"1720","VW_PTS_COOPMAST","USERVAL5","BINARY_DOUBLE","Residential Units Reported"
"1721","VW_PTS_COOPMAST","USERVAL6","BINARY_DOUBLE","Commercial Units Reported"
"1722","VW_PTS_COOPMAST","USERVAL7","BINARY_DOUBLE","Sponsor Units Reported"
"1723","VW_PTS_COOPMAST","USERVAL8","BINARY_DOUBLE","Sponsor Shares Reported"
"1724","VW_PTS_COOPMAST","USERVAL9","BINARY_DOUBLE","Sponsor Shares Calculated"
"1725","VW_PTS_COOPMAST","WEN","TIMESTAMP(6)",
"1726","VW_PTS_COOPMAST","WHO","VARCHAR2",
"1727","VW_PTS_COOPMAST","ZIP1","VARCHAR2",
"1728","VW_PTS_COOPMAST","ZIP2","VARCHAR2",
"1729","VW_PTS_COOPUEX","ACTV_IND","VARCHAR2",
"1730","VW_PTS_COOPUEX","ADT_SK","NUMBER",
"1731","VW_PTS_COOPUEX","APPSEQ","NUMBER",
"1732","VW_PTS_COOPUEX","BLDGNO","VARCHAR2",
"1733","VW_PTS_COOPUEX","COOPID","VARCHAR2",
"1734","VW_PTS_COOPUEX","COOPUNITKEY","VARCHAR2",
"1735","VW_PTS_COOPUEX","COUNTY","NUMBER",
"1736","VW_PTS_COOPUEX","COUNTY2","NUMBER",
"1737","VW_PTS_COOPUEX","CUR","VARCHAR2",
"1738","VW_PTS_COOPUEX","END_DT","DATE",
"1739","VW_PTS_COOPUEX","EXBLDG","NUMBER",
"1740","VW_PTS_COOPUEX","EXBLDG2","NUMBER",
"1741","VW_PTS_COOPUEX","EXCODE","VARCHAR2",
"1742","VW_PTS_COOPUEX","EXLAND","NUMBER",
"1743","VW_PTS_COOPUEX","EXLAND2","NUMBER",
"1744","VW_PTS_COOPUEX","EXOTHER","NUMBER",
"1745","VW_PTS_COOPUEX","EXOTHER2","NUMBER",
"1746","VW_PTS_COOPUEX","IASW_ID","NUMBER",
"1747","VW_PTS_COOPUEX","JUR","VARCHAR2",
"1748","VW_PTS_COOPUEX","PARID","VARCHAR2",
"1749","VW_PTS_COOPUEX","PROCDATE","DATE",
"1750","VW_PTS_COOPUEX","PROCNAME","VARCHAR2",
"1751","VW_PTS_COOPUEX","RCRD_LST_UPD_DT","DATE",
"1752","VW_PTS_COOPUEX","RCRD_LST_UPD_ID","VARCHAR2",
"1753","VW_PTS_COOPUEX","ROLLTYPE","VARCHAR2",
"1754","VW_PTS_COOPUEX","SCHOOL","NUMBER",
"1755","VW_PTS_COOPUEX","SCHOOL2","NUMBER",
"1756","VW_PTS_COOPUEX","SEQ","NUMBER",
"1757","VW_PTS_COOPUEX","STT_DT","DATE",
"1758","VW_PTS_COOPUEX","TAXYR","NUMBER",
"1759","VW_PTS_COOPUEX","TOWN","NUMBER",
"1760","VW_PTS_COOPUEX","TOWN2","NUMBER",
"1761","VW_PTS_COOPUEX","TRANS_ID","NUMBER",
"1762","VW_PTS_COOPUEX","UNITNO","VARCHAR2",
"1763","VW_PTS_COOPUEX","UPD_STATUS","VARCHAR2",
"1764","VW_PTS_COOPUEX","USERVAL1","NUMBER","Calc. School Credit"
"1765","VW_PTS_COOPUEX","USERVAL10","NUMBER","No field label"
"1766","VW_PTS_COOPUEX","USERVAL11","NUMBER","No field label"
"1767","VW_PTS_COOPUEX","USERVAL12","NUMBER","No field label"
"1768","VW_PTS_COOPUEX","USERVAL13","NUMBER","No field label"
"1769","VW_PTS_COOPUEX","USERVAL14","NUMBER","No field label"
"1770","VW_PTS_COOPUEX","USERVAL15","NUMBER","No field label"
"1771","VW_PTS_COOPUEX","USERVAL16","NUMBER","No field label"
"1772","VW_PTS_COOPUEX","USERVAL17","NUMBER","No field label"
"1773","VW_PTS_COOPUEX","USERVAL18","NUMBER","No field label"
"1774","VW_PTS_COOPUEX","USERVAL19","NUMBER","No field label"
"1775","VW_PTS_COOPUEX","USERVAL2","NUMBER","App. School Credit"
"1776","VW_PTS_COOPUEX","USERVAL20","NUMBER","No field label"
"1777","VW_PTS_COOPUEX","USERVAL21","NUMBER","No field label"
"1778","VW_PTS_COOPUEX","USERVAL22","NUMBER","No field label"
"1779","VW_PTS_COOPUEX","USERVAL23","NUMBER","No field label"
"1780","VW_PTS_COOPUEX","USERVAL24","NUMBER","No field label"
"1781","VW_PTS_COOPUEX","USERVAL25","NUMBER","No field label"
"1782","VW_PTS_COOPUEX","USERVAL26","NUMBER","No field label"
"1783","VW_PTS_COOPUEX","USERVAL27","NUMBER","No field label"
"1784","VW_PTS_COOPUEX","USERVAL28","NUMBER","No field label"
"1785","VW_PTS_COOPUEX","USERVAL29","NUMBER","No field label"
"1786","VW_PTS_COOPUEX","USERVAL3","NUMBER","No field label"
"1787","VW_PTS_COOPUEX","USERVAL30","NUMBER","No field label"
"1788","VW_PTS_COOPUEX","USERVAL4","NUMBER","No field label"
"1789","VW_PTS_COOPUEX","USERVAL5","NUMBER","No field label"
"1790","VW_PTS_COOPUEX","USERVAL6","NUMBER","No field label"
"1791","VW_PTS_COOPUEX","USERVAL7","NUMBER","No field label"
"1792","VW_PTS_COOPUEX","USERVAL8","NUMBER","No field label"
