"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","first_col","PREFIX","PRIMARY_KEYS"
"11","FDW","FDW3NF","VW_CAMA_CONSTRCDU_HIST",158,"CNS_CONDO_UNIT_LOCN_DESC, CNS_STYLE, CNS_STYLE_DESC, CNS_NUM_HALF_BATHS_DESC, CNS_NUM_XTRA_FIX_DESC, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_SECT_IDENT, CNS_SQFT_WITH_GRADE, CNS_SQFT_WITHOUT_GRADE, CNS_CONDO_ADJ1, CNS_CONDO_ADJ1_DESC, CNS_CONDO_ADJ2, CNS_CONDO_ADJ2_DESC, CNS_CONDO_ADJ3, CNS_CONDO_ADJ3_DESC, CNS_CONDO_ADJ4, CNS_CONDO_ADJ4_DESC, CNS_CONDO_ADJ5, CNS_CONDO_ADJ5_DESC, CNS_CONDO_ADJ6, CNS_CONDO_ADJ6_DESC, CNS_GRADE, CNS_GRADE_DESC, CNS_USRFLD_100, CNS_USRFLD_100_DESC, CNS_USRFLD_101, CNS_USRFLD_101_DESC, CNS_USRFLD_102, CNS_USRFLD_102_DESC, CNS_USRFLD_103, CNS_USRFLD_103_DESC, CNS_USRFLD_104, CNS_USRFLD_104_DESC, CNS_USRFLD_105, CNS_USRFLD_105_DESC, CNS_USRFLD_106, CNS_USRFLD_106_DESC, CNS_USRFLD_107, CNS_USRFLD_107_DESC, CNS_USRFLD_108, CNS_USRFLD_108_DESC, CNS_USRFLD_600, CNS_USRFLD_601, CNS_USRFLD_700, CNS_USRFLD_701, CNS_USRFLD_800, CNS_USRFLD_801, CNS_USRFLD_900, CNS_USRFLD_901, CNS_USRFLD_702, CNS_USRFLD_703, CNS_USRFLD_704, CNS_USRFLD_705, CNS_USRFLD_706, CNS_USRFLD_707, CNS_USRFLD_708, CNS_USRFLD_709, CNS_USRFLD_710, CNS_USRFLD_711, CNS_USRFLD_712, CNS_USRFLD_713, CNS_USRFLD_714, CNS_USRFLD_715, CNS_USRFLD_716, CNS_USRFLD_717, CNS_USRFLD_718, CNS_USRFLD_719, CNS_CREATE_DATE, CNS_LAST_UPDATE, DATE_KEY, CNS_MNC, CNS_PID, CNS_BID, CNS_BASE_FLR, CNS_BASE_FLR_DESC, CNS_STORIES, CNS_STORIES_DESC, CNS_UNIT_LOCN, CNS_UNIT_LOCN_DESC, CNS_UNIT_LOCN2, CNS_UNIT_LOCN2_DESC, CNS_NUM_RMS, CNS_NUM_RMS_DESC, CNS_NUM_BEDRM, CNS_NUM_BEDRM_DESC, CNS_BEDRM_FUNC, CNS_BEDRM_FUNC_DESC, CNS_NUM_PART_BEDRM, CNS_NUM_BATHRM, CNS_NUM_BATHRM_DESC, CNS_NUM_HALF_BATHS, CNS_NUM_XTRA_FIX, CNS_BATHRM_STYLE, CNS_BATHRM_STYLE_DESC, CNS_BATHRM_STYLE2, CNS_BATHRM_STYLE2_DESC, CNS_BATHRM_STYLE3, CNS_BATHRM_STYLE3_DESC, CNS_BATHRM_FUNC, CNS_BATHRM_FUNC_DESC, CNS_KITCHEN_TYPE, CNS_KITCHEN_TYPE_DESC, CNS_KITCHEN_STYLE, CNS_KITCHEN_STYLE_DESC, CNS_KITCHEN_FUNC, CNS_KITCHEN_FUNC_DESC, CNS_HEAT_TYPE, CNS_HEAT_TYPE_DESC, CNS_HEAT_SYS, CNS_HEAT_SYS_DESC, CNS_HTWTR_TYPE, CNS_HTWTR_TYPE_DESC, CNS_AC_TYPE, CNS_AC_TYPE_DESC, CNS_INT_WALL_1, CNS_INT_WALL_1_DESC, CNS_INT_CNDTN, CNS_INT_CNDTN_DESC, CNS_VIEW, CNS_VIEW_DESC, CNS_ATYPICAL, CNS_ATYPICAL_DESC, CNS_FIREPLACES, CNS_USRFLD_83, CNS_USRFLD_83_DESC, CNS_NUM_PARK, CNS_PARK_TYPE, CNS_PARK_TYPE_DESC, CNS_PARK_OWN, CNS_PARK_OWN_DESC, CNS_PARK_TANDEM, CNS_BASE_FLR_PM, CNS_PCT_LOW_CEILING, CNS_USRFLD_300, CNS_USRFLD_300_DESC, CNS_USRFLD_301, CNS_USRFLD_301_DESC, CNS_USRFLD_302, CNS_USRFLD_302_DESC, CNS_USRFLD_303, CNS_USRFLD_303_DESC, CNS_USRFLD_304, CNS_USRFLD_304_DESC, CNS_USRFLD_305, CNS_USRFLD_305_DESC, CNS_SECT_NUM, CNS_GROUP, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_BASE_RATE, CNS_ADJ_BASE_RATE, CNS_CONDO_FLR, CNS_CONDO_FLR_PCT, CNS_CONDO_FLR_DESC, CNS_CONDO_UNIT_LOCN, CNS_CONDO_UNIT_LOCN_PCT","CNS_CONDO_UNIT_LOCN_DESC","CNS",NA
"12","FDW","FDW3NF","VW_CAMA_CONSTRCOM",136,"CNS_USRFLD_102, CNS_USRFLD_102_DESC, CNS_USRFLD_103, CNS_USRFLD_103_DESC, CNS_USRFLD_104, CNS_USRFLD_104_DESC, CNS_USRFLD_105, CNS_USRFLD_105_DESC, CNS_USRFLD_106, CNS_USRFLD_106_DESC, CNS_USRFLD_107, CNS_USRFLD_107_DESC, CNS_USRFLD_108, CNS_USRFLD_108_DESC, CNS_USRFLD_300, CNS_USRFLD_300_DESC, CNS_USRFLD_301, CNS_USRFLD_301_DESC, CNS_USRFLD_302, CNS_USRFLD_302_DESC, CNS_USRFLD_303, CNS_USRFLD_303_DESC, CNS_USRFLD_304, CNS_USRFLD_304_DESC, CNS_USRFLD_305, CNS_USRFLD_305_DESC, CNS_USRFLD_600, CNS_USRFLD_601, CNS_USRFLD_700, CNS_USRFLD_701, CNS_USRFLD_800, CNS_USRFLD_801, CNS_USRFLD_900, CNS_USRFLD_901, CNS_CREATE_DATE, CNS_LAST_UPDATE, CNS_USRFLD_210_DESC, CNS_USRFLD_211, CNS_USRFLD_211_DESC, CNS_USRFLD_212, CNS_USRFLD_212_DESC, CNS_USRFLD_213, CNS_USRFLD_213_DESC, CNS_USRFLD_214, CNS_USRFLD_214_DESC, CNS_STYLE, CNS_STYLE_DESC, CNS_USRFLD_215, CNS_USRFLD_215_DESC, CNS_USRFLD_216, CNS_USRFLD_216_DESC, CNS_USRFLD_217, CNS_USRFLD_217_DESC, CNS_USRFLD_218, CNS_USRFLD_218_DESC, CNS_USRFLD_219, CNS_USRFLD_219_DESC, CNS_USRFLD_220, CNS_USRFLD_220_DESC, CNS_USRFLD_221, CNS_USRFLD_221_DESC, CNS_USRFLD_222, CNS_USRFLD_222_DESC, CNS_USRFLD_223, CNS_USRFLD_223_DESC, CNS_USRFLD_224, CNS_USRFLD_224_DESC, CNS_USRFLD_225, CNS_USRFLD_225_DESC, CNS_USRFLD_226, CNS_USRFLD_226_DESC, CNS_USRFLD_227, CNS_USRFLD_227_DESC, CNS_USRFLD_228, CNS_USRFLD_228_DESC, CNS_USRFLD_229, CNS_USRFLD_229_DESC, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_SECT_IDENT, CNS_SQFT_WITH_GRADE, CNS_SQFT_WITHOUT_GRADE, CNS_USRFLD_100, CNS_USRFLD_100_DESC, CNS_USRFLD_101, CNS_USRFLD_101_DESC, CNS_MNC, CNS_PID, CNS_BID, CNS_SECT_NUM, CNS_OCC, CNS_OCC_DESC, CNS_GROUP, CNS_STRUCT_CLASS, CNS_STRUCT_CLASS_DESC, CNS_BASE_RATE, CNS_SIZ_ADJ_FACTOR, CNS_ADJ_BASE_RATE, CNS_EXT_WALL_1, CNS_EXT_WALL_1_DESC, CNS_STORIES, CNS_STORIES_DESC, CNS_GRADE, CNS_GRADE_DESC, CNS_FLR1_OCC, CNS_FLR1_OCC_DESC, CNS_WALL_HEIGHT, CNS_WALL_HEIGHT_ADJ, CNS_NUM_UNITS, CNS_USRFLD_84, CNS_USRFLD_84_DESC, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_REPLACE_COST, CNS_USRFLD_200, CNS_USRFLD_200_DESC, CNS_USRFLD_201, CNS_USRFLD_201_DESC, CNS_USRFLD_202, CNS_USRFLD_202_DESC, CNS_USRFLD_203, CNS_USRFLD_203_DESC, CNS_USRFLD_204, CNS_USRFLD_204_DESC, CNS_USRFLD_205, CNS_USRFLD_205_DESC, CNS_USRFLD_206, CNS_USRFLD_206_DESC, CNS_USRFLD_207, CNS_USRFLD_207_DESC, CNS_USRFLD_208, CNS_USRFLD_208_DESC, CNS_USRFLD_209, CNS_USRFLD_209_DESC, CNS_USRFLD_210","CNS_USRFLD_102","CNS",NA
"13","FDW","FDW3NF","VW_CAMA_CONSTRCOM_HIST",137,"CNS_USRFLD_102_DESC, CNS_USRFLD_103, CNS_USRFLD_103_DESC, CNS_USRFLD_104, CNS_USRFLD_104_DESC, CNS_USRFLD_105, CNS_USRFLD_105_DESC, CNS_USRFLD_106, CNS_USRFLD_106_DESC, CNS_USRFLD_107, CNS_USRFLD_107_DESC, CNS_USRFLD_108, CNS_USRFLD_108_DESC, CNS_USRFLD_300, CNS_USRFLD_300_DESC, CNS_USRFLD_301, CNS_USRFLD_301_DESC, CNS_USRFLD_302, CNS_USRFLD_302_DESC, CNS_USRFLD_303, CNS_USRFLD_303_DESC, CNS_USRFLD_304, CNS_USRFLD_304_DESC, CNS_USRFLD_305, CNS_USRFLD_305_DESC, CNS_USRFLD_600, CNS_USRFLD_601, CNS_USRFLD_700, CNS_USRFLD_701, CNS_USRFLD_800, CNS_USRFLD_801, CNS_USRFLD_900, CNS_USRFLD_901, CNS_CREATE_DATE, CNS_LAST_UPDATE, DATE_KEY, CNS_EXT_WALL_1, CNS_EXT_WALL_1_DESC, CNS_STORIES, CNS_STORIES_DESC, CNS_GRADE, CNS_GRADE_DESC, CNS_FLR1_OCC, CNS_FLR1_OCC_DESC, CNS_WALL_HEIGHT, CNS_WALL_HEIGHT_ADJ, CNS_NUM_UNITS, CNS_USRFLD_84, CNS_USRFLD_84_DESC, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_REPLACE_COST, CNS_USRFLD_200, CNS_USRFLD_200_DESC, CNS_USRFLD_201, CNS_USRFLD_201_DESC, CNS_USRFLD_202, CNS_USRFLD_202_DESC, CNS_USRFLD_203, CNS_USRFLD_203_DESC, CNS_USRFLD_204, CNS_USRFLD_204_DESC, CNS_USRFLD_205, CNS_USRFLD_205_DESC, CNS_USRFLD_206, CNS_USRFLD_206_DESC, CNS_USRFLD_207, CNS_USRFLD_207_DESC, CNS_USRFLD_208, CNS_USRFLD_208_DESC, CNS_USRFLD_209, CNS_USRFLD_209_DESC, CNS_USRFLD_210, CNS_USRFLD_210_DESC, CNS_USRFLD_211, CNS_USRFLD_211_DESC, CNS_USRFLD_212, CNS_USRFLD_212_DESC, CNS_USRFLD_213, CNS_USRFLD_213_DESC, CNS_USRFLD_214, CNS_USRFLD_214_DESC, CNS_STYLE, CNS_STYLE_DESC, CNS_USRFLD_215, CNS_USRFLD_215_DESC, CNS_USRFLD_216, CNS_USRFLD_216_DESC, CNS_USRFLD_217, CNS_USRFLD_217_DESC, CNS_USRFLD_218, CNS_USRFLD_218_DESC, CNS_USRFLD_219, CNS_USRFLD_219_DESC, CNS_USRFLD_220, CNS_USRFLD_220_DESC, CNS_USRFLD_221, CNS_USRFLD_221_DESC, CNS_USRFLD_222, CNS_USRFLD_222_DESC, CNS_USRFLD_223, CNS_USRFLD_223_DESC, CNS_USRFLD_224, CNS_USRFLD_224_DESC, CNS_USRFLD_225, CNS_USRFLD_225_DESC, CNS_USRFLD_226, CNS_USRFLD_226_DESC, CNS_USRFLD_227, CNS_USRFLD_227_DESC, CNS_USRFLD_228, CNS_USRFLD_228_DESC, CNS_USRFLD_229, CNS_USRFLD_229_DESC, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_SECT_IDENT, CNS_SQFT_WITH_GRADE, CNS_SQFT_WITHOUT_GRADE, CNS_USRFLD_100, CNS_USRFLD_100_DESC, CNS_USRFLD_101, CNS_USRFLD_101_DESC, CNS_USRFLD_102, CNS_MNC, CNS_PID, CNS_BID, CNS_SECT_NUM, CNS_OCC, CNS_OCC_DESC, CNS_GROUP, CNS_STRUCT_CLASS, CNS_STRUCT_CLASS_DESC, CNS_BASE_RATE, CNS_SIZ_ADJ_FACTOR, CNS_ADJ_BASE_RATE","CNS_USRFLD_102_DESC","CNS",NA
"14","FDW","FDW3NF","VW_CAMA_CONSTRDEP",37,"CNS_MNC, CNS_PID, CNS_BID, CNS_SECT_NUM, CNS_AYB, CNS_YEAR_REMODEL, CNS_EYB, CNS_EYB_DPR, CNS_EYB_OVR, CNS_EYB_CODE, CNS_PCT_GOOD, CNS_DPR_TABLE_ID, CNS_FUNC_OBSOL, CNS_ECON_OBSOL, CNS_CDU, CNS_CDU_DESC, CNS_REMOD_EXT, CNS_REMOD_EXT_DESC, CNS_REG_PCT_GOOD, CNS_STATUS, CNS_PCT_COMPLETE, CNS_SECT_REPLACE_COST, CNS_SECT_RCNLD, CNS_NET_COST_MULT, CNS_NET_COST_UNITS, CNS_NET_COST_UNITS_NF, CNS_SECT_OVERRIDE_VAL, CNS_SECT_OVERRIDE_INITIALS, CNS_CAPPING_CODE, CNS_IS_EXE1, CNS_BID_IDENT, CNS_FUNC_OBSOL_COMMENT, CNS_EXTERN_OBSOL_COMMENT, CNS_SECT_IDENT, CNS_STATUS_DESC, CNS_CREATE_DATE, CNS_LAST_UPDATE","CNS_MNC","CNS",NA
"15","FDW","FDW3NF","VW_CAMA_CONSTRDEP_HIST",38,"CNS_MNC, CNS_PID, CNS_BID, CNS_SECT_NUM, CNS_AYB, CNS_YEAR_REMODEL, CNS_EYB, CNS_EYB_DPR, CNS_EYB_OVR, CNS_EYB_CODE, CNS_PCT_GOOD, CNS_DPR_TABLE_ID, CNS_FUNC_OBSOL, CNS_ECON_OBSOL, CNS_CDU, CNS_CDU_DESC, CNS_REMOD_EXT, CNS_REMOD_EXT_DESC, CNS_REG_PCT_GOOD, CNS_STATUS, CNS_PCT_COMPLETE, CNS_SECT_REPLACE_COST, CNS_SECT_RCNLD, CNS_NET_COST_MULT, CNS_NET_COST_UNITS, CNS_NET_COST_UNITS_NF, CNS_SECT_OVERRIDE_VAL, CNS_SECT_OVERRIDE_INITIALS, CNS_CAPPING_CODE, CNS_IS_EXE1, CNS_BID_IDENT, CNS_FUNC_OBSOL_COMMENT, CNS_EXTERN_OBSOL_COMMENT, CNS_SECT_IDENT, CNS_STATUS_DESC, CNS_CREATE_DATE, CNS_LAST_UPDATE, DATE_KEY","CNS_MNC","CNS",NA
"16","FDW","FDW3NF","VW_CAMA_CONSTRRES",137,"CNS_USRFLD_710, CNS_USRFLD_711, CNS_USRFLD_712, CNS_USRFLD_713, CNS_USRFLD_714, CNS_USRFLD_715, CNS_USRFLD_716, CNS_USRFLD_717, CNS_USRFLD_718, CNS_USRFLD_719, CNS_CREATE_DATE, CNS_LAST_UPDATE, CNS_STYLE_DESC, CNS_USRFLD_100, CNS_USRFLD_100_DESC, CNS_USRFLD_101, CNS_USRFLD_101_DESC, CNS_USRFLD_102, CNS_USRFLD_102_DESC, CNS_USRFLD_103, CNS_USRFLD_103_DESC, CNS_USRFLD_104, CNS_USRFLD_104_DESC, CNS_USRFLD_105, CNS_USRFLD_105_DESC, CNS_USRFLD_106, CNS_USRFLD_106_DESC, CNS_USRFLD_107, CNS_USRFLD_107_DESC, CNS_USRFLD_108, CNS_USRFLD_108_DESC, CNS_SECT_NUM, CNS_GROUP, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_BASE_RATE, CNS_ADJ_BASE_RATE, CNS_NUM_HALF_BATHS_DESC, CNS_NUM_XTRA_FIX_DESC, CNS_FIREPLACES_DESC, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_SECT_IDENT, CNS_SQFT_WITH_GRADE, CNS_SQFT_WITHOUT_GRADE, CNS_USRFLD_300, CNS_USRFLD_300_DESC, CNS_USRFLD_301, CNS_USRFLD_301_DESC, CNS_USRFLD_302, CNS_USRFLD_302_DESC, CNS_USRFLD_303, CNS_USRFLD_303_DESC, CNS_USRFLD_304, CNS_USRFLD_304_DESC, CNS_USRFLD_305, CNS_USRFLD_305_DESC, CNS_USRFLD_600, CNS_USRFLD_601, CNS_USRFLD_700, CNS_USRFLD_701, CNS_USRFLD_800, CNS_USRFLD_801, CNS_USRFLD_900, CNS_USRFLD_901, CNS_USRFLD_702, CNS_USRFLD_703, CNS_USRFLD_704, CNS_USRFLD_705, CNS_USRFLD_706, CNS_USRFLD_707, CNS_USRFLD_708, CNS_USRFLD_709, CNS_MNC, CNS_PID, CNS_BID, CNS_GRADE, CNS_GRADE_DESC, CNS_STORIES, CNS_STORIES_DESC, CNS_OCC, CNS_OCC_DESC, CNS_EXT_WALL_1, CNS_EXT_WALL_1_DESC, CNS_ROOF_STRUCT, CNS_ROOF_STRUCT_DESC, CNS_ROOF_COVER, CNS_ROOF_COVER_DESC, CNS_INT_WALL_1, CNS_INT_WALL_1_DESC, CNS_HEAT_TYPE, CNS_HEAT_TYPE_DESC, CNS_AC_TYPE, CNS_AC_TYPE_DESC, CNS_FIREPLACES, CNS_INT_CNDTN, CNS_INT_CNDTN_DESC, CNS_EXT_CNDTN, CNS_EXT_CNDTN_DESC, CNS_CNDTN, CNS_CNDTN_DESC, CNS_FOUNDATION, CNS_FOUNDATION_DESC, CNS_FNDTN_CNDTN, CNS_FNDTN_CNDTN_DESC, CNS_BASEMENT, CNS_BASEMENT_DESC, CNS_NUM_RMS, CNS_NUM_RMS_DESC, CNS_NUM_BEDRM, CNS_NUM_BEDRM_DESC, CNS_NUM_BATHRM, CNS_NUM_BATHRM_DESC, CNS_NUM_HALF_BATHS, CNS_NUM_XTRA_FIX, CNS_BATHRM_STYLE, CNS_BATHRM_STYLE_DESC, CNS_BATHRM_STYLE2, CNS_BATHRM_STYLE2_DESC, CNS_BATHRM_STYLE3, CNS_BATHRM_STYLE3_DESC, CNS_NUM_KITCHENS, CNS_KITCHEN_STYLE, CNS_KITCHEN_STYLE_DESC, CNS_KITCHEN_STYLE2, CNS_KITCHEN_STYLE2_DESC, CNS_KITCHEN_STYLE3, CNS_KITCHEN_STYLE3_DESC, CNS_VIEW, CNS_VIEW_DESC, CNS_USRFLD_81, CNS_USRFLD_81_DESC, CNS_USRFLD_82, CNS_USRFLD_82_DESC, CNS_NUM_PARK, CNS_STYLE","CNS_USRFLD_710","CNS",NA
"17","FDW","FDW3NF","VW_CAMA_CONSTRRES_HIST",138,"CNS_USRFLD_715, CNS_USRFLD_716, CNS_USRFLD_717, CNS_USRFLD_718, CNS_USRFLD_719, CNS_CREATE_DATE, CNS_LAST_UPDATE, DATE_KEY, CNS_NUM_XTRA_FIX, CNS_BATHRM_STYLE, CNS_BATHRM_STYLE_DESC, CNS_BATHRM_STYLE2, CNS_BATHRM_STYLE2_DESC, CNS_BATHRM_STYLE3, CNS_BATHRM_STYLE3_DESC, CNS_NUM_KITCHENS, CNS_KITCHEN_STYLE, CNS_KITCHEN_STYLE_DESC, CNS_KITCHEN_STYLE2, CNS_KITCHEN_STYLE2_DESC, CNS_KITCHEN_STYLE3, CNS_KITCHEN_STYLE3_DESC, CNS_VIEW, CNS_VIEW_DESC, CNS_USRFLD_81, CNS_USRFLD_81_DESC, CNS_USRFLD_82, CNS_USRFLD_82_DESC, CNS_NUM_PARK, CNS_STYLE, CNS_STYLE_DESC, CNS_USRFLD_100, CNS_USRFLD_100_DESC, CNS_USRFLD_101, CNS_USRFLD_101_DESC, CNS_USRFLD_102, CNS_USRFLD_102_DESC, CNS_USRFLD_103, CNS_USRFLD_103_DESC, CNS_USRFLD_104, CNS_USRFLD_104_DESC, CNS_USRFLD_105, CNS_USRFLD_105_DESC, CNS_USRFLD_106, CNS_USRFLD_106_DESC, CNS_USRFLD_107, CNS_USRFLD_107_DESC, CNS_USRFLD_108, CNS_USRFLD_108_DESC, CNS_SECT_NUM, CNS_GROUP, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_BASE_RATE, CNS_ADJ_BASE_RATE, CNS_NUM_HALF_BATHS_DESC, CNS_NUM_XTRA_FIX_DESC, CNS_FIREPLACES_DESC, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_SECT_IDENT, CNS_SQFT_WITH_GRADE, CNS_SQFT_WITHOUT_GRADE, CNS_USRFLD_300, CNS_USRFLD_300_DESC, CNS_USRFLD_301, CNS_USRFLD_301_DESC, CNS_USRFLD_302, CNS_USRFLD_302_DESC, CNS_USRFLD_303, CNS_USRFLD_303_DESC, CNS_USRFLD_304, CNS_USRFLD_304_DESC, CNS_USRFLD_305, CNS_USRFLD_305_DESC, CNS_USRFLD_600, CNS_USRFLD_601, CNS_USRFLD_700, CNS_USRFLD_701, CNS_USRFLD_800, CNS_USRFLD_801, CNS_USRFLD_900, CNS_USRFLD_901, CNS_USRFLD_702, CNS_USRFLD_703, CNS_USRFLD_704, CNS_USRFLD_705, CNS_USRFLD_706, CNS_USRFLD_707, CNS_USRFLD_708, CNS_USRFLD_709, CNS_USRFLD_710, CNS_USRFLD_711, CNS_USRFLD_712, CNS_USRFLD_713, CNS_USRFLD_714, CNS_FNDTN_CNDTN_DESC, CNS_BASEMENT, CNS_BASEMENT_DESC, CNS_NUM_RMS, CNS_NUM_RMS_DESC, CNS_NUM_BEDRM, CNS_NUM_BEDRM_DESC, CNS_NUM_BATHRM, CNS_NUM_BATHRM_DESC, CNS_NUM_HALF_BATHS, CNS_MNC, CNS_PID, CNS_BID, CNS_GRADE, CNS_GRADE_DESC, CNS_STORIES, CNS_STORIES_DESC, CNS_OCC, CNS_OCC_DESC, CNS_EXT_WALL_1, CNS_EXT_WALL_1_DESC, CNS_ROOF_STRUCT, CNS_ROOF_STRUCT_DESC, CNS_ROOF_COVER, CNS_ROOF_COVER_DESC, CNS_INT_WALL_1, CNS_INT_WALL_1_DESC, CNS_HEAT_TYPE, CNS_HEAT_TYPE_DESC, CNS_AC_TYPE, CNS_AC_TYPE_DESC, CNS_FIREPLACES, CNS_INT_CNDTN, CNS_INT_CNDTN_DESC, CNS_EXT_CNDTN, CNS_EXT_CNDTN_DESC, CNS_CNDTN, CNS_CNDTN_DESC, CNS_FOUNDATION, CNS_FOUNDATION_DESC, CNS_FNDTN_CNDTN","CNS_USRFLD_715","CNS",NA
"18","FDW","FDW3NF","VW_CAMA_CONSTR_HIST",63,"CNS_ALT_CODE_1, CNS_ALT_ISSUED_1, CNS_ALT_COMPLETE_1, CNS_ALT_CODE_2, CNS_ALT_ISSUED_2, CNS_ALT_COMPLETE_2, CNS_BIS_CODE, CNS_BIS_CODE_DESC, CNS_BIS_PCT, CNS_BLD_STATUS, CNS_BLD_STATUS_DESC, CNS_RES_UNITS, CNS_COM_UNITS, CNS_OOSF, CNS_ALT_CODE_1_DESC, CNS_ALT_CODE_2_DESC, CNS_USE_APEX, CNS_BID_IDENT, CNS_AREA_DEMO, CNS_DEMO_COST, CNS_IS_EXE1_VAL, CNS_IS_EXE2_VAL, CNS_RES_SQFT, CNS_COM_SQFT, CNS_TTL_SQFT, CNS_CREATE_DATE, CNS_LAST_UPDATE, DATE_KEY, CNS_MNC, CNS_PID, CNS_BID, CNS_STYLE, CNS_BASE_RATE, CNS_STYLE_DESC, CNS_IS_CMRCL, CNS_IS_CONDO, CNS_IS_CONDO_MAIN, CNS_MDL, CNS_MDL_DESC, CNS_IS_VACANT, CNS_SIZ_ADJ_FACTOR, CNS_AREA_EFFECTIVE, CNS_AREA_GROSS, CNS_AREA_LIVING, CNS_REPLACE_COST, CNS_APPRAIS_VAL, CNS_REAL_APPRAIS_VAL, CNS_ASSESS_VAL, CNS_REAL_ASSESS_VAL, CNS_OVERRIDE_VAL, CNS_OVERRIDE_INITIALS, CNS_STATUS_DATE, CNS_REGRESSION_VAL, CNS_OCC, CNS_OCC_DESC, CNS_BLDG_STORIES, CNS_GROUP, CNS_STRUCT_CLASS, CNS_IS_EXE1, CNS_IS_EXE1_PCT, CNS_IS_EXE2, CNS_IS_EXE2_PCT, CNS_OVERRIDE_VAL_ASSESS","CNS_ALT_CODE_1","CNS",NA
"19","FDW","FDW3NF","VW_CAMA_CRSTORE",53,"CRS_MNC, CRS_PID, CRS_RENT_PID_1, CRS_WEIGHT_1, CRS_AGI_PGSF_1, CRS_EXP_PGSF_1, CRS_RENT_PID_2, CRS_WEIGHT_2, CRS_AGI_PGSF_2, CRS_EXP_PGSF_2, CRS_RENT_PID_3, CRS_WEIGHT_3, CRS_AGI_PGSF_3, CRS_EXP_PGSF_3, CRS_RENT_PID_4, CRS_WEIGHT_4, CRS_AGI_PGSF_4, CRS_EXP_PGSF_4, CRS_RENT_PID_5, CRS_WEIGHT_5, CRS_AGI_PGSF_5, CRS_EXP_PGSF_5, CRS_RUN_DATE, CRS_OVERRIDE, CRS_VALUE_OVERRIDE, CRS_VALUE, CRS_OVR_1, CRS_OVR_2, CRS_OVR_3, CRS_OVR_4, CRS_OVR_5, CRS_INC_ADJ_1, CRS_INC_ADJ_2, CRS_INC_ADJ_3, CRS_INC_ADJ_4, CRS_INC_ADJ_5, CRS_EXP_ADJ_1, CRS_EXP_ADJ_2, CRS_EXP_ADJ_3, CRS_EXP_ADJ_4, CRS_EXP_ADJ_5, CRS_ADJ_INC_PGSF_1, CRS_ADJ_INC_PGSF_2, CRS_ADJ_INC_PGSF_3, CRS_ADJ_INC_PGSF_4, CRS_ADJ_INC_PGSF_5, CRS_ADJ_EXP_PGSF_1, CRS_ADJ_EXP_PGSF_2, CRS_ADJ_EXP_PGSF_3, CRS_ADJ_EXP_PGSF_4, CRS_ADJ_EXP_PGSF_5, CRS_CREATE_DATE, CRS_LAST_UPDATE","CRS_MNC","CRS",NA
"20","FDW","FDW3NF","VW_CAMA_CSSTORE",49,"CSS_MNC, CSS_PID, CSS_SALE_PID_1, CSS_SALE_BID_1, CSS_WEIGHT_1, CSS_SALE_PRICE_1, CSS_TREND_PRICE_1, CSS_ADJ_SALE_PRICE_1, CSS_SALE_DATE_1, CSS_SALE_PID_2, CSS_SALE_BID_2, CSS_WEIGHT_2, CSS_SALE_PRICE_2, CSS_TREND_PRICE_2, CSS_ADJ_SALE_PRICE_2, CSS_SALE_DATE_2, CSS_SALE_PID_3, CSS_SALE_BID_3, CSS_WEIGHT_3, CSS_SALE_PRICE_3, CSS_TREND_PRICE_3, CSS_ADJ_SALE_PRICE_3, CSS_SALE_DATE_3, CSS_SALE_PID_4, CSS_SALE_BID_4, CSS_WEIGHT_4, CSS_SALE_PRICE_4, CSS_TREND_PRICE_4, CSS_ADJ_SALE_PRICE_4, CSS_SALE_DATE_4, CSS_SALE_PID_5, CSS_SALE_BID_5, CSS_WEIGHT_5, CSS_SALE_PRICE_5, CSS_TREND_PRICE_5, CSS_ADJ_SALE_PRICE_5, CSS_SALE_DATE_5, CSS_RUN_DATE, CSS_RUN_PARAMS, CSS_OVERRIDE, CSS_VALUE_OVERRIDE, CSS_VALUE, CSS_ADJ_PRICE_PSFLA_1, CSS_ADJ_PRICE_PSFLA_2, CSS_ADJ_PRICE_PSFLA_3, CSS_ADJ_PRICE_PSFLA_4, CSS_ADJ_PRICE_PSFLA_5, CSS_CREATE_DATE, CSS_LAST_UPDATE","CSS_MNC","CSS",NA
