TABLE_NAME,COLUMN_NAME,DESCRIPTION,TYPE,PRIMARY_KEY
ASSDETAIL,ASD_CAP_CODE,NA,varchar,NA
ASSDETAIL,ASD_SIZE_SQFT,NA,numeric,NA
ASSDETAIL,ASD_CREATE_DATE,NA,datetime,NA
ASSDETAIL,ASD_LAST_UPDATE,NA,datetime,NA
ASSDETAIL,ASD_CNS_SECT_NUM,NA,numeric,NA
ASSDETAIL,ASD_CNS_BID_IDENT,NA,numeric,NA
ASSDIST,ASD_ADJ_1,Adjustment 1,numeric,NA
ASSDIST,ASD_ADJ_10,Adjustment 10,numeric,NA
ASSDIST,ASD_ADJ_2,Adjustment 2,numeric,NA
ASSDIST,ASD_ADJ_3,Adjustment 3,numeric,NA
ASSDIST,ASD_ADJ_4,Adjustment 4,numeric,NA
ASSDIST,ASD_ADJ_5,Adjustment 5,numeric,NA
ASSDIST,ASD_ADJ_6,Adjustment 6,numeric,NA
ASSDIST,ASD_ADJ_7,Adjustment 7,numeric,NA
ASSDIST,ASD_ADJ_8,Adjustment 8,numeric,NA
ASSDIST,ASD_ADJ_9,Adjustment 9,numeric,NA
ASSDIST,ASD_ADJ_CODE,Adjustment Code,varchar,NA
ASSDIST,ASD_CLASS,Class,varchar,NA
ASSDIST,ASD_CODE,Code,varchar,TRUE
ASSDIST,ASD_COMP_TYPE,Comp Model Type,varchar,NA
ASSDIST,ASD_COMP_TREND_ADJ,Comp Trend Adj,numeric,NA
ASSDIST,ASD_COST_TYPE,Cost Model Id,varchar,NA
ASSDIST,ASD_COST_TREND_ADJ,Cost Trend,numeric,NA
ASSDIST,ASD_CREATE_DATE,Create Date,datetime,NA
ASSDIST,ASD_EXP_TREND_ADJ,Exp Trend Adj,numeric,NA
ASSDIST,ASD_LAST_UPDATE,Last Update,datetime,NA
ASSDIST,ASD_MNC,Mnc Code,numeric,TRUE
ASSDIST,ASD_MDL,Model Code,varchar,TRUE
ASSDIST,ASD_MODEL_ID,Model ID,varchar,NA
ASSDIST,ASD_DESC,NBHD Description,varchar,NA
ASSDIST,ASD_NBHD_ADJ,Nbhd Adjustment Factor,numeric,NA
ASSDIST,ASD_FREEZE_VALUES,Parcel Value Freeze Flag,numeric,NA
ASSDIST,ASD_RENT_TREND_ADJ,Rent Trend Adj,numeric,NA
ASSDIST,ASD_RENT_TYPE,Rent Type,varchar,NA
ASSDIST,ASD_SALE_TREND,Sale Trend Factor,varchar,NA
ASSDIST,ASD_TREND_ADJ,Trend Adjustment Code,numeric,NA
ASSDIST,ASD_USE_CODE,Usage Code,varchar,NA
ASSDIST,ASD_VALUE_LND_TREND_ADJ,Value Lnd Trend Adj,numeric,NA
ASSDIST,ASD_VALUE_POST,Value Post,numeric,NA
ASSDIST,ASD_VALUE_TREND_ADJ,Value Trend Adj,numeric,NA
ASSDIST_ORIG,ASD_MNC,NA,numeric,NA
ASSDIST_ORIG,ASD_CODE,NA,varchar,NA
ASSDIST_ORIG,ASD_MDL,NA,varchar,NA
ASSDIST_ORIG,ASD_MODEL_ID,NA,varchar,NA
ASSDIST_ORIG,ASD_NBHD_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_TREND_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_1,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_2,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_3,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_4,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_5,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_6,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_7,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_8,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_9,NA,numeric,NA
ASSDIST_ORIG,ASD_ADJ_10,NA,numeric,NA
ASSDIST_ORIG,ASD_SALE_TREND,NA,varchar,NA
ASSDIST_ORIG,ASD_COMP_TYPE,NA,varchar,NA
ASSDIST_ORIG,ASD_CLASS,NA,varchar,NA
ASSDIST_ORIG,ASD_COST_TYPE,NA,varchar,NA
ASSDIST_ORIG,ASD_ADJ_CODE,NA,varchar,NA
ASSDIST_ORIG,ASD_USE_CODE,NA,varchar,NA
ASSDIST_ORIG,ASD_DESC,NA,varchar,NA
ASSDIST_ORIG,ASD_COST_TREND_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_VALUE_POST,NA,numeric,NA
ASSDIST_ORIG,ASD_FREEZE_VALUES,NA,numeric,NA
ASSDIST_ORIG,ASD_RENT_TYPE,NA,varchar,NA
ASSDIST_ORIG,ASD_COMP_TREND_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_VALUE_TREND_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_VALUE_LND_TREND_ADJ,NA,numeric,NA
ASSDIST_ORIG,ASD_CREATE_DATE,NA,datetime,NA
ASSDIST_ORIG,ASD_LAST_UPDATE,NA,datetime,NA
ASSHIST,ASH_CODE,Code,varchar,TRUE
ASSHIST,ASH_CREATE_DATE,Create Date,datetime,NA
ASSHIST,ASH_IS_PRIMARY_USE,Is Primary Use Flag,numeric,NA
ASSHIST,ASH_DESC,Land Line Type,varchar,NA
ASSHIST,ASH_LAND_USE,Land Use code,varchar,NA
ASSHIST,ASH_LAST_UPDATE,Last Update,datetime,NA
ASSHIST,ASH_LINE_NUM,Line Number,numeric,NA
ASSHIST,ASH_MRKT_APPRAIS_VAL,Market Apparais Value,numeric,NA
ASSHIST,ASH_MRKT_ASSESS_VAL,Market Assess Value,numeric,NA
ASSHIST,ASH_PROP_MRKT_APPRAIS_VAL,Market Prop Apparais Value,numeric,NA
ASSHIST,ASH_PROP_MRKT_ASSESS_VAL,Market Prop Assess Value,numeric,NA
ASSHIST,ASH_MNC,Municipality,numeric,TRUE
ASSHIST,ASH_PROP_APPRAIS_VAL,Proposed Appraised Val,numeric,NA
ASSHIST,ASH_PROP_ASSESS_VAL,Proposed Assessed Val,numeric,NA
ASSHIST,ASH_SAVE_NUM,Save Number,numeric,TRUE
ASSHIST,ASH_APPRAIS_VAL,Total Appraised,numeric,NA
ASSHIST,ASH_ASSESS_VAL,Total Assessed,numeric,NA
ASSHIST,ASH_TYPE,"Type (L,B,O)",varchar,TRUE
ASSHIST,ASH_USE_COUNT,Usage Count,numeric,NA
ASSHIST,ASH_PID,Vision PID,numeric,TRUE
ASSHIST,ASH_SAVE_ID,NA,numeric,NA
ASSHIST,ASH_LAND_VALUERELATEDPARCEL_ASSESS,NA,numeric,NA
ASSHIST,ASH_LAND_VALUERELATEDPARCEL_ASSESS_PROPOSED,NA,numeric,NA
ASSHIST,ASH_LAND_VALUERELATEDPARCEL_APPRAIS,NA,numeric,NA
ASSHIST,ASH_LAND_VALUERELATEDPARCEL_APPRAIS_PROPOSED,NA,numeric,NA
ASSHIST,ASH_BLDG_VALUERELATEDPARCEL_ASSESS,NA,numeric,NA
ASSHIST,ASH_BLDG_VALUERELATEDPARCEL_ASSESS_PROPOSED,NA,numeric,NA
ASSHIST,ASH_BLDG_VALUERELATEDPARCEL_APPRAIS,NA,numeric,NA
ASSHIST,ASH_BLDG_VALUERELATEDPARCEL_APPRAIS_PROPOSED,NA,numeric,NA
BCAT_RATES,BCR_CALC_ACTUAL,Actual,numeric,NA
BCAT_RATES,BCR_ADDBACK_CAP,Add Back Cap,numeric,NA
BCAT_RATES,BCR_CODE,Building Cat Code,varchar,TRUE
BCAT_RATES,BCR_SUB_CODE,Building Cat Sub Code,varchar,TRUE
BCAT_RATES,BCR_MKT_CAP,Cap Rate,numeric,NA
BCAT_RATES,BCR_CALC_COMP,Comp,numeric,NA
BCAT_RATES,BCR_DEFAULT_APPROACH,Default Approach,varchar,NA
BCAT_RATES,BCR_MKT_EXP,Expense,numeric,NA
BCAT_RATES,BCR_EXP_TREND_Y1,Expense Trend Year 1,numeric,NA
BCAT_RATES,BCR_EXP_TREND_Y2,Expense Trend Year 2,numeric,NA
BCAT_RATES,BCR_CALC_IMPORT,Import,numeric,NA
BCAT_RATES,BCR_INC_TREND_Y1,Income Trend Year 1,numeric,NA
BCAT_RATES,BCR_INC_TREND_Y2,Income Trend Year 2,numeric,NA
BCAT_RATES,BCR_IS_HOTEL,Is Hotel,numeric,NA
BCAT_RATES,BCR_CALC_MARKET,Market,numeric,NA
BCAT_RATES,BCR_MKT_ADJ_TBL,Market Adjust Table,varchar,NA
BCAT_RATES,BCR_MKT_RATE,Market Rate,numeric,NA
BCAT_RATES,BCR_CALC_VIGAM,VIGAM,numeric,NA
BCAT_RATES,BCR_MKT_VAC,Vacancy,numeric,NA
BCAT_RATES,BCR_MNC,NA,numeric,TRUE
BCAT_RATES,BCR_VAC_OO_ALLOWANCE,NA,numeric,NA
BCAT_RATES,BCR_CREATE_DATE,NA,datetime,NA
BCAT_RATES,BCR_LAST_UPDATE,NA,datetime,NA
BLDG,BLD_BID,Av Internal Building Id,numeric,TRUE
BLDG,BLD_REINSPECT,Bld_Reinspect,numeric,NA
BLDG,BLD_TIE_01,Bld_Tie_01,varchar,NA
BLDG,BLD_TIE_02,Bld_Tie_02,varchar,NA
BLDG,BLD_TIE_CD_01,Bld_Tie_Cd_01,varchar,NA
BLDG,BLD_TIE_CD_02,Bld_Tie_Cd_02,varchar,NA
BLDG,BLD_DEPTH,Bldg Depth,numeric,NA
BLDG,BLD_FRONTAGE,Bldg Frontage,numeric,NA
BLDG,BLD_BIN,Bldg Id Number,varchar,NA
BLDG,BLD_PERIMETER,Bldg Perimeter,numeric,NA
BLDG,BLD_BLDG_NAME,Building Name,varchar,NA
BLDG,BLD_BLDG_NUM,Building Number,numeric,NA
BLDG,BLD_CREATE_DATE,Create Date,datetime,NA
BLDG,BLD_CREATE_STAMP,Create Stamp,numeric,NA
BLDG,BLD_BLDG_STATUS_DATE,Date Bldg Last Modified,datetime2,NA
BLDG,BLD_STATUS_DATE,Date Last Modified,datetime2,NA
BLDG,BLD_LAST_UPDATE,Last Update,datetime,NA
BLDG,BLD_MNC,Municipality,numeric,TRUE
BLDG,BLD_NOTES1,Notes 1,varchar,NA
BLDG,BLD_NOTES10,Notes 10,varchar,NA
BLDG,BLD_NOTES11,Notes 11,varchar,NA
BLDG,BLD_NOTES2,Notes 2,varchar,NA
BLDG,BLD_NOTES3,Notes 3,varchar,NA
BLDG,BLD_NOTES4,Notes 4,varchar,NA
BLDG,BLD_NOTES5,Notes 5,varchar,NA
BLDG,BLD_NOTES6,Notes 6,varchar,NA
BLDG,BLD_NOTES7,Notes 7,varchar,NA
BLDG,BLD_NOTES8,Notes 8,varchar,NA
BLDG,BLD_NOTES9,Notes 9,varchar,NA
BLDG,BLD_PID,Vision PID,numeric,TRUE
BLDG,BLD_INTRNL_NOTE,NA,varchar,NA
BLDGPERM,BPE_AMOUNT,Amount,numeric,NA
BLDGPERM,BPE_ADDED_AMOUNT,Amount Added,numeric,NA
BLDGPERM,BPE_COMPANY,Applicant Company,varchar,NA
BLDGPERM,BPE_APPLICANT,Applicant Name,varchar,NA
BLDGPERM,BPE_APP_DATE,Application Date,datetime2,NA
BLDGPERM,BPE_AREA,Area,varchar,NA
BLDGPERM,BPE_BID,Bldg Id,numeric,TRUE
BLDGPERM,BPE_COMMENT,Comment,varchar,NA
BLDGPERM,BPE_CREATE_DATE,Create Date,datetime,NA
BLDGPERM,BPE_DATE_COMPLETE,Date Complete,datetime2,NA
BLDGPERM,BPE_DESC,Description,varchar,NA
BLDGPERM,BPE_INSPECT_DATE,Inspection Date,datetime2,NA
BLDGPERM,BPE_ISSUE_DATE,Issue Date,datetime2,NA
BLDGPERM,BPE_LAST_UPDATE,Last Update,datetime,NA
BLDGPERM,BPE_LICENCE,Licence Number,varchar,NA
BLDGPERM,BPE_LINE_NUM,Line Num,numeric,TRUE
BLDGPERM,BPE_MNC,Municipality,numeric,TRUE
BLDGPERM,BPE_FLOORS,Number of Floors,numeric,NA
BLDGPERM,BPE_OCC_NUM,Occupancy Num,varchar,NA
BLDGPERM,BPE_PCT_COMPLETE,Percentage Complete,numeric,NA
BLDGPERM,BPE_FEE,Permit Fee,numeric,NA
BLDGPERM,BPE_PERMIT_ID,Permit ID,varchar,NA
BLDGPERM,BPE_STATUS,Permit Status,varchar,NA
BLDGPERM,BPE_STATUS_DESC,Permit Status Desc,varchar,NA
BLDGPERM,BPE_PLANS,Plans Available?,numeric,NA
BLDGPERM,BPE_REF,Ref  Number,varchar,NA
BLDGPERM,BPE_SECOND_HALF,Second Half,numeric,NA
BLDGPERM,BPE_TYPE,Type,varchar,NA
BLDGPERM,BPE_USRFLD_01,User Field 1,varchar,NA
BLDGPERM,BPE_USRFLD_02,User Field 2,varchar,NA
BLDGPERM,BPE_USRFLD_03,User Field 3,varchar,NA
BLDGPERM,BPE_USRFLD_04,User Field 4,varchar,NA
BLDGPERM,BPE_USRFLD_05,User Field 5,varchar,NA
BLDGPERM,BPE_PID,Vision PID,numeric,TRUE
BLDGPERM,BPE_FISCAL_YR,Year,numeric,TRUE
BLDGPERM,BPE_INSPECTIONREQD,NA,numeric,NA
BLOCKADJ,BLK_ADJ,Block Adjustment Factor,numeric,NA
BLOCKADJ,BLK_CREATE_DATE,Create Date,datetime,NA
BLOCKADJ,BLK_LAST_UPDATE,Last Update,datetime,NA
BLOCKADJ,BLK_MNC,Mnc Code,numeric,TRUE
BLOCKADJ,BLK_PRECINCT,Precinct,varchar,TRUE
BLOCKADJ,BLK_SUBDIV,Subdivision,varchar,TRUE
BLOCKADJ,BLK_WARD,Ward,varchar,TRUE
BOI_CAPRATE_METHOD,BOI_MNC,NA,numeric,TRUE
BOI_CAPRATE_METHOD,BOI_CODE,NA,varchar,TRUE
BOI_CAPRATE_METHOD,BOI_LINE_NUM,NA,numeric,TRUE
BOI_CAPRATE_METHOD,BOI_TYPE_OF_CAP_RATE,NA,varchar,NA
BOI_CAPRATE_METHOD,BOI_EQUITY_YIELD_RATE,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_MORTGAGE_INTEREST_RATE,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_AMORTIZATION_PERIOD,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_LOAN_TO_VALUE_RATIO,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_MORTGAGE_CONSTANT,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_HOLDING_PERIOD,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_PER_PD_AT_HOLDPERIOD_END,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_SINK_FUND_FACTOR,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_ANNUAL_APPRECIATION,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_RETAIL_CAPRATE,NA,numeric,NA
BOI_CAPRATE_METHOD,BOI_CREATE_DATE,NA,datetime,NA
BOI_CAPRATE_METHOD,BOI_LAST_UPDATE,NA,datetime,NA
BUILDINGGROUP,BGP_GROUP_NAME,Group,varchar,TRUE
BUILDINGGROUP,BGP_GROUP_ID,GroupID,numeric,TRUE
BUILDINGGROUP,BGP_MNC,NA,numeric,TRUE
BUILDINGGROUP,BGP_PID,NA,numeric,TRUE
BUILDINGGROUP,BGP_GROUP_METHOD,NA,numeric,NA
BUILDINGGROUP,BGP_CREATE_DATE,NA,datetime,NA
BUILDINGGROUP,BGP_LAST_UPDATE,NA,datetime,NA
BUILDING_CATEGORY,BCT_CODE,Building Category Code,varchar,TRUE
BUILDING_CATEGORY,BCT_DESC,Building Category Description,varchar,NA
BUILDING_CATEGORY,BCT_GROUP,Building Category Group,varchar,NA
BUILDING_CATEGORY,BCT_MNC,NA,numeric,TRUE
BUILDING_CATEGORY,BCT_CREATE_DATE,NA,datetime,NA
BUILDING_CATEGORY,BCT_LAST_UPDATE,NA,datetime,NA
CALCINV,CIN_JOB_ID,Calc Job ID,numeric,TRUE
CALCINV,CIN_CREATE_DATE,Create Date,datetime,NA
CALCINV,CIN_IS_CONDO_MAIN,Is Condo Main Flag,numeric,NA
CALCINV,CIN_LAST_UPDATE,Last Update,datetime,NA
CALCINV,CIN_PID,Pid to be Calced,numeric,TRUE
CALCINV,CIN_ROWNUM,Rownum,numeric,NA
CALCINV,CIN_MNC,NA,numeric,NA
CALCPARAM,CAL_JOB_ID,Calc Parameter ID,numeric,TRUE
CALCPARAM,CAL_PARAM,Calc Parameters,varchar,TRUE
CALCPARAM,CAL_CREATE_DATE,Create Date,datetime,NA
CALCPARAM,CAL_LAST_UPDATE,Last Update,datetime,NA
CALCPARAM,CAL_MNC,NA,numeric,TRUE
CHG_DETAIL,CHD_MNC,NA,numeric,TRUE
CHG_DETAIL,CHD_PID,NA,numeric,TRUE
CHG_DETAIL,CHD_BID,NA,numeric,TRUE
CHG_DETAIL,CHD_LINE_NUM,NA,numeric,TRUE
CHG_DETAIL,CHD_TYPE,NA,varchar,NA
CHG_DETAIL,CHD_DESCRIPTION,NA,varchar,NA
CHG_DETAIL,CHD_FIELD,NA,varchar,NA
CHG_DETAIL,CHD_OLD_FIELD_VALUE,NA,varchar,NA
CHG_DETAIL,CHD_NEW_FIELD_VALUE,NA,varchar,NA
CHG_DETAIL,CHD_AMOUNT_CHG,NA,numeric,NA
CHG_DETAIL,CHD_TTL_ASSESS_IMP,NA,numeric,NA
CHG_DETAIL,CHD_TTL_ASSESS_LND,NA,numeric,NA
CHG_DETAIL,CHD_USER,NA,varchar,NA
CHG_DETAIL,CHD_TTL_ASSESS,NA,numeric,NA
CHG_DETAIL,CHD_CREATE_DATE,NA,datetime,NA
CHG_DETAIL,CHD_LAST_UPDATE,NA,datetime,NA
CLJOB,CLJ_JOB_ID,Calc Util Info,numeric,TRUE
CLJOB,CLJ_SWHERE,Calc Util Info,varchar,NA
CLJOB,CLJ_DATE_LAST,Calc Util Info,datetime2,NA
CLJOB,CLJ_DESC,Calc Util Info,varchar,NA
CLJOB,CLJ_SFROM,Calc Util Info,varchar,NA
CLJOB,CLJ_JOB_NUM,Calc Util Info,numeric,NA
CLJOB,CLJ_JOB_TYPE,Calc Util Info,varchar,NA
CLJOB,CLJ_JOB_STATUS,Calc Util Info,varchar,NA
CLJOB,CLJ_ELAPSED_TIME,Calc Util Info,varchar,NA
CLJOB,CLJ_CONTEXT,Calc Util Info,numeric,NA
CLJOB,CLJ_RUN_TIME,Calc Util Info,datetime2,NA
CLJOB,CLJ_CREATE_DATE,Create Date,datetime,NA
CLJOB,CLJ_JOB_OWNER,Job Owner,varchar,NA
CLJOB,CLJ_JOB_PROGRESS,Job Progress,numeric,NA
CLJOB,CLJ_JOB_TOTAL,Job Total,numeric,NA
CLJOB,CLJ_LAST_UPDATE,Last Update,datetime,NA
CLJOB,CLJ_MAIN_JOB_ID,Main Job Id,numeric,NA
CLJOB,CLJ_MNC,NA,numeric,TRUE
CLJOB,CLJ_STOP_REQUEST,NA,numeric,NA
COMMNBHD,CNH_CODE,Code,varchar,TRUE
COMMNBHD,CNH_COM_NBHD,Com NBHD,bit,NA
COMMNBHD,CNH_DESC,Description,varchar,NA
COMMNBHD,CNH_VALUE_LAND_TREND_ADJ,Land Trend Adjustment,numeric,NA
COMMNBHD,CNH_MDL,Model,varchar,TRUE
COMMNBHD,CNH_VALUE_TREND_ADJ,Trend Adjustment,numeric,NA
COMMNBHD,CNH_MNC,NA,numeric,TRUE
COMMNBHD,CNH_CREATE_DATE,NA,datetime,NA
COMMNBHD,CNH_LAST_UPDATE,NA,datetime,NA
CONDO,OCC_CODE,Condo Complex,varchar,TRUE
CONDO,OCC_CMPLX_ADJ,Condo Complex Adjustment,numeric,NA
CONDO,OCC_CREATE_DATE,Create Date,datetime,NA
CONDO,OCC_DESC,Description,varchar,NA
CONDO,OCC_LAST_UPDATE,Last Update,datetime,NA
CONDO,OCC_MNC,Municipality,numeric,TRUE
CONDO,OCC_NUM_LEVELS,Num Levels,numeric,NA
CONDO,OCC_NUM_UNITS,Num Units,numeric,NA
CONDO,OCC_PCT_OWNRSHP,Pct Ownership,numeric,NA
CONDO,OCC_PRV_CODE,Prev_Code,varchar,NA
CONDO,OCC_MMC_DEFINED,Source,numeric,NA
CONDO,OCC_RECORD_STATUS,Status,varchar,NA
CONDO,OCC_STATUS_DATE,Status Date,datetime2,NA
CONDO_ADJUST,CDA_CMPLX_RCN_OVR,Cmplx Rcn Ovr,numeric,NA
CONDO_ADJUST,CDA_CODE,Code,varchar,TRUE
CONDO_ADJUST,CDA_CONDO_CMPLX,Complex,varchar,TRUE
CONDO_ADJUST,CDA_CREATE_DATE,Create Date,datetime,NA
CONDO_ADJUST,CDA_DESC,Desc,varchar,NA
CONDO_ADJUST,CDA_LAST_UPDATE,Last Update,datetime,NA
CONDO_ADJUST,CDA_MNC,MNC,numeric,TRUE
CONDO_ADJUST,CDA_MMC_DEFINED,Mmc Defined,numeric,NA
CONDO_ADJUST,CDA_PCT_ADJ,Pct Adj,numeric,NA
CONDO_ADJUST,CDA_PRV_CODE,Prv Code,varchar,NA
CONDO_ADJUST,CDA_PRV_PCT_ADJ,Prv Pct Adj,numeric,NA
CONDO_ADJUST,CDA_RECORD_STATUS,Record Status,varchar,NA
CONDO_ADJUST,CDA_STATUS_DATE,Status Date,datetime2,NA
CONDO_ADJUST,CDA_TYPE,Type,varchar,TRUE
CONDO_MAPPING,CNM_MNC,NA,numeric,TRUE
CONDO_MAPPING,CNM_UID,NA,uniqueidentifier,TRUE
CONDO_MAPPING,CNM_BLDG_CLASS,NA,varchar,NA
CONDO_MAPPING,CNM_BLDG_CLASS_DESC,NA,varchar,NA
CONDO_MAPPING,CNM_TAX_CLASS,NA,varchar,NA
CONDO_MAPPING,CNM_MDL,NA,varchar,NA
CONDO_MAPPING,CNM_MDL_DESC,NA,varchar,NA
CONDO_MAPPING,CNM_STYLE,NA,varchar,NA
CONDO_MAPPING,CNM_STYLE_DESC,NA,varchar,NA
CONDO_MAPPING,CNM_CONDO_TYPE,NA,varchar,NA
CONDO_MAPPING,CNM_ELEVATOR,NA,varchar,NA
CONDO_MAPPING,CNM_STORIES,NA,numeric,NA
CONDO_MAPPING,CNM_STORIES_OP,NA,varchar,NA
CONDO_MAPPING,CNM_CREATE_DATE,NA,datetime,NA
CONDO_MAPPING,CNM_LAST_UPDATE,NA,datetime,NA
CONDO_USETYPE,CUT_MNC,NA,decimal,TRUE
CONDO_USETYPE,CUT_UID,NA,uniqueidentifier,TRUE
CONDO_USETYPE,CUT_USETYPE,NA,varchar,NA
CONDO_USETYPE,CUT_AREACODE,NA,varchar,NA
CONDO_USETYPE,CUT_ISRES,NA,char,NA
CONDO_USETYPE,CUT_ISCOM,NA,char,NA
CONDO_USETYPE,CUT_CREATE_DATE,NA,datetime,NA
CONDO_USETYPE,CUT_LAST_UPDATE,NA,datetime,NA
CONSTR,CNS_ALT_CODE_1_DESC,Alt Code 1 Desc,varchar,NA
CONSTR,CNS_ALT_CODE_2_DESC,Alt Code 2 Desc,varchar,NA
CONSTR,CNS_ASSESS_VAL,Assessed Value,numeric,NA
CONSTR,CNS_REAL_ASSESS_VAL,Assessed Value (Calculated),numeric,NA
CONSTR,CNS_BID,Av Internal Building Id,numeric,NA
CONSTR,CNS_BASE_RATE,Base Rate,numeric,NA
CONSTR,CNS_BIS_CODE,Bis Code,varchar,NA
CONSTR,CNS_BIS_CODE_DESC,Bis Code,varchar,NA
CONSTR,CNS_BIS_PCT,Bis Percentage,numeric,NA
CONSTR,CNS_COM_SQFT,Bldg Com SF,numeric,NA
CONSTR,CNS_RES_SQFT,Bldg Res SF,numeric,NA
CONSTR,CNS_BLD_STATUS,Bldg Status,varchar,NA
CONSTR,CNS_BLD_STATUS_DESC,Bldg Status Desc,varchar,NA
CONSTR,CNS_BID_IDENT,Building Identifier,numeric,TRUE
CONSTR,CNS_COM_UNITS,Commercial Units,numeric,NA
CONSTR,CNS_IS_CMRCL,Commercial?,numeric,NA
CONSTR,CNS_IS_CONDO_MAIN,Condo Main?,numeric,NA
CONSTR,CNS_IS_CONDO,Condo Unit({0}),numeric,NA
CONSTR,CNS_CREATE_DATE,Create Date,datetime,NA
CONSTR,CNS_STATUS_DATE,Date Last Modified,datetime2,NA
CONSTR,CNS_REAL_APPRAIS_VAL,Deprec Value (Calculated),numeric,NA
CONSTR,CNS_AREA_EFFECTIVE,Effective Area,numeric,NA
CONSTR,CNS_AREA_GROSS,Gross Area,numeric,NA
CONSTR,CNS_GROUP,Group,varchar,NA
CONSTR,CNS_IS_EXE2_PCT,Hmsite Prct,numeric,NA
CONSTR,CNS_IS_EXE1_PCT,Hmstead Prct,numeric,NA
CONSTR,CNS_IS_EXE1_VAL,HomeStead Values,numeric,NA
CONSTR,CNS_IS_EXE2_VAL,House Site Values,numeric,NA
CONSTR,CNS_OVERRIDE_INITIALS,Initials,varchar,NA
CONSTR,CNS_IS_EXE2,Is Homesite,numeric,NA
CONSTR,CNS_IS_EXE1,Is Homestead,numeric,NA
CONSTR,CNS_LAST_UPDATE,Last Update,datetime,NA
CONSTR,CNS_AREA_LIVING,Living Area/GBA,numeric,NA
CONSTR,CNS_MDL,Model,varchar,NA
CONSTR,CNS_MNC,Municipality,numeric,TRUE
CONSTR,CNS_OCC_DESC,Occupancy Desc,varchar,NA
CONSTR,CNS_OVERRIDE_VAL,Override Appraised Bldg,numeric,NA
CONSTR,CNS_OVERRIDE_VAL_ASSESS,Override Assessed Bldg,numeric,NA
CONSTR,CNS_OOSF,Owner Occupied Sqf,numeric,NA
CONSTR,CNS_OCC,Prim Bldg Use,varchar,NA
CONSTR,CNS_REPLACE_COST,RCN,numeric,NA
CONSTR,CNS_APPRAIS_VAL,RCNLD,numeric,NA
CONSTR,CNS_REGRESSION_VAL,Regression,numeric,NA
CONSTR,CNS_RES_UNITS,Residential Units,numeric,NA
CONSTR,CNS_SIZ_ADJ_FACTOR,Size Adjustment,numeric,NA
CONSTR,CNS_STRUCT_CLASS,Structure Class,varchar,NA
CONSTR,CNS_STYLE,Style,varchar,NA
CONSTR,CNS_STYLE_DESC,Style Desc,varchar,NA
CONSTR,CNS_BLDG_STORIES,Total Stories in all sections,varchar,NA
CONSTR,CNS_TTL_SQFT,Ttl Bldg SF,numeric,NA
CONSTR,CNS_USE_APEX,Use Apex Sketch,numeric,NA
CONSTR,CNS_IS_VACANT,Vacant,numeric,NA
CONSTR,CNS_PID,Vision PID,numeric,TRUE
CONSTR,CNS_ALT_CODE_1,Year Alt Code 1,varchar,NA
CONSTR,CNS_ALT_CODE_2,Year Alt Code 2,varchar,NA
CONSTR,CNS_ALT_COMPLETE_1,Year Completed,numeric,NA
CONSTR,CNS_ALT_COMPLETE_2,Year Completed,numeric,NA
CONSTR,CNS_ALT_ISSUED_1,Year Issued,numeric,NA
CONSTR,CNS_ALT_ISSUED_2,Year Issued,numeric,NA
CONSTR,CNS_MDL_DESC,byd,varchar,NA
CONSTR,CNS_AREA_DEMO,NA,numeric,NA
CONSTR,CNS_DEMO_COST,NA,numeric,NA
CONSTRCDM,CNS_ADJ_BASE_RATE,Adjusted Bas Rate,numeric,NA
CONSTRCDM,CNS_USRFLD_407,Alt Type %,varchar,NA
CONSTRCDM,CNS_AREA_EFFECTIVE,Area Effective,numeric,NA
CONSTRCDM,CNS_AREA_GROSS,Area Gross,numeric,NA
CONSTRCDM,CNS_AREA_LIVING,Area Living,numeric,NA
CONSTRCDM,CNS_BASE_RATE,Base Rate,numeric,NA
CONSTRCDM,CNS_NUM_PARK_COMMON,Bathrm:,varchar,NA
CONSTRCDM,CNS_NUM_PARK_EASEMENT,Bedrm:,varchar,NA
CONSTRCDM,CNS_EXT_WALL_1,Bldg Prox:,varchar,NA
