NEIGHBORHOOD,block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1201,1366,prediction,GROSSCON,46,0.9663,0.7505762799853729,0.6325104019485018,13.6619353717018,1.0345309556208193,-0.05759051511498367,1.1452014451887118,0.24304040670330113,0.19290101082158767,-0.050139395881713456,0.7936993417603904,TRUE,TRUE,FALSE
1201,1367,prediction,GROSSCON,89,1.0126,0.766194030092341,0.7856862862959626,11.488412242750403,1.0315116493249226,-0.09798738643404276,1.147335122665705,0.2179680921884113,0.17314986462976314,-0.044818227558648144,0.7943817046400198,TRUE,TRUE,FALSE
1201,1368,prediction,GROSSCON,39,1.0411,0.6493597028916455,0.6749290329878772,16.25549066403264,1.071798502855378,-0.11910510107520964,1.2519934290293455,0.25375833867818787,0.17122529799958186,-0.082533040678606,0.6747573257749254,TRUE,FALSE,FALSE
1201,1369,prediction,GROSSCON,45,0.9912,0.892295420414518,0.9322739950770282,10.916065250289444,1.0314775599927162,-0.053407957847841823,1.0887391207076262,0.297370574863425,0.26730392785617485,-0.030066647007250147,0.8988916538865387,TRUE,TRUE,FALSE
1201,1370,prediction,GROSSCON,37,0.9949,0.8874527805465684,0.8648889745461039,10.37150426171115,1.0221983545355384,-0.07659129883085793,1.057405112596353,0.2118720160134281,0.19273137866142162,-0.019140637352006468,0.9096594363325765,TRUE,TRUE,TRUE
1201,1371,prediction,GROSSCON,29,1.0169,0.3349222954124305,0.5735987924656657,23.163434594633166,1.1185230759368339,-0.29521286938017666,1.42268941808868,0.25868122564725005,0.12049910857719741,-0.13818211707005262,0.46582085064617595,TRUE,FALSE,FALSE
1201,1372,prediction,GROSSCON,9,0.9793,0.28076008771830996,0.4011111111111111,16.061267846280618,1.0492733288836131,-0.2628572319678851,0.9286774756449331,0.1579015712245163,0.07584832490099795,-0.08205324632351836,0.48035193261725756,TRUE,FALSE,FALSE
1202,1007,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,1009,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,1010,prediction,GROSSCON,7,0.9875,0.9680998308460383,0.3686224489795916,5.993487549372267,1.0112882765874371,-0.07713714783338901,1.1220586611271706,0.1645784038287607,0.13498930990618443,-0.029589093922576276,0.8202127786257855,TRUE,TRUE,TRUE
1202,1011,prediction,GROSSCON,23,1.0594,0.9087272553681771,0.7004962192816636,23.90065781046356,1.1680572522716577,-0.14711103187028318,1.2002876106064742,0.43416389436368147,0.3354935803743374,-0.09867031398934406,0.7727348697800929,TRUE,FALSE,FALSE
1202,1026,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,1029,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,1030,prediction,GROSSCON,26,0.977,0.7543690644507055,0.6024567584281244,22.403462914366802,1.077394988148156,-0.22667259379957413,1.188210997859945,0.24648683700961982,0.1618812795035273,-0.08460555750609253,0.6567542570121481,TRUE,FALSE,FALSE
1202,1035,prediction,GROSSCON,1,,,,,,,,,,,,,,
1202,1036,prediction,GROSSCON,16,1.0083,0.7086206234014104,0.6296586350623471,10.749007988338189,1.0179040071512822,-0.16631890442116637,1.3013592666468887,0.12106558618600416,0.08346521718511135,-0.03760036900089281,0.6894214930482069,TRUE,TRUE,TRUE
1202,1038,prediction,GROSSCON,1,,,,,,,,,,,,,,
1202,1043,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,1044,prediction,GROSSCON,1,,,,,,,,,,,,,,
1202,1045,prediction,GROSSCON,8,1.0398,0.9058316959557441,0.8622448979591839,3.854016282769762,1.0038733323178157,-0.32453311461553724,1.58497392801244,0.05499599118059728,0.03255384441133091,-0.02244214676926637,0.5919312246674443,TRUE,FALSE,TRUE
1202,1046,prediction,GROSSCON,41,1.008,0.7498034409307318,0.5299860296238283,11.548862725229823,1.0300461002518695,-0.2308426022749346,1.4675449161534444,0.15592602695152427,0.08919875406744325,-0.06672727288408102,0.5720581471313585,TRUE,TRUE,FALSE
1202,1049,prediction,GROSSCON,26,0.9912,0.9339132589896715,0.8265881415972454,6.168032869631259,1.0078759101543244,-0.042444147071315226,1.04785573936285,0.1561050385852033,0.1420891860919567,-0.014015852493246606,0.9102152459633989,TRUE,TRUE,TRUE
1202,1270,prediction,GROSSCON,16,1.0129,0.5931681060509848,0.3078250887984059,16.264357121366153,1.056057758202075,-0.2438693699730983,1.5910856248926368,0.1964519424246709,0.09893163731387244,-0.09752030511079846,0.5035920545901834,TRUE,FALSE,FALSE
1202,1271,prediction,GROSSCON,1,,,,,,,,,,,,,,
1202,1274,prediction,GROSSCON,1,,,,,,,,,,,,,,
1210,1963,prediction,GROSSCON,1,,,,,,,,,,,,,,
1210,1976,prediction,GROSSCON,1,,,,,,,,,,,,,,
1210,1977,prediction,GROSSCON,9,1.0372,0.48044507787308133,0.28683473389355746,8.406986820346706,1.01784034563478,-0.31120909314888534,1.6964952619504197,0.09508025849489263,0.03626552584424994,-0.05881473265064269,0.38142014355375353,TRUE,TRUE,TRUE
1210,1978,prediction,GROSSCON,45,0.9808,0.8294838127128157,0.41155921472449325,10.685475422141637,1.0253124457592846,-0.08027409131197666,1.1624424517913095,0.18218784291467344,0.12738693433208856,-0.05480090858258488,0.6992065567829872,TRUE,TRUE,TRUE
1210,1990,prediction,GROSSCON,4,,,,,,,,,,,,,,
1210,1993,prediction,GROSSCON,8,1.0261,0.6756328747240039,0.8385598141695705,7.291129352087642,1.0221059381653363,-0.21128306510847214,1.4576124799620125,0.1124398717263495,0.0724262714689079,-0.040013600257441606,0.6441333519587723,TRUE,TRUE,TRUE
1210,1995,prediction,GROSSCON,2,,,,,,,,,,,,,,
1220,858,prediction,GROSSCON,1,,,,,,,,,,,,,,
1220,859,prediction,GROSSCON,1,,,,,,,,,,,,,,
1220,862,prediction,GROSSCON,13,1.1557,0.37089377884568286,0.2656065685726703,19.495197475021552,1.1129631371461142,-0.41322587143588557,2.2745720620735663,0.22822335791200715,0.06531163275992433,-0.16291172515208283,0.2861741819831851,FALSE,FALSE,FALSE
1220,864,prediction,GROSSCON,37,0.9862,0.9527275834106791,0.7455093311749482,10.673221341892228,1.025177930404001,-0.07042611850125342,1.122836858527992,0.25685315976140544,0.2212896419814988,-0.03556351777990663,0.8615414433174889,TRUE,TRUE,TRUE
1220,865,prediction,GROSSCON,4,,,,,,,,,,,,,,
1220,866,prediction,GROSSCON,17,1.028,0.897467363372467,0.6417694186099093,12.077144100907748,1.0267359988520033,-0.057763402899242054,1.1148461059958747,0.250519373688642,0.2085698138076004,-0.041949559881041626,0.8325496377251101,TRUE,TRUE,TRUE
1220,867,prediction,GROSSCON,41,0.9963,0.8268476233539593,0.7883948525571274,9.840836131987484,1.0286759299258104,-0.15453780179296234,1.1853040884907025,0.1864800567870281,0.1390017494784192,-0.047478307308608886,0.7453973999866801,TRUE,TRUE,TRUE
1220,884,prediction,GROSSCON,15,0.9731,0.96078547407208,0.8822576530612241,6.383163307746942,1.019358346086907,-0.09370164717111791,1.1796196916328185,0.19477217156951737,0.1641194002548185,-0.030652771314698873,0.8426224287191951,TRUE,TRUE,TRUE
1220,885,prediction,GROSSCON,17,0.9892,0.9922094767572901,0.9124879706483824,7.20161958659335,1.0211886454573849,-0.021535457784520845,1.01913087021739,0.4008725581943782,0.3819794432561885,-0.018893114938189737,0.9528700217762756,TRUE,TRUE,TRUE
1220,886,prediction,GROSSCON,5,1.0589,0.43055850130222406,0.9999999999999996,12.066757656465287,1.0419390159673874,-0.344726365576255,1.4931776355363906,0.14171029668411866,0.0746485359004831,-0.06706176078363556,0.526768609248483,TRUE,TRUE,FALSE
1220,888,prediction,GROSSCON,12,0.9649,0.3857601682898115,0.24651572204019762,21.71133711616179,1.0774297842279674,-0.46563848556424275,1.8624508076569501,0.17876540630875284,0.047221594837395,-0.13154381147135785,0.26415398713013133,TRUE,FALSE,FALSE
1220,889,prediction,GROSSCON,11,1.0042,0.7159677444451696,0.7147933884297523,9.971707122579549,1.0183848438051895,-0.13932194855260505,1.2084540988357002,0.13349915390731712,0.09160317440826966,-0.041895979499047456,0.6861704492289585,TRUE,TRUE,TRUE
1220,890,prediction,GROSSCON,44,1.0168,0.8957821338816677,0.8621046629546125,8.17143056102536,1.018029077868924,-0.05222162958703994,1.0599033764854584,0.21155703386163827,0.18410864807027527,-0.027448385791362995,0.8702553855556763,TRUE,TRUE,TRUE
1220,891,prediction,GROSSCON,47,1.0175,0.8569532250210986,0.8260591564645668,13.156005313799875,1.0625276001955437,-0.11585800337471917,1.1695332265145013,0.3004315371348324,0.23546066687523287,-0.06497087025959952,0.7837415110303787,TRUE,TRUE,FALSE
1220,892,prediction,GROSSCON,25,0.9768,0.9808543793362268,0.8792668639053255,7.368690951422563,1.0186534094069424,-0.05431932232993455,1.0706216442531882,0.2537615417581134,0.2303183561776639,-0.02344318558044947,0.9076172637586052,TRUE,TRUE,TRUE
1220,893,prediction,GROSSCON,48,1.0176,0.838190670163832,0.8217380181630858,10.284654327201187,1.0263772565671756,-0.08766787531686009,1.1287844274709424,0.215443147958687,0.17698162455280464,-0.03846152340588235,0.8214771564085311,TRUE,TRUE,TRUE
1220,894,prediction,GROSSCON,13,1.011,0.9289143402033392,0.715976331360947,9.807362500406445,1.0297813049106745,-0.10241532943760301,1.234079441076687,0.2297249315984044,0.18836431760282116,-0.041360613995583245,0.8199559198568479,TRUE,TRUE,TRUE
1220,895,prediction,GROSSCON,13,0.9616,0.591483586690226,0.40035721853903683,11.58829604100619,1.017782207739947,-0.299821304977756,1.7529462079074833,0.10366859726909156,0.046025873277455207,-0.05764272399163635,0.4439712168380778,TRUE,TRUE,TRUE
1220,909,prediction,GROSSCON,31,1.006,0.9511845296433669,0.9339184952978055,7.53686835876627,1.0125830427797142,-0.02483154771920416,1.0277225789064297,0.24490584143895736,0.2309110058934529,-0.013994835545504458,0.9428562607438147,TRUE,TRUE,TRUE
1220,910,prediction,GROSSCON,7,1.0357,0.9691640413428976,0.9821428571428568,3.322869829131233,1.0050860648870807,-0.05790856397303164,1.0359325145404403,0.11292704538741763,0.1035556672620047,-0.00937137812541293,0.9170138730428778,TRUE,FALSE,TRUE
1220,912,prediction,GROSSCON,2,,,,,,,,,,,,,,
1220,913,prediction,GROSSCON,13,1.0593,0.4987765401231909,0.7993900039354586,11.750694718937371,1.057360460122683,-0.13909818142165817,1.1835250758769214,0.20034001103154964,0.13065673904966027,-0.06968327198188937,0.6521749618406699,TRUE,TRUE,FALSE
1220,915,prediction,GROSSCON,14,1.0204,0.6275820968137709,0.5909342312096103,5.765364948884399,1.0094507340412906,-0.12542738231109865,1.3148877118403086,0.09450488169739682,0.06404182152102703,-0.030463060176369794,0.6776562265438092,TRUE,TRUE,TRUE
1220,916,prediction,GROSSCON,33,1.0197,0.8634754576254073,0.8476492974311681,5.924373448660453,1.0109043145635939,-0.04363110437421308,1.0415957215016194,0.16300308992648577,0.14464919129827836,-0.01835389862820741,0.8874015294036144,TRUE,TRUE,TRUE
1220,917,prediction,GROSSCON,31,1.0163,0.22846961909099764,0.5053955448438128,7.311987648939902,1.0261899874226224,-0.33927654233634447,1.1902240144560534,0.10021120059944874,0.0484740056610225,-0.05173719493842624,0.48371844036453104,TRUE,TRUE,TRUE
1220,918,prediction,GROSSCON,14,1.0221,0.8264215602521956,0.7363121460037758,4.628747789662483,1.00437491010964,-0.06085940376729103,1.0071258902720233,0.08545724567315942,0.07444348347842882,-0.011013762194730603,0.8711196211863188,TRUE,FALSE,TRUE
1230,229,prediction,GROSSCON,2,,,,,,,,,,,,,,
1230,230,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,231,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,232,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,473,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,474,prediction,GROSSCON,2,,,,,,,,,,,,,,
1230,475,prediction,GROSSCON,2,,,,,,,,,,,,,,
1230,482,prediction,GROSSCON,4,,,,,,,,,,,,,,
1230,483,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,484,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,485,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,486,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,487,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,489,prediction,GROSSCON,4,,,,,,,,,,,,,,
1230,496,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,498,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,499,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,500,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,502,prediction,GROSSCON,7,0.9868,0.8759786693597057,0.8598347107438018,10.74316740268358,1.0574541056351923,-0.006350734390910988,1.007396072965096,0.5659092243555869,0.5238300189221123,-0.04207920543347454,0.9256431886555816,TRUE,TRUE,TRUE
1230,503,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,504,prediction,GROSSCON,4,,,,,,,,,,,,,,
1230,506,prediction,GROSSCON,15,0.9283,0.5393459203690577,0.513675568617429,21.345274854565247,1.065360579232401,-0.28362445673752945,1.2961804160386161,0.20055731758327605,0.12111747710491798,-0.07943984047835807,0.6039045523962355,TRUE,FALSE,FALSE
1230,514,prediction,GROSSCON,1,,,,,,,,,,,,,,
1230,515,prediction,GROSSCON,7,0.9694,0.9399503812328202,0.8622448979591831,11.090825328347458,1.0106746954965216,-0.02413389766739129,0.9686618630460819,0.23133887285749058,0.22440520170712194,-0.006933671150368637,0.9700280758494059,TRUE,TRUE,TRUE
1230,516,prediction,GROSSCON,6,0.9618,0.9898218635911482,0.8889795918367347,6.9474773954119105,1.0141858655125953,-0.049046989349354725,1.0497827251858012,0.2598401778369963,0.2589953210831079,-8.448567538884011e-4,0.9967485522796309,TRUE,TRUE,TRUE
1230,517,prediction,GROSSCON,13,0.9665,0.8329772999974823,0.4909669269287553,19.977866964494385,1.1051412693702258,-0.44660952242142227,1.4155751161021461,0.2316655339983983,0.14216311999952816,-0.08950241399887013,0.6136567556937972,TRUE,FALSE,FALSE
1230,518,prediction,GROSSCON,3,,,,,,,,,,,,,,
1230,519,prediction,GROSSCON,12,0.9702,0.8874480704452188,0.7244387191755614,11.076634560566458,1.0579305912742947,-0.13167556281582052,1.2452029398809608,0.292857142857143,0.22937397061160647,-0.06348317224553651,0.7832281923323144,TRUE,TRUE,FALSE
1230,520,prediction,GROSSCON,6,0.996,0.8184617760402133,0.6865306122448979,7.456966559543489,1.0097728112509659,-0.21201089218987396,1.4566981450897287,0.09350825676486381,0.05897399230047121,-0.034534264464392596,0.6306821915070818,TRUE,TRUE,TRUE
1230,595,prediction,GROSSCON,4,,,,,,,,,,,,,,
1240,100,prediction,GROSSCON,2,,,,,,,,,,,,,,
1240,107,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,132,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,137,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,140,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,143,prediction,GROSSCON,4,,,,,,,,,,,,,,
1250,144,prediction,GROSSCON,3,,,,,,,,,,,,,,
1250,179,prediction,GROSSCON,5,0.8995,0.32030041315050495,0.21315789473684216,12.474778598673081,1.022282995619095,-0.7533320111970594,1.5736713566827516,0.09164653266848308,0.029045786240972583,-0.0626007464275105,0.3169327348808836,FALSE,TRUE,TRUE
1250,189,prediction,GROSSCON,4,,,,,,,,,,,,,,
1250,193,prediction,GROSSCON,2,,,,,,,,,,,,,,
1250,210,prediction,GROSSCON,2,,,,,,,,,,,,,,
1250,214,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,219,prediction,GROSSCON,3,,,,,,,,,,,,,,
1250,220,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,223,prediction,GROSSCON,1,,,,,,,,,,,,,,
1250,225,prediction,GROSSCON,1,,,,,,,,,,,,,,
1270,1374,prediction,GROSSCON,10,0.94,0.9648971524528697,0.8650776053215078,17.39838067116931,1.1021691325774432,-0.04905046084367171,1.0579422019163507,0.5185104980698615,0.46894187895934697,-0.04956861911051452,0.9044018987175146,TRUE,FALSE,TRUE
1270,1376,prediction,GROSSCON,8,0.966,0.9899079844081389,0.6173469387755104,4.765321721325468,1.0058519673787212,-0.007202741027316025,1.0022956690054636,0.2890833260328147,0.2762507817228632,-0.01283254430995151,0.9556095313899396,TRUE,FALSE,TRUE
1270,1377,prediction,GROSSCON,8,0.9553,0.9637462490477837,0.7346938775510207,9.947723913393906,1.0426395702150582,-0.04659499119307032,1.0871279238942624,0.36633353811049196,0.32693440781115224,-0.039399130299339724,0.8924501138974168,TRUE,TRUE,TRUE
1270,1378,prediction,GROSSCON,15,1.0056,0.953238242706266,0.9367474489795916,14.70438967610722,1.0240376829146218,-0.050125133900217694,0.9565548793680523,0.3443742773281154,0.3479733576905358,0.0035990803624204037,1.0104510719858186,TRUE,TRUE,TRUE
1270,1379,prediction,GROSSCON,15,1.034,0.8434779246397685,0.7890652951699463,11.30629738239579,1.0332161439326235,-0.07863204284511492,1.2068640924149479,0.22102303538913995,0.17242028407502755,-0.0486027513141124,0.7801009689847898,TRUE,TRUE,FALSE
1270,1380,prediction,GROSSCON,8,0.9679,0.9940561698808253,0.7346938775510207,11.51317849802968,1.0732458935478963,-0.08311879846447744,1.1539315477821754,0.435870479394449,0.39291583810603914,-0.04295464128840987,0.9014509049842366,TRUE,TRUE,FALSE
1270,1381,prediction,GROSSCON,9,0.9834,0.9984924234454736,0.7511111111111112,12.100837273878055,0.9980626891882765,-9.034205706700491e-4,0.9886548790663966,0.6007181510140089,0.5986981572300665,-0.002019993783942464,0.9966373684888117,TRUE,TRUE,TRUE
1270,1382,prediction,GROSSCON,15,1.0349,0.9503982238683703,0.9488404037822642,11.008613237829447,1.05538811529871,-0.05377271542049269,1.0824503664260647,0.4179139767967724,0.3865093165663396,-0.03140466023043281,0.9248537690193008,TRUE,TRUE,FALSE
1270,1383,prediction,GROSSCON,14,1.0227,0.7312869468292694,0.7706879024059641,13.609556854653752,1.0378686396205345,-0.11477789012622727,1.1409935107039835,0.20575084642483862,0.1678275590104484,-0.03792328741439022,0.815683443964622,TRUE,TRUE,FALSE
1270,1384,prediction,GROSSCON,28,0.9693,0.7292802559744521,0.7067410558789867,20.448193362952992,1.0682363305744487,-0.1642320135227338,1.2648852693531303,0.2585435191271956,0.18132144453373883,-0.07722207459345676,0.7013188539625863,TRUE,FALSE,FALSE
1270,1385,prediction,GROSSCON,5,1.0313,0.9857228230512545,0.8099999999999996,6.148629925136509,1.0155440590951548,-0.020289193161463437,1.0159432153276378,0.31894042699179936,0.31252118681625196,-0.006419240175547403,0.9798732313865233,TRUE,TRUE,TRUE
1270,1386,prediction,GROSSCON,31,1.0102,0.9686644823665813,0.8715377384878588,17.89923778046412,1.0611909279012337,-0.057189987890884864,1.0891848671707458,0.47800783986712,0.4599572983522683,-0.018050541514851692,0.9622379801974179,TRUE,FALSE,FALSE
1270,1387,prediction,GROSSCON,30,1.0169,0.9395023138062885,0.9610062706275526,17.1942277485115,1.047366067081666,-0.04141870474959156,1.0525281083774747,0.4429118278405575,0.43435000253398426,-0.008561825306573234,0.9806692330879558,TRUE,FALSE,TRUE
1270,1388,prediction,GROSSCON,18,0.9964,0.902710246039021,0.8569141849341986,13.261738218252795,1.0365036054950587,-0.04317163029130143,1.032709722762605,0.36287992027902344,0.3358292216573745,-0.02705069862164894,0.9254555099084864,TRUE,TRUE,TRUE
1270,1389,prediction,GROSSCON,20,1.0202,0.9524149510970948,0.9378393351800552,15.059599321660667,1.0582552732995734,-0.04866328671550895,1.104360336785032,0.41045759435228835,0.37676787919404886,-0.033689715158239486,0.9179215694342246,TRUE,FALSE,TRUE
1270,1390,prediction,GROSSCON,10,0.9635,0.9946224054344753,0.9759044995408628,14.167846783588509,1.0193483230755802,-0.03379995678519249,1.01283577088721,0.49361092857961014,0.4969849109031005,0.0033739823234903432,1.0068353071784677,TRUE,TRUE,TRUE
1270,1391,prediction,GROSSCON,18,0.9815,0.8529216591032968,0.8387800748833683,14.476532425404494,1.0405580539224228,-0.039962977448770115,1.0837873072251392,0.30813476921337507,0.2673335053685191,-0.040801263844855995,0.8675863033924542,TRUE,TRUE,TRUE
1270,1392,prediction,GROSSCON,17,1.0881,0.8493120750749416,0.87309635510646,18.94041285566996,1.082398320582065,-0.07007933364322574,1.16492903471267,0.44927831279448577,0.4125886736263614,-0.036689639168124344,0.9183365007317694,TRUE,FALSE,FALSE
1270,1393,prediction,GROSSCON,8,0.9748,0.9992502612610646,1,2.323174388222432,1.0062259290237752,-0.0076299134731665046,1.0167963397714084,0.4088484392483698,0.4058689928877677,-0.0029794463606021004,0.9927125896185893,TRUE,FALSE,TRUE
1270,1394,prediction,GROSSCON,20,1.0442,0.8184517768829164,0.9074395325663557,10.845043429657895,1.0439778649567175,-0.05938915819757032,1.0482976840777558,0.28440047522149625,0.23143824028650978,-0.052962234934986474,0.8137758564090355,TRUE,TRUE,FALSE
1270,1395,prediction,GROSSCON,10,1.0043,0.8372242535812632,0.882460973370064,14.94556700043188,1.067291577951342,-0.1796757296062146,1.294973462754751,0.2463988108643754,0.19710935401424354,-0.04928945685013186,0.7999606545290426,TRUE,TRUE,FALSE
1270,1396,prediction,GROSSCON,13,1.0117,0.9337520729382133,0.5681893863712046,6.9400709107140175,1.0085236834388382,-0.0308621324535773,1.068297484122944,0.1839942836727402,0.16303900068965924,-0.02095528298308097,0.8861090542337017,TRUE,TRUE,TRUE
1270,1397,prediction,GROSSCON,17,1.0414,0.9316084451760247,0.9031411644412368,19.540012750299727,1.102569955925863,-0.12311142557381079,1.1536093811878367,0.4064961170568174,0.36494110592687057,-0.041555011129946806,0.8977726738675378,TRUE,FALSE,FALSE
1270,1398,prediction,GROSSCON,7,1.033,0.9455579186112361,0.7971938775510201,8.950549727552284,1.0089670657006617,-0.010628574364143373,1.0386324717356252,0.2362278244631185,0.21688568176595474,-0.01934214269716375,0.9181208109539036,TRUE,TRUE,TRUE
1270,1399,prediction,GROSSCON,27,1.0807,0.49126390076309007,0.7846443447351553,15.318744674178184,1.1254566588956454,-0.0983918932015385,1.1557222608107622,0.3533824466714569,0.24296536245473252,-0.11041708421672439,0.6875422498860555,TRUE,FALSE,FALSE
1270,1400,prediction,GROSSCON,5,0.9847,0.99382312265103,0.9999999999999996,10.044875525400936,1.0034342018721156,-0.017206212702396573,1.195266390352687,0.43998179887759753,0.429802622280798,-0.01017917659679951,0.9768645507092184,TRUE,TRUE,TRUE
1270,1401,prediction,GROSSCON,10,1.0204,0.9703657817487338,0.9460458240946047,11.112175315330592,1.0310491866118696,-0.04322968266310851,1.0077693540228954,0.37472118959107803,0.36460669019219766,-0.010114499398880372,0.9730079331517975,TRUE,TRUE,TRUE
1270,1402,prediction,GROSSCON,22,0.9913,0.9538375154172722,0.9641887094321238,10.275329189570245,1.0268122651976657,-0.02216990800142783,1.0452036770981135,0.3982987688647471,0.3849795052168508,-0.013319263647896262,0.9665596163255549,TRUE,TRUE,TRUE
1270,1403,prediction,GROSSCON,20,1.0616,0.37776681097079406,0.7040850245915541,15.381768349318122,1.0766311531072401,-0.17451342826610775,1.3428884266486354,0.22927318282028697,0.12808863660651823,-0.10118454621376874,0.5586725627083869,TRUE,FALSE,FALSE
1270,1404,prediction,GROSSCON,11,0.9705,0.865285759542115,0.9240556247405564,9.008407274142566,1.017816656503558,-0.03846506469453347,1.1773281977990104,0.20111692351194677,0.16232109033383357,-0.03879583317811319,0.8070981173505837,TRUE,TRUE,TRUE
1270,1405,prediction,GROSSCON,13,1.0018,0.9876231436214786,0.7179487179487181,7.730290084024307,1.0162237529010614,-0.04703898511259319,1.0362462769891703,0.29288022828793897,0.28108367576717,-0.011796552520768944,0.9597222639789416,TRUE,TRUE,TRUE
1270,1406,prediction,GROSSCON,26,1.0145,0.923855445771246,0.883882922780667,12.390846453807749,1.0342359015039138,-0.06661830643390254,1.094612804398552,0.2973218585025118,0.2661219320027459,-0.031199926499765884,0.8950634620108083,TRUE,TRUE,FALSE
1270,1407,prediction,GROSSCON,25,1.0238,0.9791764167363778,0.7876178707787019,12.447470923448604,1.042987457183889,-0.06854455523806172,1.1559649446148197,0.3938607903623628,0.36615299439878923,-0.02770779596357359,0.9296507887010493,TRUE,TRUE,FALSE
1270,1408,prediction,GROSSCON,43,1.0025,0.8835370313699056,0.8620195264238276,15.316172237722705,1.0628267351426524,-0.05569395612206681,1.045681554724093,0.38213427663691996,0.33851488515582023,-0.04361939148109972,0.8858532349806868,TRUE,FALSE,FALSE
1270,1409,prediction,GROSSCON,29,0.9686,0.8326715573393116,0.8878054241805292,15.857236316812934,1.0446631737950953,-0.08112722160996189,1.1414581155608643,0.28104320818979145,0.2420277405595624,-0.03901546763022906,0.8611762658079198,TRUE,FALSE,FALSE
1270,1410,prediction,GROSSCON,21,1.007,0.9755513426430809,0.9512582222971833,8.827861744294596,1.0292167382809752,-0.03849539855087181,1.0737870405176753,0.37898761793648733,0.36009921799012545,-0.018888399946361878,0.9501609048622605,TRUE,TRUE,TRUE
1270,1411,prediction,GROSSCON,40,1.0311,0.7493449923387793,0.8276099637369875,15.437658866939902,1.053215752394005,-0.05246119008379944,1.1022686300508793,0.3299296026050074,0.2780656624287028,-0.051863940176304635,0.8428030108035007,TRUE,FALSE,FALSE
1270,1412,prediction,GROSSCON,6,0.8705,0.8614948869670246,0.18367346938775508,27.536405879136172,1.1428859682597396,-0.2451536903632586,1.4878069395532811,0.31260576491724706,0.15447074759158022,-0.15813501732566684,0.4941391520161878,FALSE,FALSE,FALSE
1270,1413,prediction,GROSSCON,26,0.998,0.9466711091067179,0.8511001204298058,13.598201530878931,1.0535001672035254,-0.05985161907315346,1.03790743310598,0.41192395511247865,0.3858915453753489,-0.026032409737129725,0.9368028748655285,TRUE,TRUE,FALSE
1270,1414,prediction,GROSSCON,3,,,,,,,,,,,,,,
1270,1417,prediction,GROSSCON,10,1.01,0.9744415852247128,0.6497337006427915,11.782821032516564,1.0280520098687038,-0.028531103957491553,1.064876489063999,0.39104777807293833,0.38038701183032125,-0.010660766242617081,0.972737944465117,TRUE,TRUE,TRUE
1270,1418,prediction,GROSSCON,7,0.9888,0.7934381558952124,0.6747448979591835,12.40063124553767,1.028627076367129,-0.06770941719794436,1.223781155142254,0.19265195333958068,0.1324359400413562,-0.060216013298224486,0.6874362691143656,TRUE,TRUE,TRUE
1270,1421,prediction,GROSSCON,24,1.0108,0.9412057475535903,0.8608612476370507,8.238835074219262,1.014548375826747,-0.03435917700243616,1.0156211520945901,0.25886174989794525,0.24074500526013023,-0.018116744637815013,0.9300138214898206,TRUE,TRUE,TRUE
1270,1424,prediction,GROSSCON,6,1.0074,0.9976720024200074,1,5.6011330113857625,1.0166409682169777,-0.02722411378254673,1.040432577217411,0.334263277536681,0.3208455325989223,-0.013417744937758713,0.9598587525478736,TRUE,TRUE,TRUE
1270,1425,prediction,GROSSCON,7,1.0082,0.9857924053801478,0.9120129870129868,7.038154201739203,1.020044834588067,-0.043209720438878586,1.0855351056605778,0.3101515847496556,0.2851230272111603,-0.02502855753849531,0.91930217748622,TRUE,TRUE,TRUE
1270,1427,prediction,GROSSCON,57,1.0317,0.8626499862144245,0.7525500766779589,16.00047590985529,1.0589644236575815,-0.09607745336452594,1.1311919445266887,0.32654122672294567,0.2760570867808597,-0.05048413994208595,0.8453973470709127,TRUE,FALSE,FALSE
