"","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMNS","COLUMN_NAMES","PREFIX","first_col","PRIMARY_KEYS"
"42","IAS","IAS","ABSLEASE_HIST",81,"ETPA, RENTPERROOMPERMO, RENTPERMO, ROOMCOUNT, UNITS, SIZETIER, QCNTRL, INFOSOURCE, TXNO, REMARKS, LSERENEWALTERMS, RENEWALOPTION, RUBREMOVAL, FIREINSUR, PLOTMAINT, HVAC, CAM, RETAXES, CLEANING, STRUCTURALREPAIRS, GRSRENTPERSFLND, GRSRENTBLDGPERSF, MISCRENTPERSF, ELECTRICITYPERSF, INSURANCEPERSF, CAMPERSF, RETAXESPERSF, BASERENTPERSF, RENTINCR, MINRENT, GRSRENTALSF, LEASETERM, LEASESTARTDT, LEASESIGNDT, TADDR2, TADDR1, TNAME, LLADDR2, LLADDR1, LLNAME, GRSLANDSF, LANDBUILDRATIO, PARKING, GRSBUILDSF, USE, DESCRIP, LOTS, BLOCK, SECTION, TOWN, COMM, ADDRESS, SGROUP, PGROUP, LSESTARTYR, LUC, SEQID, LLINE, WEN, WHO, CUR, SEQ, TAXYR, PARID, JUR, ELECTRIC, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, WALLHGT",NA,NA,NA
"43","IAS","IAS","ABSLEASE_IASW",81,"CAMPERSF, RETAXESPERSF, BASERENTPERSF, RENTINCR, MINRENT, GRSRENTALSF, LEASETERM, LEASESTARTDT, LEASESIGNDT, TADDR2, TADDR1, TNAME, LLADDR2, LLADDR1, LLNAME, GRSLANDSF, LANDBUILDRATIO, PARKING, GRSBUILDSF, USE, DESCRIP, LOTS, BLOCK, SECTION, TOWN, COMM, ADDRESS, SGROUP, PGROUP, LSESTARTYR, LUC, SEQID, LLINE, WEN, WHO, CUR, SEQ, TAXYR, PARID, JUR, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, WALLHGT, ELECTRIC, ETPA, RENTPERROOMPERMO, RENTPERMO, ROOMCOUNT, UNITS, SIZETIER, QCNTRL, INFOSOURCE, TXNO, REMARKS, LSERENEWALTERMS, RENEWALOPTION, RUBREMOVAL, FIREINSUR, PLOTMAINT, HVAC, CAM, RETAXES, CLEANING, STRUCTURALREPAIRS, GRSRENTPERSFLND, GRSRENTBLDGPERSF, MISCRENTPERSF, ELECTRICITYPERSF, INSURANCEPERSF",NA,NA,NA
"44","IAS","IAS","ABT_2018_052418",4,"APTAXCREDIT, TCCODE, PARID, TAXYR",NA,NA,NA
"45","IAS","IAS","ACANALYSIS",34,"STRAT_NAME, SALE_CNT, UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, NOTE2, NOTE1, DESCRIB, PROPTYPE5, PROPTYPE4, PROPTYPE3, PROPTYPE2, PROPTYPE1, PROP_INCL, LU_GP5, LU_GP4, LU_GP3, LU_GP2, LU_GP1, LU_INCLUDE, ACSIZE_HI, ACSIZE_LO, ACTYPE, ACYEARS, AUTHCODE, BG_ID, GRIDNAME, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"46","IAS","IAS","ACANALYSIS_IASW",34,"STRAT_NAME, SALE_CNT, UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, NOTE2, NOTE1, DESCRIB, PROPTYPE5, PROPTYPE4, PROPTYPE3, PROPTYPE2, PROPTYPE1, PROP_INCL, LU_GP5, LU_GP4, LU_GP3, LU_GP2, LU_GP1, LU_INCLUDE, ACSIZE_HI, ACSIZE_LO, ACTYPE, ACYEARS, AUTHCODE, BG_ID, GRIDNAME, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"47","IAS","IAS","ACAN_RESULT",21,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, MED_RATE, MED_AC, AVG_RATE, AVG_AC, AGGR_RATE, TOTVAL, TOTAC, CNT, SUBCLASS, LCOL, YEARS, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"48","IAS","IAS","ACAN_RESULT_IASW",21,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, MED_RATE, MED_AC, AVG_RATE, AVG_AC, AGGR_RATE, TOTVAL, TOTAC, CNT, SUBCLASS, LCOL, YEARS, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"49","IAS","IAS","ACAN_RESULT_V",51,"ACRES20, ACRES18, JUR, RATE6, RATE8, GRIDNO, ACRES11, RATE4, RATE15, TOTLAND, RATE20, TOTAC, RATE1, ACRES7, ACRES19, ACRES16, ACRES15, RATE7, ACRES2, LABL, RATE19, ACRES13, ACRES3, ACRES14, RATE5, YEARS, ACRES17, RATE14, TAXYR, RATE, ACRES4, TOTVAL, ACRES1, ACRES10, ACRES6, ACRES9, ACRES5, RATE17, SETID, RATE16, RATE13, ACRES12, RATE12, RATE3, RATE9, RATE2, ACRES8, RATE18, RATE10, RATE11, TOTIMPR",NA,NA,NA
"50","IAS","IAS","ACAN_RESULT_V_IASW",51,"ACRES10, ACRES13, YEARS, ACRES15, TOTIMPR, ACRES11, TOTAC, ACRES2, RATE13, LABL, ACRES12, RATE18, RATE6, ACRES1, ACRES14, RATE14, RATE, RATE11, TAXYR, RATE15, ACRES16, ACRES9, GRIDNO, JUR, RATE17, ACRES7, RATE12, ACRES20, TOTLAND, RATE10, SETID, RATE9, RATE20, RATE19, RATE1, ACRES6, ACRES19, ACRES3, TOTVAL, ACRES17, ACRES4, ACRES18, RATE8, RATE3, RATE5, ACRES5, RATE2, RATE16, ACRES8, RATE4, RATE7",NA,NA,NA
"51","IAS","IAS","ACAN_SALE",64,"PRICE, SALEDATE, ACAN_TYPE, AUTHCODE, SALEID, GRIDNO, SETID, TAXYR, JUR, RATE20, ACRES20, RATE19, ACRES19, RATE18, ACRES18, RATE17, ACRES17, RATE16, ACRES16, RATE15, ACRES15, RATE14, ACRES14, RATE13, ACRES13, RATE12, ACRES12, RATE11, ACRES11, RATE10, ACRES10, RATE9, ACRES9, RATE8, ACRES8, RATE7, ACRES7, RATE6, ACRES6, RATE5, ACRES5, RATE4, ACRES4, RATE3, ACRES3, RATE2, ACRES2, RATE1, ACRES1, TOTLVAL, ACREVAL, UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, DNU, PARTIAL, IMPVAL, LANDVAL, TOTAC, PROPTYPE, USE, SEC",NA,NA,NA
"52","IAS","IAS","ACAN_SALE_DET",18,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, LANDVAL, RATE, ACRES, DNU, SUBCLASS, LCOL, SALEYEAR, ACAN_TYPE, SALEID, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"53","IAS","IAS","ACAN_SALE_DET_IASW",18,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, LANDVAL, RATE, ACRES, DNU, SUBCLASS, LCOL, SALEYEAR, ACAN_TYPE, SALEID, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"54","IAS","IAS","ACAN_SALE_IASW",64,"ACRES15, RATE14, ACRES14, RATE13, ACRES13, RATE12, ACRES12, RATE11, ACRES11, RATE10, ACRES10, RATE9, ACRES9, RATE8, ACRES8, RATE7, ACRES7, RATE6, ACRES6, RATE5, ACRES5, RATE4, ACRES4, RATE3, ACRES3, RATE2, ACRES2, RATE1, ACRES1, TOTLVAL, ACREVAL, UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, DNU, PARTIAL, IMPVAL, LANDVAL, TOTAC, PROPTYPE, USE, SEC, PRICE, SALEDATE, ACAN_TYPE, AUTHCODE, SALEID, GRIDNO, SETID, TAXYR, JUR, RATE20, ACRES20, RATE19, ACRES19, RATE18, ACRES18, RATE17, ACRES17, RATE16, ACRES16, RATE15",NA,NA,NA
"55","IAS","IAS","ACAN_SUMM",28,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, MED_TOTVL, MED_IMPR, MED_LAND, MED_RATE, MED_AC, AVG_TOTVL, AVG_IMPR, AVG_LAND, AVG_RATE, AVG_AC, AGGR_RATE, TOTVAL, TOTIMPR, TOTLAND, TOTAC, IMPCNT, CNT, YEARS, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"56","IAS","IAS","ACAN_SUMM_IASW",28,"UPD_STATUS, TRANS_ID, IASW_ID, WEN, WHO, MED_TOTVL, MED_IMPR, MED_LAND, MED_RATE, MED_AC, AVG_TOTVL, AVG_IMPR, AVG_LAND, AVG_RATE, AVG_AC, AGGR_RATE, TOTVAL, TOTIMPR, TOTLAND, TOTAC, IMPCNT, CNT, YEARS, ACAN_TYPE, GRIDNO, SETID, TAXYR, JUR",NA,NA,NA
"57","IAS","IAS","ACRIS_ALL_MONTHLY",21,"PROP_TAXCL, ZIP_CODE, STATE, CITY, ADDRESS, CONCATE_NAME, APT_NBR, STREET_NAME, BLOCK, ID, SSN_TYPE2, SSN_TYPE, PROP_BLDGCL, COUNTRY_NAME, ADDRESS2, CITYNAME, LU_ZIP, STREET_NBR, LOT, BOROUGH, SSN_NO",NA,NA,NA
"58","IAS","IAS","ACRIS_ALL_MONTHLY_COOP",21,"CITY, ID, SSN_NO, SSN_TYPE2, PROP_TAXCL, ADDRESS, CONCATE_NAME, LU_ZIP, APT_NBR, STREET_NBR, BLOCK, ZIP_CODE, SSN_TYPE, PROP_BLDGCL, COUNTRY_NAME, STATE, ADDRESS2, CITYNAME, STREET_NAME, LOT, BOROUGH",NA,NA,NA
"59","IAS","IAS","ACRIS_ALL_MONTHLY_NONE_COOP",21,"SSN_NO, PROP_BLDGCL, COUNTRY_NAME, CITY, ADDRESS2, CONCATE_NAME, LU_ZIP, STREET_NAME, LOT, ID, SSN_TYPE2, SSN_TYPE, PROP_TAXCL, ZIP_CODE, STATE, ADDRESS, CITYNAME, APT_NBR, STREET_NBR, BLOCK, BOROUGH",NA,NA,NA
"60","IAS","IAS","ACRIS_REPORT_ALL",23,"DATA_SOURCE, DATE_END, DATE_UPDATE, PHONE_MOBILE, EMAIL, PROP_UNIT_NUM, PROP_BLDG_SUFFIX, PROP_SEQ_NUM, PROP_COOP_NUM, PROP_ZIPCODE, PROP_CITY, PROP_APARTMENT, PROP_STREET_NAME, PROP_BLDG_NUM, BBL, SEQ_SSN, SEQUENCE_NUM, CUSTOMER_NUM, OWNER_NAME_LONG, OWNER_NAME_LAST, OWNER_NAME_FIRST, SSN_TYPE, SSN_NO",NA,NA,NA
"61","IAS","IAS","ACRIS_TEMP_COOP_MIDDLE",18,"SSN_NO, SSN_TYPE2, SSN_TYPE, ZIP_CODE, COUNTRY_NAME, STATE, CITY, ADDRESS2, ADDRESS, CONCATE_NAME, LU_ZIP, APT_NBR, STREET_NAME, STREET_NBR, LOT, BLOCK, BOROUGH, ID",NA,NA,NA
"62","IAS","IAS","ACTIVATE",40,"VAL10, VAL09, VAL08, VAL07, OSAPFLG, COOPNY_FLAG, EXNY_FLAG, FLAG5, FLAG4, FLAG3, FLAG2, FLAG1, VAL06, VAL05, VAL04, VAL03, VAL02, VAL01, TAXFLG, MHFLG, SOILFLG, ESFLG, SAFLG, HMFLG, PPFLG, HTFLG, NRFLG, IEFLG, EXFLG, AAFLG, CAMAFLG, ALLFLG, YRFLG, FLG, REASCD, WEN, WHO, TAXYR, PARID, JUR",NA,NA,NA
"63","IAS","IAS","ACTIVITY_LIST",6,"EFFDATE, TYPE, PARID, AMOUNT, ACTIVITY_NO, JUR",NA,NA,NA
"64","IAS","IAS","ADDN",83,"CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, CHGRSN, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"65","IAS","IAS","ADDNFEAT",35,"AREAID, VECTNOTES, VECT, CONVADDN, FLOOR, UPD_STATUS, TRANS_ID, IASW_ID, USER5, USER4, USER3, USER2, USER1, SALEKEY, DEACTIVAT, CHGRSN, PRICE, PCTCOMP, RATEOVR, GRADE, UNITS, AREA, CODE, LNUM, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"66","IAS","IAS","ADDNFEAT_ALL",35,"IASW_ID, GRADE, TAXYR, USER4, WHOCALC, PCTCOMP, LLINE, SEQ, VECT, AREA, CARD, PARID, UNITS, DEACTIVAT, VECTNOTES, CONVADDN, SALEKEY, USER2, CODE, CHGRSN, FLOOR, RATEOVR, CUR, WENCALC, LNUM, USER3, WEN, TRANS_ID, USER1, PRICE, UPD_STATUS, WHO, JUR, USER5, AREAID",NA,NA,NA
"67","IAS","IAS","ADDNFEAT_HIST",35,"AREAID, VECTNOTES, VECT, CONVADDN, FLOOR, UPD_STATUS, TRANS_ID, IASW_ID, USER5, USER4, USER3, USER2, USER1, SALEKEY, DEACTIVAT, CHGRSN, PRICE, PCTCOMP, RATEOVR, GRADE, UNITS, AREA, CODE, LNUM, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"68","IAS","IAS","ADDNFEAT_IASW",35,"WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREAID, VECTNOTES, VECT, CONVADDN, FLOOR, UPD_STATUS, TRANS_ID, IASW_ID, USER5, USER4, USER3, USER2, USER1, SALEKEY, DEACTIVAT, CHGRSN, PRICE, PCTCOMP, RATEOVR, GRADE, UNITS, AREA, CODE, LNUM, WENCALC, WHOCALC",NA,NA,NA
"69","IAS","IAS","ADDNFEAT_SALE",35,"AREAID, VECTNOTES, VECT, CONVADDN, FLOOR, UPD_STATUS, TRANS_ID, IASW_ID, USER5, USER4, USER3, USER2, USER1, SALEKEY, DEACTIVAT, CHGRSN, PRICE, PCTCOMP, RATEOVR, GRADE, UNITS, AREA, CODE, LNUM, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR",NA,NA,NA
"70","IAS","IAS","ADDNFEAT_SALE_IASW",35,"LLINE, TAXYR, CARD, PARID, JUR, AREAID, VECTNOTES, VECT, CONVADDN, FLOOR, UPD_STATUS, TRANS_ID, IASW_ID, USER5, USER4, USER3, USER2, USER1, SALEKEY, DEACTIVAT, CHGRSN, PRICE, PCTCOMP, RATEOVR, GRADE, UNITS, AREA, CODE, LNUM, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ",NA,NA,NA
"71","IAS","IAS","ADDNMAST",23,"CDU, GRADE, TAXYR, UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, VECT, AREA, THIRD, SECOND, FIRST, LOWER, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, BLD_MODELID, JUR, VECTNOTES",NA,NA,NA
"72","IAS","IAS","ADDNMAST_ALL",23,"VECTNOTES, JUR, WHO, UPD_STATUS, BLD_MODELID, AREA, DEACTIVAT, IASW_ID, THIRD, TAXYR, CUR, WEN, GRADE, CDU, VECT, LLINE, TRANS_ID, FIRST, WENCALC, LOWER, SECOND, SEQ, WHOCALC",NA,NA,NA
"73","IAS","IAS","ADDNMAST_HIST",23,"IASW_ID, VECT, AREA, THIRD, SECOND, FIRST, LOWER, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, BLD_MODELID, JUR, CDU, GRADE, TAXYR, UPD_STATUS, DEACTIVAT, TRANS_ID, VECTNOTES",NA,NA,NA
"74","IAS","IAS","ADDNMAST_IASW",23,"CDU, GRADE, TAXYR, UPD_STATUS, DEACTIVAT, TRANS_ID, IASW_ID, VECT, AREA, THIRD, SECOND, FIRST, LOWER, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, BLD_MODELID, JUR, VECTNOTES",NA,NA,NA
"75","IAS","IAS","ADDN_ALL",83,"USERVAL3, CONVADDN, FIRST, UPD_STATUS, WHO, MKTADJ, PARID, USERVAL1, RATE1, DEACTIVAT, RCNLDL, YRBLT, USER3, CDU, EFFAGEOVR, AREA, TAXYR, CHGRSN, RECTYPE, NCOVAL, RCNL, USERVAL2, THIRD, USERVAL4, RATEL, GRDFACT, RCN2, VECTNOTES, NCVAL, USER4, RATE3, NCCALC, AREAID, USER2, NEWCONMO, SEQ, IASW_ID, PRODATE, AREASUM, NEWCONPCT, GRDFACTL, SECOND, SALEKEY, PRODAMAGE, GRADE, RCN1, LLINE, NCTOT, CUR, CARD, LOWER, WEN, STORIES, USERVAL5, FOOTPRINT, PROTYPE, TRANS_ID, RCNLD2, WHOCALC, WENCALC, STATUS, PCTCOMP, EXMPPCT, JUR, VECT, DEPR, EFFYR, VALUE, RCNLD3, AREA_SQM, RCN3, RCNLD, RATE2, CLASS, RCNLD1, EFF_AREA, PROFACT, USER5, GRDFACT1, GRDFACT3, EXMPVAL, USER1, GRDFACT2",NA,NA,NA
"76","IAS","IAS","ADDN_HIST",83,"VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"77","IAS","IAS","ADDN_IASW",83,"AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"78","IAS","IAS","ADDN_ROLL",84,"EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, PROCID, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"79","IAS","IAS","ADDN_ROLL_ARC",84,"USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, AREA_SQM, USERVAL5, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, PROCID, USERVAL4, USERVAL3, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"80","IAS","IAS","ADDN_SALE",83,"USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"81","IAS","IAS","ADDN_SALE_IASW",83,"PRODATE, UPD_STATUS, TRANS_ID, IASW_ID, SALEKEY, DEACTIVAT, CHGRSN, CONVADDN, RCNLD3, RCNLD2, RCNLD1, RCNLDL, RCN3, RCN2, RCN1, RCNL, GRDFACT3, GRDFACT2, GRDFACT1, GRDFACTL, RATE3, RATE2, RATE1, RATEL, EXMPVAL, EXMPPCT, AREASUM, RECTYPE, RCNLD, MKTADJ, DEPR, CDU, GRDFACT, GRADE, EFFYR, YRBLT, NEWCONPCT, NEWCONMO, PCTCOMP, CLASS, VALUE, VECT, AREA, THIRD, SECOND, FIRST, LOWER, STATUS, WENCALC, WHOCALC, WEN, WHO, CUR, SEQ, LLINE, TAXYR, CARD, PARID, JUR, AREA_SQM, USERVAL5, USERVAL4, USERVAL3, USERVAL2, USERVAL1, USER5, USER4, USER3, USER2, USER1, NCTOT, NCVAL, NCOVAL, NCCALC, AREAID, VECTNOTES, PROFACT, PRODAMAGE, PROTYPE, STORIES, FOOTPRINT, EFF_AREA, EFFAGEOVR",NA,NA,NA
"82","IAS","IAS","ADDRINDX",65,"WHO, CUR, SEQ, TABSEQ, WEN, TBLE, LLINE, TAXYR, CARD, PARID, JUR, STRRELOC, STRCD, YCOORD, XCOORD, ADDRVALID, ADDRSRC, POSTALCODE, COUNTRY, COOPID, FLOORNO, ADRPOSTMOD, ADRPRETYPE, ADRPREMOD, ADRSTATUS, ADRPARCHILD, ADRID, USER15, USER14, USER13, USER12, USER11, USER10, USER9, USER8, USER7, USER6, USER5, USER4, USER3, USER2, USER1, CHILDPARID, BLDGNO, GISLINK, UPD_STATUS, TRANS_ID, IASW_ID, DEACTIVAT, DEFADDR, LOC2, ZIP2, ZIP1, UNITNO, UNITDESC, STATECODE, CITYNAME, ADRSUF2, ADRSUF, ADRSTR, ADRADD, ADRGRID, ADRDIR, ADRNO, ADRPRE",NA,NA,NA
"83","IAS","IAS","ADDRINDXL",72,"USER4, COOPID, USER15, USER12, LOC2, ADRSTATUS, XCOORD, CARD, USER9, USER6, ADRPRE, PADDR2, ADRPARCHILD, CITYNAME, ADRSUF2, JUR, TBLE, DEACTIVAT, TAXYR, FLOORNO, USER3, UNITNO, ADRDIR, PARID, ZIP1, ADRPOSTMOD, SEQ, UNITDESC, IASW_ID, STRCD, GISLINK, WHO, STRRELOC, LLINE, CHILDPARID, ADRSUF, COUNTRY, CPADDR2, TRANS_ID, USER5, ADRNO, PADDR3, USER7, ADRSTR, USER10, CPADDR3, BLDGNO, USER8, CPADDR1, ADRID, DEFADDR, PADDR1, ADRADD, ADRPRETYPE, ADDRVALID, USER2, USER13, POSTALCODE, YCOORD, USER11, CPADDR4, WEN, UPD_STATUS, CUR, TABSEQ, ADDRSRC, ADRPREMOD, USER14, ZIP2, ADRGRID, STATECODE, USER1",NA,NA,NA
"84","IAS","IAS","ADDRINDX_ALL",65,"TABSEQ, USER1, ADRDIR, ZIP1, SEQ, USER4, ADRPOSTMOD, CITYNAME, ADDRSRC, USER13, GISLINK, ADRGRID, ZIP2, POSTALCODE, ADRPREMOD, USER10, USER3, UPD_STATUS, ADDRVALID, PARID, LOC2, COUNTRY, TAXYR, WEN, ADRSUF2, ADRPARCHILD, TRANS_ID, USER15, UNITDESC, DEACTIVAT, USER12, CHILDPARID, ADRID, STATECODE, ADRSUF, USER7, LLINE, ADRADD, BLDGNO, ADRPRETYPE, USER5, CARD, USER8, ADRSTR, IASW_ID, USER2, STRCD, UNITNO, USER9, COOPID, CUR, ADRNO, JUR, USER6, ADRSTATUS, FLOORNO, USER11, TBLE, ADRPRE, WHO, STRRELOC, DEFADDR, USER14, YCOORD, XCOORD",NA,NA,NA
