block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1168,prediction,GROSSCON,14,1.0538,0.10200749067639578,0.0684023668639053,21.99476353592365,1.0368700866770495,0.046585626031432514,1.1782458304195353,0.1378126754695792,0.04472263420026249,-0.09309004126931672,0.32451756739992016,TRUE,FALSE,TRUE
1169,prediction,GROSSCON,8,0.9879,0.7831635382900619,0.7760770975056691,27.188124458927604,1.3017469236683903,-0.33753125146201096,1.6532248504677376,0.41583885209713034,0.2299242320933308,-0.18591462000379955,0.5529166669583481,TRUE,FALSE,FALSE
1170,prediction,GROSSCON,4,,,,,,,,,,,,,,
1179,prediction,GROSSCON,25,1.0075,0.8846245908090326,0.6012516958404812,6.90761194652894,1.012056471125021,-0.11202264465584748,1.2267690273835434,0.12869898833040266,0.09954682991927882,-0.02915215841112384,0.7734857220766731,TRUE,TRUE,TRUE
1182,prediction,GROSSCON,13,1.1837,0.17975893673190252,0.5340236686390534,15.036324564565609,1.0588687288848786,-0.396854708484841,1.4217250194473867,0.167637193227582,0.06238559221570415,-0.10525160101187785,0.3721464850047347,FALSE,FALSE,FALSE
1183,prediction,GROSSCON,32,1.0555,0.2573658446550937,0.4451372491033632,28.163558862094618,1.0963168564371673,-0.02292360527405585,0.9695772685303782,0.29159259089446943,0.177099287123355,-0.11449330377111444,0.6073518074656745,TRUE,FALSE,TRUE
1184,prediction,GROSSCON,40,1.0172,0.8080914627955079,0.812501487768256,19.386199966418673,1.082568381667201,-0.12344701693210466,1.2267024340657517,0.33804178001592183,0.27716449467594123,-0.0608772853399806,0.8199119489398226,TRUE,FALSE,FALSE
1185,prediction,GROSSCON,40,1.0435,0.5545490329974447,0.7745981364994772,19.179071299359958,1.1082095923186215,-0.0444953951070043,1.1121018024078944,0.4093291746362951,0.3295921233832262,-0.0797370512530689,0.8052006644190012,TRUE,FALSE,TRUE
1186,prediction,GROSSCON,40,0.9745,0.7345953202900283,0.71307234058152,19.248203491072594,1.0190647333328338,-0.015329259970246357,0.9436162355368645,0.23990113714990927,0.23337324777684448,-0.0065278893730647825,0.9727892520618373,TRUE,FALSE,TRUE
1195,prediction,GROSSCON,27,0.9435,0.7571875031990534,0.9140200458881776,27.226867663681297,1.0545253657460214,-0.008953381923667446,1.0014183255841782,0.43488536669691874,0.4152218157000465,-0.019663550996872226,0.954784519087817,TRUE,FALSE,TRUE
1196,prediction,GROSSCON,27,1.0443,0.8128211029933741,0.6221904641958379,30.356049653480067,1.2177765475887823,-0.20547595781275446,1.2717335788727118,0.4496271465817148,0.3392656371511307,-0.11036150943058415,0.7545488294699146,TRUE,FALSE,FALSE
1197,prediction,GROSSCON,24,0.9827,0.6371152626193146,0.6729850771966025,23.586963252504244,1.0915380686750162,-0.011147328995949975,1.0450258376513117,0.37428502342955294,0.29174668108882723,-0.08253834234072571,0.7794773042628544,TRUE,FALSE,TRUE
1198,prediction,GROSSCON,8,1.0349,0.5276573942856188,0.7760770975056691,23.7371905716276,0.9823358491487636,0.2862476188257957,0.7852735331129115,0.17739437041612738,0.19959675231345364,0.022202381897326262,1.1251583229233513,TRUE,FALSE,TRUE
1199,prediction,GROSSCON,11,0.9858,0.855970957744287,0.8264462809917354,24.00501903686753,1.2122583848293726,-0.1551813519961479,1.1626567454364867,0.4368557479990187,0.3275621422123258,-0.1092936057866929,0.7498176313638927,TRUE,FALSE,FALSE
1200,prediction,GROSSCON,5,,,,,,,,,,,,,,
1201,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,prediction,GROSSCON,4,,,,,,,,,,,,,,
1203,prediction,GROSSCON,5,,,,,,,,,,,,,,
1204,prediction,GROSSCON,20,1.0872,0.8250440596025593,0.9124956861680156,24.961122267181445,1.1504971972180782,-0.1028672294211949,1.1942528399092465,0.5068075110366346,0.4513538537108698,-0.055453657325764794,0.8905824082750101,TRUE,FALSE,FALSE
1205,prediction,GROSSCON,10,0.835,0.8321129511124568,0.5924334251606976,22.75505720620169,1.1483320014787382,-0.2296653063277025,1.4833374800791017,0.33871130128366467,0.19845346778922596,-0.1402578334944387,0.5859074292387567,FALSE,FALSE,FALSE
1206,prediction,GROSSCON,19,1.1194,0.9217960152790611,0.688608802708526,17.00829573436291,1.0548914608157467,-0.07971597570482612,1.0814581264282581,0.30758249421002815,0.24799540438662,-0.05958708982340816,0.8062728180404182,FALSE,FALSE,FALSE
1207,prediction,GROSSCON,18,1.1097,0.7737127016957523,0.7397600405973613,21.495774120736282,1.1156012395304677,-0.15210289617151088,1.307483678839344,0.3425145619781175,0.2746947456555194,-0.06781981632259815,0.8019943562956281,FALSE,FALSE,FALSE
1208,prediction,GROSSCON,2,,,,,,,,,,,,,,
1209,prediction,GROSSCON,20,0.9894,0.5286097352455357,0.508058115212844,22.309981448661883,1.0115788781258541,0.09377151717621393,0.8223388571201962,0.20804071856287418,0.2079443207580706,-9.639780480358295e-5,0.9995366397238508,TRUE,FALSE,TRUE
1210,prediction,GROSSCON,38,1.1149,0.44171731170301154,0.4727550530738159,24.769603776428664,1.1545028056712514,-0.2840265109985287,1.4619880013974988,0.2902519134434045,0.13300881520118418,-0.15724309824222032,0.4582530176054093,FALSE,FALSE,FALSE
1211,prediction,GROSSCON,18,1.0484,0.8022422062428534,0.6668882013694422,20.059259503125286,1.0413827586768296,0.013377518635925938,0.9829266987824596,0.31426940103555623,0.27306958316775565,-0.04119981786780058,0.8689028657195319,TRUE,FALSE,TRUE
1212,prediction,GROSSCON,6,0.98,0.7758286915677572,0.6865306122448979,40.62241620464743,1.235206617895499,-1.631790029969846,,0.23230373230373225,-0.06818538991912915,-0.3004891222228614,-0.2935182712862236,TRUE,FALSE,FALSE
1213,prediction,GROSSCON,2,,,,,,,,,,,,,,
1215,prediction,GROSSCON,19,1.1536,0.25681276692170857,0.4749984583603122,21.09112640636871,1.1730490037342278,-0.3444931791146324,1.571113177194385,0.2969450289567213,0.11986708316181935,-0.17707794579490196,0.4036675864989461,FALSE,FALSE,FALSE
1216,prediction,GROSSCON,12,1.0255,0.9229413249222952,0.7041909139811238,17.62477235058354,1.0795955313832817,-0.1577601534377269,1.196380853068094,0.30042798969500534,0.2320736472010075,-0.06835434249399783,0.7724767836599007,TRUE,FALSE,FALSE
1217,prediction,GROSSCON,30,1.0183,0.5121054839255471,0.5883754035045126,22.930875060372998,1.0359491065808017,0.03548452250467101,1.009901647566068,0.2926107818849199,0.25593258546694125,-0.03667819641797865,0.8746519312046276,TRUE,FALSE,TRUE
1218,prediction,GROSSCON,1,,,,,,,,,,,,,,
1219,prediction,GROSSCON,2,,,,,,,,,,,,,,
1223,prediction,GROSSCON,1,,,,,,,,,,,,,,
1224,prediction,GROSSCON,25,1.018,0.5152229600130002,0.5638713114511497,21.948120942885673,1.0236083806856953,0.023170892653686832,0.9988760090700536,0.20707810611504854,0.17044061177908332,-0.03663749433596522,0.8230740321933881,TRUE,FALSE,TRUE
1225,prediction,GROSSCON,5,,,,,,,,,,,,,,
1226,prediction,GROSSCON,2,,,,,,,,,,,,,,
1227,prediction,GROSSCON,3,,,,,,,,,,,,,,
1228,prediction,GROSSCON,1,,,,,,,,,,,,,,
1229,prediction,GROSSCON,11,1.088,0.7290094341278917,0.8767768595041323,13.717845015138726,1.1310675163818256,-0.15352440651065036,1.339845035634063,0.3565454867557973,0.2497536351084537,-0.10679185164734359,0.7004818301893505,TRUE,TRUE,FALSE
1230,prediction,GROSSCON,7,1.1045,0.7200953968454022,0.8622448979591831,11.795646519293769,1.014309966261419,0.010147269274224597,0.9619473943429073,0.16040313277882337,0.1413128739768695,-0.019090258801953863,0.8809857484000825,FALSE,TRUE,TRUE
1231,prediction,GROSSCON,5,,,,,,,,,,,,,,
1232,prediction,GROSSCON,10,0.9449,0.8438972923689679,0.7302479338842972,12.805367463234074,1.046718109534734,-0.26665653823496216,1.3803579590941084,0.16214363045831828,0.10674015072730789,-0.0554034797310104,0.6583061599496332,TRUE,TRUE,FALSE
1233,prediction,GROSSCON,20,1.1669,0.3895297832240096,0.6223002872667729,17.7614363721118,1.1784538379553806,-0.2496551577992619,1.3067001009543604,0.3349259238861045,0.17712425986780128,-0.1578016640183032,0.5288460738202949,FALSE,FALSE,FALSE
1234,prediction,GROSSCON,1,,,,,,,,,,,,,,
1235,prediction,GROSSCON,5,,,,,,,,,,,,,,
1236,prediction,GROSSCON,9,1.0526,0.9740386750580304,0.9669444444444444,11.288274333806575,1.0460093130347399,-0.10640793296418022,1.2174791080106453,0.30535093650285283,0.26739935083815425,-0.037951585664698584,0.875711579275461,TRUE,TRUE,FALSE
1237,prediction,GROSSCON,28,0.9746,0.7522787031930986,0.7262733868815064,15.70316686672102,1.0594829558235417,-0.09371841544495972,1.2071543795598831,0.30546896094097165,0.25182379136301264,-0.053645169577959007,0.8243842208625403,TRUE,FALSE,FALSE
1238,prediction,GROSSCON,5,,,,,,,,,,,,,,
1239,prediction,GROSSCON,6,1.0251,0.6534611874726606,0.6865306122448979,19.423948697126495,1.0394093109244333,-0.21272264232958776,1.231870500106898,0.17292318387208905,0.13450934221836017,-0.03841384165372888,0.7778560353009488,TRUE,FALSE,FALSE
1240,prediction,GROSSCON,10,0.8852,0.8489609138937749,0.9053810835629014,11.329302597236996,0.9793531068771755,0.19811810387410225,0.8365709040278382,0.16152534805374028,0.20286486943442075,0.04133952138068048,1.2559320990716987,FALSE,TRUE,FALSE
1241,prediction,GROSSCON,9,1.0279,0.8900498487405284,0.9025,11.913669593928255,1.0515343568111177,-0.10557956071554948,1.163170790029352,0.2572877059569076,0.18646809311560159,-0.070819612841306,0.7247454456562049,TRUE,TRUE,FALSE
1242,prediction,GROSSCON,10,0.9722,0.8349217957928863,0.4021415823914338,13.066045996613743,1.0102922765938134,0.0022314869133085334,1.0551773642308975,0.16879011171856426,0.13590305255286558,-0.03288705916569867,0.8051600367411712,TRUE,TRUE,TRUE
1243,prediction,GROSSCON,8,1.1613,0.27135418139073403,0.3443775100401607,18.062532725927674,1.0180786029821047,-0.03108250623799405,1.2585441544288916,0.09213818321785983,0.035944293108644665,-0.05619389010921516,0.3901128918903766,FALSE,FALSE,TRUE
1244,prediction,GROSSCON,20,1.079,0.6636278551624668,0.8331708971677313,20.40261935372446,1.1306675020570045,-0.14630544283801536,1.2731492903553363,0.3455073658196756,0.24515014291190002,-0.1003572229077756,0.7095366616289355,TRUE,FALSE,FALSE
1245,prediction,GROSSCON,38,0.9695,0.8721980340588961,0.8769771652556296,18.584730726233303,1.04992718635042,-0.02539744085366757,1.0434349510094674,0.3924584638541213,0.3584592084328436,-0.033999255421277685,0.9133685254551794,TRUE,FALSE,TRUE
1246,prediction,GROSSCON,9,0.9353,0.4569240232402327,0.3802777777777778,19.00823431443489,1.0756911903698412,-0.1962222536484839,1.266992387782294,0.2258445546893457,0.14839946212407046,-0.07744509256527524,0.657086739718818,TRUE,FALSE,FALSE
1247,prediction,GROSSCON,27,1.0246,0.6998883721008474,0.8427750281948757,18.82146480635667,1.1349068594032787,-0.16088363174911247,1.2356738358368895,0.3937701150934424,0.3151878938411643,-0.0785822212522781,0.8004362996576558,TRUE,FALSE,FALSE
1248,prediction,GROSSCON,9,1.2083,0.8997667756052445,0.6136111111111111,12.68661875223716,1.0158437579090276,-0.05616033161965372,1.054723234004033,0.22396286626051637,0.2190879141478113,-0.0048749521127050555,0.9782332125226757,FALSE,TRUE,TRUE
1249,prediction,GROSSCON,9,1.0293,0.31247433956226245,0.19670868347338935,15.201378713533241,1.0420310490322646,-0.3855997844928529,1.5242568653899675,0.1317551584690945,0.044473381947086485,-0.08728177652200801,0.3375456601763225,TRUE,FALSE,FALSE
1250,prediction,GROSSCON,37,0.9972,0.49241058729058906,0.7899361127576896,18.885331061327353,1.043530043039231,0.0362588137719903,0.9922108284848759,0.3076494976549112,0.2790309358264599,-0.028618561828451294,0.9069767314863209,TRUE,FALSE,TRUE
1251,prediction,GROSSCON,19,1.0287,0.4466820518753832,0.6160664939517667,22.707239908183833,1.0966282081927052,-0.07358841242216717,1.2457749109725291,0.30650104814934237,0.21518821384951706,-0.09131283429982531,0.7020798628547162,TRUE,FALSE,FALSE
1252,prediction,GROSSCON,32,1.0181,0.6104378385311483,0.7224454749738598,14.601327923183183,1.0879606291460764,-0.1903645114326798,1.2428851228816657,0.27217132494518537,0.18236529951229774,-0.08980602543288763,0.6700386219930614,TRUE,TRUE,FALSE
1253,prediction,GROSSCON,2,,,,,,,,,,,,,,
1270,prediction,GROSSCON,17,0.9889,0.44517892779661883,0.09789619164619164,26.49806532398669,1.0386330311642211,-0.022693618558648695,1.2593684884665597,0.17662039274156527,0.09867408893748554,-0.07794630380407973,0.5586789124734174,TRUE,FALSE,TRUE
1271,prediction,GROSSCON,1,,,,,,,,,,,,,,
1274,prediction,GROSSCON,1,,,,,,,,,,,,,,
1294,prediction,GROSSCON,13,1.0305,0.9056032628741238,0.8646202282565921,11.168248468195682,1.0225566731463052,-0.030118493616520324,1.058916921749792,0.30638394477394143,0.2905662800119728,-0.01581766476196861,0.9483730625191887,TRUE,TRUE,TRUE
1303,prediction,GROSSCON,3,,,,,,,,,,,,,,
1304,prediction,GROSSCON,10,1.1683,0.7387906331734787,0.6419646865180311,6.835540448482312,1.0017143055325985,0.055259918207910555,0.9697882428263289,0.088950276243094,0.08340892190044044,-0.005541354342653557,0.9377027865825905,FALSE,TRUE,TRUE
1310,prediction,GROSSCON,11,1.212,0.45374340421319065,0.37268576172685763,12.017527937312126,1.0240313566626815,-0.014820123071833436,0.9909562211715173,0.17265922657073204,0.1262830038419212,-0.04637622272881084,0.7314002636875462,FALSE,TRUE,TRUE
1311,prediction,GROSSCON,7,1.1592,0.7855648180101299,0.7740137221269296,13.583582424378019,0.985080855736141,0.118418207523311,0.7440838848927751,0.17399834902556627,0.21239948936468953,0.03840114033912326,1.2206983029102236,FALSE,TRUE,TRUE
1312,prediction,GROSSCON,25,0.9946,0.7903221824934482,0.6500138769545106,13.811436967745378,1.0580033349680893,-0.15874018783736832,1.1217220234877252,0.23562882491686538,0.16947333468326506,-0.06615549023360032,0.7192385513235008,TRUE,TRUE,FALSE
1313,prediction,GROSSCON,1,,,,,,,,,,,,,,
1321,prediction,GROSSCON,8,0.9118,0.9321112346361439,0.145124716553288,20.549061756384138,1.0994002810864043,-0.21130867007843385,1.1545833431904995,0.2833654298752215,0.15983639042495468,-0.12352903945026683,0.5640645384842385,TRUE,FALSE,FALSE
1323,prediction,GROSSCON,16,0.9788,0.29262523412348235,0.17474166972124763,21.60521716950088,1.0517568744238193,-0.19995690304678762,1.1014063312567808,0.16065666924437005,0.08321648167443252,-0.07744018756993754,0.5179771376179498,TRUE,FALSE,FALSE
1324,prediction,GROSSCON,4,,,,,,,,,,,,,,
1325,prediction,GROSSCON,12,1.0566,0.16258817861252264,0.18863943074469394,12.526906853551626,1.0768198873151764,-0.2196445004901357,0.8576853310222435,0.19308722936657916,0.09794308376857908,-0.09514414559800008,0.5072478593736128,TRUE,TRUE,FALSE
1327,prediction,GROSSCON,13,1.0121,0.4858036159876217,0.42509762964308423,13.148596823007649,1.0358029729026406,-0.35903394333991884,1.3997117558490646,0.1433185282963749,0.06363422208601864,-0.07968430621035626,0.4440055507298159,TRUE,TRUE,FALSE
1328,prediction,GROSSCON,48,1.0707,0.6334056553581404,0.6672505432420174,16.27028636201451,1.0493917665083003,-0.04079486037832579,1.0337615429288474,0.2562246066778949,0.19384208809861292,-0.062382518579281954,0.7565318983679648,TRUE,FALSE,TRUE
1330,prediction,GROSSCON,51,0.9298,0.6516658025258766,0.8052892448180601,18.25000056641486,1.095092806919261,-0.07270965068891122,1.137004213755519,0.3620577385615443,0.28646630104478277,-0.0755914375167615,0.7912171748708193,TRUE,FALSE,FALSE
1331,prediction,GROSSCON,15,1.0343,0.4314387928146098,0.20001216073937295,18.963628913193805,1.0557328338311875,-0.2790577665125751,1.387613612115194,0.1766906677961316,0.07219950521111945,-0.10449116258501215,0.4086209312108342,TRUE,FALSE,FALSE
1333,prediction,GROSSCON,101,0.9687,0.6774570135965404,0.806533944788018,14.058240165879058,1.0341463597420415,-0.044054897034933024,1.0712496651940997,0.24735472947756054,0.20948491445658543,-0.03786981502097511,0.8469007845495408,TRUE,TRUE,TRUE
1334,prediction,GROSSCON,104,1.0705,0.44014977865128907,0.35756388372083303,14.088627819739004,1.0551898545139407,-0.26589224167240383,1.326663947559858,0.17805555987476177,0.08360225001501807,-0.09445330985974369,0.4695290058553693,TRUE,TRUE,FALSE
1335,prediction,GROSSCON,55,1.0693,0.5925794421299705,0.23263618671799544,13.226010043282285,1.0423226738360998,-0.615879696626467,2.7635085162749875,0.13572585517453759,0.03469804165324048,-0.10102781352129711,0.2556479869559142,TRUE,TRUE,FALSE
1336,prediction,GROSSCON,18,0.9594,0.825507587794466,0.8712398399986356,8.54487026603258,1.0254550540954745,-0.06618090994132841,1.1812254147271333,0.20685959747714536,0.15717108963544252,-0.04968850784170284,0.7597959753973097,TRUE,TRUE,TRUE
1338,prediction,GROSSCON,34,1.0486,0.4817330510302594,0.5549031871548069,24.145097532118783,1.094181167735655,-0.3342700798030213,1.567459337244773,0.23012037075684227,0.132042779752624,-0.09807759100421828,0.5737987441891773,TRUE,FALSE,FALSE
1339,prediction,GROSSCON,10,0.8367,0.9306706025353841,0.8154637281910008,9.686521486350452,1.0306471455177537,-0.17522313459713537,1.3807233082038477,0.18638946567254616,0.1352809254195675,-0.051108540252978674,0.7257970558123307,FALSE,TRUE,FALSE
1341,prediction,GROSSCON,23,1.0739,0.9733259771596027,0.8303737972759359,6.398105626685615,1.0097430135718566,-0.02568819299061289,1.0545488132572325,0.23807437829457867,0.22254598236961498,-0.01552839592496369,0.9347750226790478,TRUE,TRUE,TRUE
1342,prediction,GROSSCON,9,1.0426,0.9299740510198765,0.8711111111111112,9.161877094270835,1.0324547021526207,-0.24537672930200916,1.3864485077845263,0.17333628122927258,0.11720597648584787,-0.05613030474342472,0.6761768260784311,TRUE,TRUE,FALSE
1343,prediction,GROSSCON,3,,,,,,,,,,,,,,
1345,prediction,GROSSCON,18,1.0202,0.37711467279728406,0.4559910958728859,17.373560578851443,1.106708351427766,-0.29064580780672167,1.3562113063852013,0.2614159436229582,0.1330579316727404,-0.12835801195021782,0.5089893517154817,TRUE,FALSE,FALSE
1346,prediction,GROSSCON,38,1.0676,0.5637660016000501,0.6551222922794175,11.409857296746544,1.047159678342918,-0.1792133754439387,1.3813279436591273,0.20123180291153406,0.12648446198607258,-0.07474734092546148,0.6285510548334049,TRUE,TRUE,FALSE
1347,prediction,GROSSCON,14,1.0916,0.006187411617446305,0.015248320059126136,18.26667708854931,1.1235130726462117,-0.37590024747913847,0.8939818241148089,0.19123176886984997,0.023512255474696455,-0.1677195133951535,0.12295161841387668,TRUE,FALSE,FALSE
1348,prediction,GROSSCON,5,,,,,,,,,,,,,,
1349,prediction,GROSSCON,21,1.1148,0.9682925912494847,0.6110180150397652,12.999756874000395,1.1580770630427846,-0.12266162945580468,1.1770569571631366,0.4589204511910213,0.3627338980555702,-0.0961865531354511,0.7904069149984028,FALSE,TRUE,FALSE
1350,prediction,GROSSCON,27,1.1994,0.3984569347508636,0.3822930625804886,22.567309512742195,1.101004344241314,-0.23061846226738045,1.3881375946092933,0.25822559431361836,0.14201163773173195,-0.11621395658188641,0.5499518283972152,FALSE,FALSE,FALSE
1351,prediction,GROSSCON,21,0.9046,0.9241548395792705,0.9036137040043287,14.793457871090274,1.0839131379271187,-0.17454695395773712,1.3092062834871758,0.3046185945057377,0.23667634701958223,-0.06794224748615546,0.7769596186457497,TRUE,TRUE,FALSE
1361,prediction,GROSSCON,12,0.9326,0.2527341268441074,0.4601202992811386,20.91855429611439,1.1310631902283985,-0.19003509430059737,1.079019056234894,0.2867390411662048,0.14799313186446308,-0.13874590930174172,0.5161248055463806,TRUE,FALSE,FALSE
1362,prediction,GROSSCON,5,,,,,,,,,,,,,,
1363,prediction,GROSSCON,65,1.0748,0.6257626477266679,0.6884712308063066,20.983132862082666,1.134873289633108,-0.15063793303108186,1.3029186684478786,0.34929919062899945,0.23461575994954098,-0.11468343067945846,0.6716756472497327,TRUE,FALSE,FALSE
1364,prediction,GROSSCON,32,0.9819,0.9511019495406633,0.8131377716690432,16.960864936142382,0.9852964212686391,0.004673940767012036,1.065029790643384,0.4806976489411572,0.49107447463348897,0.010376825692331781,1.0215870115345667,TRUE,FALSE,TRUE
1365,prediction,GROSSCON,37,0.9604,0.9587161474333183,0.8723367260264856,12.398587744536112,1.0617758816383678,-0.1968088931109254,1.2909907919156867,0.2652715893447178,0.19802430835363524,-0.06724728099108254,0.7464964825023332,TRUE,TRUE,FALSE
1366,prediction,GROSSCON,44,1.1024,0.8824423582937514,0.6349342827771458,12.58432966927024,1.0180210714528937,-0.028026220747367256,1.0588037631713656,0.2533073463237065,0.22725287970501593,-0.02605446661869057,0.8971428701266522,FALSE,TRUE,TRUE
1367,prediction,GROSSCON,87,1.0124,0.7264183925279654,0.7372403370354329,14.076021524629398,1.0301650369950504,-0.05445574175254323,1.0716090714822395,0.23659767275950133,0.2013712363146727,-0.03522643644482862,0.8511124981324907,TRUE,TRUE,FALSE
1368,prediction,GROSSCON,41,0.9695,0.5352596062703572,0.6237683300214377,23.11706881934328,1.082773799328395,-0.19442507205022266,1.1841858536578926,0.24660778124262211,0.17362971488786488,-0.07297806635475723,0.7040723289953343,TRUE,FALSE,FALSE
1369,prediction,GROSSCON,40,1.0315,0.8586444042765043,0.8524041181055402,19.87191216914149,1.0765271230418778,-0.16551307451348343,1.3315138709162804,0.351437967210215,0.29052642689404706,-0.06091154031616791,0.8266791126761405,TRUE,FALSE,FALSE
1370,prediction,GROSSCON,40,1.0055,0.7993806288931109,0.8359037055208379,13.781026535881386,1.0159834590517451,0.006370042443865367,0.9835853727112173,0.21536057561687993,0.198487441125984,-0.016873134490895947,0.9216517023017585,TRUE,TRUE,TRUE
1371,prediction,GROSSCON,28,0.9677,0.7120659888101285,0.6492469979812411,15.200102615889701,1.0297528451871563,-0.06712279238548205,1.0901550508961113,0.19246914761576608,0.14879332384684751,-0.04367582376891857,0.7730762342434727,TRUE,FALSE,TRUE
1372,prediction,GROSSCON,12,0.8878,0.3216915330030996,0.29752066115702486,19.580308396115324,1.0390333410398427,0.018395823258261185,0.7728147797305035,0.167329093799682,0.10240063048680141,-0.06492846331288059,0.6119714639068703,FALSE,FALSE,TRUE
1374,prediction,GROSSCON,8,1.0635,0.9641973078775455,0.7028112449799199,61.47491440741959,1.8195881442025017,-0.2791666305945849,1.3970593247505798,0.5799064597028676,0.3983699294565255,-0.1815365302463421,0.6869554956512163,TRUE,FALSE,FALSE
1376,prediction,GROSSCON,8,0.7583,0.8957553607145827,0.6173469387755104,9.070054715020184,1.017498906005055,-0.006198455197820012,1.0298881858424163,0.228809556136361,0.19121217838026316,-0.03759737775609784,0.8356826594528624,FALSE,TRUE,TRUE
1377,prediction,GROSSCON,5,,,,,,,,,,,,,,
1378,prediction,GROSSCON,13,0.7782,0.5800683094791587,0.5502052892162783,30.31117064538752,1.0466365758357652,0.019615141993434667,0.9262558933350666,0.2916486715613353,0.2484889302052182,-0.04315974135611708,0.8520146135929155,FALSE,FALSE,TRUE
1379,prediction,GROSSCON,14,1.2899,0.49635898313962984,0.46521760178147836,19.0470069409559,1.0851954284660803,-0.3461165841369008,1.774949542148231,0.2150642168108336,0.0980957739792565,-0.11696844283157709,0.45612317769040905,FALSE,FALSE,FALSE
1380,prediction,GROSSCON,7,1.4128,0.4984895836839325,0.510204081632653,52.115198150896404,1.464550416072666,-0.27456579347396304,1.4816618022990282,0.4303429077565481,0.19675736472564864,-0.23358554303089946,0.45721065963740115,FALSE,FALSE,FALSE
1381,prediction,GROSSCON,17,0.9922,0.9254438978139384,0.6462898885044216,29.38071285071231,1.2704578752468536,-0.10910005407987323,1.0212712953193306,0.5767508608641241,0.47729687466316617,-0.09945398620095791,0.8275616163763505,TRUE,FALSE,FALSE
1382,prediction,GROSSCON,13,1.238,0.9813064777698157,0.9137954586849615,19.433291763567027,1.2246285438216593,-0.2381964842293094,1.587893026208691,0.4197669487871357,0.266022748259025,-0.15374420052811072,0.6337391474666231,FALSE,FALSE,FALSE
1383,prediction,GROSSCON,11,1.0895,0.5624119113281217,0.46079286010792864,16.23909461250392,1.0244391182812702,0.002167030714723835,1.1514386868003479,0.1919939219569306,0.15411225083031174,-0.03788167112661886,0.8026933835170222,TRUE,FALSE,TRUE
1384,prediction,GROSSCON,27,1.1561,0.42947620041025564,0.4787372744000722,26.619494223567248,1.0515275220561133,0.025054283764275268,1.0162235054675615,0.24389691408497624,0.18124822653889108,-0.06264868754608516,0.7431345624805334,FALSE,FALSE,TRUE
1385,prediction,GROSSCON,4,,,,,,,,,,,,,,
1386,prediction,GROSSCON,31,1.0922,0.8139684759427461,0.7861849617431589,27.21643075723402,1.1882624311877066,-0.05478186593397838,1.0903712381162978,0.5065906122334914,0.40740652378877323,-0.09918408844471821,0.8042125415482364,TRUE,FALSE,FALSE
1387,prediction,GROSSCON,29,1.0645,0.3577679942886374,0.7634441859420831,39.37426411673609,1.146953703401469,-0.07985102602842813,1.2186845090428042,0.4165852085192174,0.3756237870620021,-0.040961421457215264,0.9016733656895414,TRUE,FALSE,FALSE
1388,prediction,GROSSCON,19,0.9106,0.9286426047534828,0.8678393351800556,23.97140310566342,1.2084912496949296,-0.14718358957560215,1.2279126747114475,0.5058619364923762,0.4091310844955431,-0.09673085199683312,0.8087801334341135,TRUE,FALSE,FALSE
1389,prediction,GROSSCON,18,1.0422,0.8619247271243887,0.8877567864905995,23.941891623094826,1.1096979835910277,-0.061401586794303416,1.152007289818083,0.4406783794830529,0.37913492187633896,-0.061543457606713925,0.8603438233595467,TRUE,FALSE,FALSE
1390,prediction,GROSSCON,9,0.9013,0.9755177284507732,0.9344444444444444,21.130826409462824,1.1569984347156232,-0.11583329079666226,1.1858173288776435,0.4986843516724824,0.43967739145624307,-0.0590069602162393,0.8816747306821592,TRUE,FALSE,FALSE
1391,prediction,GROSSCON,18,1.2754,0.46115456508270036,0.5948973978456107,23.355339662923118,1.1137818949004568,-0.11693127420891979,1.2396237105812302,0.2972204956958713,0.16785358402318115,-0.12936691167269013,0.5647443108867436,FALSE,FALSE,FALSE
1392,prediction,GROSSCON,22,1.0805,0.650686308281021,0.8341193809874724,26.366532826260208,1.1800541827523463,-0.0949730072908097,1.2448047347315803,0.4806901422013933,0.37778014270500454,-0.10290999949638874,0.7859119826649724,TRUE,FALSE,FALSE
1393,prediction,GROSSCON,7,1.0008,0.8750279675218061,0.9999999999999996,19.155835947391274,1.164643944409676,-0.11326540430595493,1.3020758256245262,0.41469725860018186,0.30502472564669986,-0.109672532953482,0.7355359104044149,TRUE,FALSE,FALSE
1394,prediction,GROSSCON,19,0.9846,0.5557267027332399,0.7169498063540559,14.727242507876165,1.0735420379965763,-0.12690270396460612,1.162069388078668,0.2686909032921229,0.17230109987680353,-0.09638980341531939,0.6412613816310573,TRUE,TRUE,FALSE
1395,prediction,GROSSCON,12,0.9591,0.3325639446956662,0.7519194092620669,21.927709176289355,1.1622451710759365,-0.30502778436487415,1.3184705886633008,0.2957062933130912,0.1731037068463411,-0.12260258646675007,0.5853906756832545,TRUE,FALSE,FALSE
1396,prediction,GROSSCON,18,0.9579,0.6010534344229592,0.20080768279473607,16.48552049877083,1.0341296343794872,-0.038671395616255086,1.149044555619707,0.1988976854142614,0.12844757015008726,-0.07045011526417413,0.6457972091659006,TRUE,FALSE,TRUE
