"pid","BORO","BLOCK","LOT","grosscon","FMV","BC","SALDATE","line_num","reference_num","salenotes","qu","instrument","BL","BLKSUF","Unit_Block","Unit_Lot","Unit_TC","Unit_BC","Unit_SF","Unit_Tieback","Unit_Acct_Num","Suffix_PID","Suffix_Match","Suffix_Boro","Suffix_Block","Suffix_Lot","Suffix","Suffix_TC","Suffix_BC","Suffix_SF","Suffix_Tieback","Suffix_Acct_Num","Main_PID","Main_Match","Main_Boro","Main_Block","Main_Lot","Main_TC","Main_BC","Main_SF","Main_Tieback","Main_Acct_Num","CNS_AYB","STY","APTNUM","aptnumfix","floortry","floorstydiff","floor_extract","X","Y","bbl","PRC_RES_DIST","COMRESSQFT","nbhd","salespsf","logsf","boro","loggross","logsales","logsalespsf","ADDRESS","BCAT","saldatfix","salyear","quarter","salyyq","elev","UAF","trend","tagrosscon","logtagrosscon","yhat","residuals","sales_ratio","unlogpred","grosscondecile"
1242384,1,1163,1376,2330500,527172,"R4","6/27/2024",0,2024000000000,NA,"Q","A",11630001,0,1163,1376,"2","R4",992,"12080R1",1011631376,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"12A","12A",12,-7,12,988840.2791,223044.8148,1011631376,"1280",992,"1280",2349.294355,6.899723107,1,14.66159339,7.761870288,7.761870288,"212 WEST 72 STREET ","DU34","2024-06-27",2024,2,"2024Q2",1,0.0048704,0.989320125960141,2305610.55355011,14.6508560815721,14.5411129593417,-0.109743122230363,0.992509439610946,2065975.27153291,9
1242460,1,1163,1379,1420800,372085,"R4","4/3/2023",0,2023000000000,NA,"Q","A",11630001,0,1163,1379,"2","R4",714,"12080R1",1011631379,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"12F","12F",12,-7,12,988840.2791,223044.8148,1011631379,"1280",714,"1280",1989.915966,6.570882962,1,14.16673065,7.595847689,7.595847689,"212 WEST 72 STREET ","DU34","2023-04-03",2023,2,"2023Q2",1,0.0034376,0.993902131445949,1412136.1483584,14.1606141147371,14.1615734171804,0.000959302443225951,1.00006774440963,1413491.46399055,7
1242420,1,1163,1380,1511500,389145,"R4","7/19/2023",0,2023000000000,NA,"Q","A",11630001,0,1163,1380,"2","R4",743,"12080R1",1011631380,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"12G","12G",12,-7,12,988840.2791,223044.8148,1011631380,"1280",743,"1280",2034.320323,6.610696045,1,14.22861309,7.617917048,7.617917048,"212 WEST 72 STREET ","DU34","2023-07-19",2023,3,"2023Q3",1,0.0035952,0.992238277516134,1499768.15646564,14.2208210917702,14.2048976326185,-0.0159234591517414,0.998880271466114,1476075.79229633,7
1242370,1,1163,1382,4770000,1025249,"R4","1/6/2023",0,2023000000000,NA,"Q","A",11630001,0,1163,1382,"2","R4",1899,"12080R1",1011631382,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"12J","12J",12,-7,12,988840.2791,223044.8148,1011631382,"1280",1899,"1280",2511.848341,7.549082711,1,15.37785686,7.828774152,7.828774152,"212 WEST 72 STREET ","DU34","2023-01-06",2023,1,"2023Q1",1,0.009472,0.996440470970082,4753021.04652729,15.3742909836375,15.3331966494849,-0.0410943341525822,0.997327074517042,4561657.71529935,10
1242434,1,1163,1383,2500000,642859,"R4","9/12/2024",0,2024000000000,NA,"Q","A",11630001,0,1163,1383,"2","R4",1226,"12080R1",1011631383,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"12L","12L",12,-7,12,988840.2791,223044.8148,1011631383,"1280",1226,"1280",2039.151713,7.111512116,1,14.73180129,7.620289173,7.620289173,"212 WEST 72 STREET ","DU34","2024-09-12",2024,3,"2024Q3",1,0.0059392,0.990387401317653,2475968.50329413,14.7221421919037,14.7953204863255,0.0731782944218775,1.00497062815098,2663949.85249185,9
1242397,1,1163,1387,1515000,372779,"R4","6/26/2023",0,2023000000000,NA,"Q","A",11630001,0,1163,1387,"2","R4",714,"12080R1",1011631387,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"14F","14F",14,-5,14,988840.2791,223044.8148,1011631387,"1280",714,"1280",2121.848739,6.570882962,1,14.230926,7.660043035,7.660043035,"212 WEST 72 STREET ","DU34","2023-06-26",2023,2,"2023Q2",1,0.003444,0.993902131445949,1505761.72914061,14.2248094604427,14.1939567855391,-0.0308526749035707,0.997831065857904,1460014.29617772,7
1242461,1,1163,1388,1530000,390011,"R4","1/6/2023",0,2023000000000,NA,"Q","A",11630001,0,1163,1388,"2","R4",743,"12080R1",1011631388,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"14G","14G",14,-5,14,988840.2791,223044.8148,1011631388,"1280",743,"1280",2059.219381,6.610696045,1,14.24077829,7.630082249,7.630082249,"212 WEST 72 STREET ","DU34","2023-01-06",2023,1,"2023Q1",1,0.0036032,0.996440470970082,1524553.92058423,14.2372124141416,14.2470708856121,0.00985847147048524,1.00069244394083,1539658.02125856,7
1242421,1,1163,1403,2419800,574798,"R4","10/27/2022",0,2022000000000,NA,"Q","A",11630001,0,1163,1403,"2","R4",1073,"12080R1",1011631403,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"18A","18A",18,-1,18,988840.2791,223044.8148,1011631403,"1280",1073,"1280",2255.172414,6.978213743,1,14.69919545,7.720981707,7.720981707,"212 WEST 72 STREET ","DU34","2022-10-27",2022,4,"2022Q4",1,0.0053104,1.00181107694764,2424182.4439979,14.7010048890147,14.7607093038169,0.0597044148021464,1.00406124719044,2573324.76539315,9
1242466,1,1163,1406,7800000,1549737,"R4","10/24/2024",0,2024000000000,NA,"Q","A",11630001,0,1163,1406,"2","R4",2770,"12080R1",1011631406,1069755,"12080R1",1,1163,7503,"R1","2","R4",190849,12080,"12080R1",1069753,12080,1,1163,7503,2,"R0",237559,"1011637503",12080,2008,19,"18G","18G",18,-1,18,988840.2791,223044.8148,1011631406,"1280",2770,"1280",2815.884477,7.926602599,1,15.86963429,7.943031692,7.943031692,"212 WEST 72 STREET ","DU34","2024-10-24",2024,4,"2024Q4",1,0.0143176,1,7800000,15.8696342916598,15.8955094055007,0.0258751138408986,1.00163047952872,8004459.68944296,10
74388,1,1164,1061,598000,136735,"R4","11/7/2023",4,2023000000000,NA,"Q","A",11640001,1,1164,1061,"2","R4",499,"10731R1",1011641061,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"4I","4I",4,-17,4,988940.2782,223337.9595,1011641061,"1280",499,"1280",1198.396794,6.212606096,1,13.30134603,7.088739937,7.088739937,"201 WEST 72 STREET ","DU33","2023-11-07",2023,4,"2023Q4",1,0.001246511,0.989156595760366,591515.644264699,13.2904434105119,13.3094513366976,0.0190079261857097,1.00143019503553,602866.667918915,2
74395,1,1164,1068,3100000,748606,"R4","9/22/2023",3,2023000000000,NA,"Q","A",11640001,1,1164,1068,"2","R4",1656,"10731R1",1011641068,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"5A","5A",5,-16,5,988940.2782,223337.9595,1011641068,"1280",1656,"1280",1871.980676,7.412160335,1,14.94691267,7.534752335,7.534752335,"201 WEST 72 STREET ","DU33","2023-09-22",2023,3,"2023Q3",1,0.006824238,0.992238277516134,3075938.66030002,14.9391206680239,14.8962965327633,-0.0428241352606022,0.997133423297647,2946994.90476958,9
74397,1,1164,1070,1925000,288081,"R4","4/11/2022",1,2022000000000,NA,"Q","A",11640001,1,1164,1070,"2","R4",1070,"10731R1",1011641070,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"5C","5C",5,-16,5,988940.2782,223337.9595,1011641070,"1280",1070,"1280",1799.065421,6.975413927,1,14.47043653,7.495022598,7.495022598,"201 WEST 72 STREET ","DU33","2022-04-11",2022,2,"2022Q2",1,0.00262612,1.00789952101468,1940206.57795326,14.4783050088516,14.3539160802538,-0.124388928597854,0.991408598691504,1713272.90768599,8
74401,1,1164,1074,870000,164512,"R4","2/8/2022",1,2022000000000,NA,"Q","A",11640001,1,1164,1074,"2","R4",723,"10731R1",1011641074,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"5G","5G",5,-16,5,988940.2782,223337.9595,1011641074,"1280",723,"1280",1203.319502,6.583409222,1,13.67624849,7.092839268,7.092839268,"201 WEST 72 STREET ","DU33","2022-02-08",2022,1,"2022Q1",1,0.001499667,1.00036791476223,870320.085843142,13.676616337729,13.8242165532845,0.147600215555551,1.01079215881405,1008744.00271483,4
74415,1,1164,1088,615000,138241,"R4","8/27/2024",4,2024000000000,NA,"Q","A",11640001,1,1164,1088,"2","R4",499,"10731R1",1011641088,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"6I","6I",6,-15,6,988940.2782,223337.9595,1011641088,"1280",499,"1280",1232.46493,6.212606096,1,13.32937755,7.116771451,7.116771451,"201 WEST 72 STREET ","DU33","2024-08-27",2024,3,"2024Q3",1,0.001260163,0.990387401317653,609088.251810357,13.3197184488539,13.325295050105,0.00557660125110537,1.00041867260727,612494.382606947,3
74424,1,1164,1097,1800000,303234,"R4","7/18/2024",3,2024000000000,NA,"Q","A",11640001,1,1164,1097,"2","R4",1070,"10731R1",1011641097,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"7C","7C",7,-14,7,988940.2782,223337.9595,1011641097,"1280",1070,"1280",1682.242991,6.975413927,1,14.40329722,7.427883295,7.427883295,"201 WEST 72 STREET ","DU33","2024-07-18",2024,3,"2024Q3",1,0.002764297,0.990387401317653,1782697.32237178,14.3936381249316,14.326462553982,-0.0671755709495869,0.995332967914955,1666877.30039515,8
74436,1,1164,1109,2178000,307026,"R4","2/7/2022",1,2022000000000,NA,"Q","A",11640001,1,1164,1109,"2","R4",1070,"10731R1",1011641109,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"8C","8C",8,-13,8,988940.2782,223337.9595,1011641109,"1280",1070,"1280",2035.514019,6.975413927,1,14.59391758,7.618503655,7.618503655,"201 WEST 72 STREET ","DU33","2022-02-07",2022,1,"2022Q1",1,0.002798805,1.00036791476223,2178801.31835214,14.5942854295732,14.3562698482262,-0.238015581346996,0.983691179503404,1717310.3042676,8
74455,1,1164,1128,560000,129154,"R4","12/20/2022",2,2023000000000,NA,"Q","A",11640001,1,1164,1128,"2","R4",485,"10731R1",1011641128,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"9H","9H",9,-12,9,988940.2782,223337.9595,1011641128,"1280",485,"1280",1154.639175,6.184148891,1,13.23569206,7.051543172,7.051543172,"201 WEST 72 STREET ","DU33","2022-12-20",2022,4,"2022Q4",1,0.001177458,1.00181107694764,561014.203090679,13.2375015016365,13.3341233902654,0.0966218886288406,1.00729910312886,617925.630539324,2
74468,1,1164,1141,580000,132183,"R4","2/9/2022",1,2022000000000,NA,"Q","A",11640001,1,1164,1141,"2","R4",473,"10731R1",1011641141,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"10J","10J",10,-11,10,988940.2782,223337.9595,1011641141,"1280",473,"1280",1226.215645,6.159095388,1,13.27078338,7.111687994,7.111687994,"201 WEST 72 STREET ","DU33","2022-02-09",2022,1,"2022Q1",1,0.001205086,1.00036791476223,580213.390562095,13.2711512296208,13.3047783206426,0.0336270910217831,1.00253384883044,600056.034482967,2
74470,1,1164,1143,1375000,238803,"R4","1/5/2023",4,2023000000000,NA,"Q","A",11640001,1,1164,1143,"2","R4",800,"10731R1",1011641143,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"10M","10M",10,-11,10,988940.2782,223337.9595,1011641143,"1280",800,"1280",1718.75,6.684611728,1,14.13396429,7.449352561,7.449352561,"201 WEST 72 STREET ","DU33","2023-01-05",2023,1,"2023Q1",1,0.002176972,0.996440470970082,1370105.64758386,14.1303984098558,13.9807235174501,-0.149674892405752,0.989407595733369,1179644.30840916,7
74479,1,1164,1152,995000,178158,"R4","8/5/2022",3,2022000000000,NA,"Q","A",11640001,1,1164,1152,"2","R4",723,"10731R1",1011641152,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"11G","11G",11,-10,11,988940.2782,223337.9595,1011641152,"1280",723,"1280",1376.210235,6.583409222,1,13.81049802,7.227088794,7.227088794,"201 WEST 72 STREET ","DU33","2022-08-05",2022,3,"2022Q3",1,0.001624156,1.00669441968347,1001660.94758505,13.8171701277014,13.8781152186885,0.0609450909871416,1.00441082294159,1064605.87550924,5
74489,1,1164,1162,1050000,178158,"R4","5/11/2022",1,2022000000000,NA,"Q","A",11640001,1,1164,1162,"2","R4",657,"10731R1",1011641162,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"12F","12F",12,-9,12,988940.2782,223337.9595,1011641162,"1280",657,"1280",1598.173516,6.487684018,1,13.86430072,7.376616704,7.376616704,"201 WEST 72 STREET ","DU33","2022-05-11",2022,2,"2022Q2",1,0.001624156,1.00789952101468,1058294.49706542,13.8721692052813,13.7630939846467,-0.109075220634599,0.992137118642334,948933.484126019,5
74494,1,1164,1167,2450000,470020,"R4","11/30/2022",3,2022000000000,NA,"Q","A",11640001,1,1164,1167,"2","R4",1391,"10731R1",1011641167,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"12K","12K",12,-9,12,988940.2782,223337.9595,1011641167,"1280",1391,"1280",1761.322789,7.237778192,1,14.71159858,7.473820391,7.473820391,"201 WEST 72 STREET ","DU33","2022-11-30",2022,4,"2022Q4",1,0.004284676,1.00181107694764,2454437.13852172,14.7134080214461,14.7303404005011,0.0169323790549605,1.00115081285249,2496350.44310508,9
74497,1,1164,1170,1200000,276689,"R4","8/4/2023",3,2023000000000,NA,"Q","A",11640001,1,1164,1170,"2","R4",913,"10731R1",1011641170,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"12O","12O",12,-9,12,988940.2782,223337.9595,1011641170,"1280",913,"1280",1314.348302,6.816735881,1,13.99783211,7.181096234,7.181096234,"201 WEST 72 STREET ","DU33","2023-08-04",2023,3,"2023Q3",1,0.002522307,0.992238277516134,1190685.93301936,13.9900401133268,14.1564040334218,0.166363920095005,1.0118915970753,1406203.43770561,6
74511,1,1164,1184,960000,188764,"R4","6/23/2022",6,2022000000000,NA,"Q","A",11640001,1,1164,1184,"2","R4",691,"10731R1",1011641184,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"15F","15F",15,-6,15,988940.2782,223337.9595,1011641184,"1280",691,"1280",1389.290883,6.538139824,1,13.77468856,7.23654874,7.23654874,"201 WEST 72 STREET ","DU33","2022-06-23",2022,2,"2022Q2",1,0.001720837,1.00789952101468,967583.540174095,13.7825570465916,13.8482893816504,0.0657323350587671,1.00476924092072,1033321.96762105,5
74513,1,1164,1186,2999999,670898,"R4","11/28/2023",3,2023000000000,NA,"Q","A",11640001,1,1164,1186,"2","R4",1891,"10731R1",1011641186,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"15H","15H",15,-6,15,988940.2782,223337.9595,1011641186,"1280",1891,"1280",1586.46166,7.544861069,1,14.91412251,7.369261445,7.369261445,"201 WEST 72 STREET ","DU33","2023-11-28",2023,4,"2023Q4",1,0.006115846,0.989156595760366,2967468.7981245,14.9032198908781,15.124144988471,0.220925097592957,1.01482398429404,3701116.12847914,9
74520,1,1164,1193,1950000,333564,"R4","6/15/2022",4,2022000000000,NA,"Q","A",11640001,1,1164,1193,"2","R4",1061,"10731R1",1011641193,1065784,"10731R1",1,1164,7501,"R1","2","R4",265469,10731,"10731R1",1065781,10731,1,1164,7501,2,"R0",293224,"1011647501",10731,1991,21,"16D","16D",16,-5,16,988940.2782,223337.9595,1011641193,"1280",1061,"1280",1837.888784,6.966967139,1,14.48333993,7.516372792,7.516372792,"201 WEST 72 STREET ","DU33","2022-06-15",2022,2,"2022Q2",1,0.003040759,1.00789952101468,1965404.06597863,14.4912084136875,14.4152747965765,-0.0759336171109943,0.994760021735712,1821689.26576931,8
74628,1,1165,1045,1475000,454242,"R4","7/22/2024",2,2024000000000,NA,"Q","A",11650001,1,1165,1045,"2","R4",1152,"10189R1",1011651045,1064143,"10189R1",1,1165,7501,"R1","2","R4",186929,10189,"10189R1",1064141,10189,1,1165,7501,2,"R0",204634,"1011657501",10189,1926,19,"5H","5H",5,-14,5,989455.0855,223367.3385,1011651045,"1280",1152,"1280",1280.381944,7.049254841,1,14.20416855,7.154913707,7.154913707,"253 WEST 73 STREET ","DU32","2024-07-22",2024,3,"2024Q3",1,0.007693422,0.990387401317653,1460821.41694354,14.1945094498213,14.3304428886929,0.135933438871604,1.00957648021245,1673525.25173138,7
74632,1,1165,1049,1600000,418775,"R4","11/21/2024",6,2024000000000,NA,"Q","A",11650001,1,1165,1049,"2","R4",1062,"10189R1",1011651049,1064143,"10189R1",1,1165,7501,"R1","2","R4",186929,10189,"10189R1",1064141,10189,1,1165,7501,2,"R0",204634,"1011657501",10189,1926,19,"5M","5M",5,-14,5,989455.0855,223367.3385,1011651049,"1280",1062,"1280",1506.591337,6.967909202,1,14.28551419,7.317604985,7.317604985,"253 WEST 73 STREET ","DU32","2024-11-21",2024,4,"2024Q4",1,0.007092708,1,1600000,14.28551418721,14.2501066911584,-0.0354074960515707,0.997521440559467,1544339.22563685,7
74656,1,1165,1073,2475000,542150,"R4","2/23/2022",1,2022000000000,NA,"Q","A",11650001,1,1165,1073,"2","R4",1287,"10189R1",1011651073,1064143,"10189R1",1,1165,7501,"R1","2","R4",186929,10189,"10189R1",1064141,10189,1,1165,7501,2,"R0",204634,"1011657501",10189,1926,19,"7G","7G",7,-12,7,989455.0855,223367.3385,1011651073,"1280",1287,"1280",1923.076923,7.160069208,1,14.72175095,7.561681746,7.561681746,"253 WEST 73 STREET ","DU32","2022-02-23",2022,1,"2022Q1",1,0.009182182,1.00036791476223,2475910.58903653,14.7221188010831,14.5186978394831,-0.203420961599985,0.986182630071901,2020181.34375311,9
74678,1,1165,1095,1495000,438361,"R4","10/17/2023",3,2023000000000,NA,"Q","A",11650001,1,1165,1095,"2","R4",1112,"10189R1",1011651095,1064143,"10189R1",1,1165,7501,"R1","2","R4",186929,10189,"10189R1",1064141,10189,1,1165,7501,2,"R0",204634,"1011657501",10189,1926,19,"9F","9F",9,-10,9,989455.0855,223367.3385,1011651095,"1280",1112,"1280",1344.42446,7.013915475,1,14.21763676,7.20372129,7.20372129,"253 WEST 73 STREET ","DU32","2023-10-17",2023,4,"2023Q4",1,0.007424132,0.989156595760366,1478789.11066175,14.206734142386,14.3293398314181,0.122605689032067,1.00863011074912,1671680.27527229,7
74689,1,1165,1106,730000,223545,"R4","8/18/2022",2,2022000000000,NA,"Q","A",11650001,1,1165,1106,"2","R4",567,"10189R1",1011651106,1064143,"10189R1",1,1165,7501,"R1","2","R4",186929,10189,"10189R1",1064141,10189,1,1165,7501,2,"R0",204634,"1011657501",10189,1926,19,"10H","10H",10,-9,10,989455.0855,223367.3385,1011651106,"1280",567,"1280",1287.477954,6.340359304,1,13.50079981,7.160440509,7.160440509,"253 WEST 73 STREET ","DU32","2022-08-18",2022,3,"2022Q3",1,0.003786069,1.00669441968347,734886.926368933,13.5074719246852,13.5349754086822,0.0275034839969717,1.00203616814089,755379.392532236,3
75154,1,1165,1905,3999999,706509,"R4","10/30/2024",2,2024000000000,NA,"Q","A",11650001,1,1165,1905,"2","R4",2050,"11674R1",1011651905,1068587,"11674R1",1,1165,7505,"R1","2","R4",90440,11674,"11674R1",1068585,11674,1,1165,7505,2,"R0",141099,"1011657505",11674,1928,8,"4C","4C",4,-4,4,989455.0855,223367.3385,1011651905,"1280",2050,"1280",1951.219024,7.625595072,1,15.20180467,7.576209597,7.576209597,"2112 BROADWAY ","DU32","2024-10-30",2024,4,"2024Q4",1,0.017998082,1,3999999,15.2018046690841,15.1815515977115,-0.020253071372661,0.998667719273235,3919801.59792473,10
75226,1,1166,1014,587500,111474,"R4","10/29/2024",3,2024000000000,NA,"Q","A",11660001,1,1166,1014,"2","R4",468,"10344R1",1011661014,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"8B","8B",8,-8,8,989126.1049,223837.0886,1011661014,"1280",468,"1280",1255.34188,6.148468296,1,13.28363153,7.135163229,7.135163229,"201 WEST 74 STREET ","DU32","2024-10-29",2024,4,"2024Q4",1,0.00380604,1,587500,13.2836315250005,13.3202394189426,0.0366078939421897,1.00275586490586,609405.651241584,2
75236,1,1166,1024,595000,113479,"R4","10/13/2023",2,2023000000000,NA,"Q","A",11660001,1,1166,1024,"2","R4",468,"10344R1",1011661024,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"9B","9B",9,-7,9,989126.1049,223837.0886,1011661024,"1280",468,"1280",1271.367521,6.148468296,1,13.29631668,7.147848389,7.147848389,"201 WEST 74 STREET ","DU32","2023-10-13",2023,4,"2023Q4",1,0.003873996,0.989156595760366,588548.174477418,13.2854140621069,13.307799675262,0.022385613155171,1.0016849767008,601871.758145968,2
75250,1,1166,1038,1100010,152766,"R4","9/20/2022",4,2022000000000,NA,"Q","A",11660001,1,1166,1038,"2","R4",613,"10344R1",1011661038,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"10F","10F",10,-6,10,989126.1049,223837.0886,1011661038,"1280",613,"1280",1794.469821,6.418364936,1,13.91082983,7.492464893,7.492464893,"201 WEST 74 STREET ","DU32","2022-09-20",2022,3,"2022Q3",1,0.005213609,1.00669441968347,1107373.92859601,13.917501940197,13.7322141746617,-0.185287765535346,0.986686708122512,920078.410926782,6
75266,1,1166,1054,625000,121522,"R4","9/20/2024",3,2024000000000,NA,"Q","A",11660001,1,1166,1054,"2","R4",468,"10344R1",1011661054,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"12B","12B",12,-4,12,989126.1049,223837.0886,1011661054,"1280",468,"1280",1335.470085,6.148468296,1,13.34550693,7.197038633,7.197038633,"201 WEST 74 STREET ","DU32","2024-09-20",2024,3,"2024Q3",1,0.004147441,0.990387401317653,618992.125823533,13.3358478307838,13.3492924402013,0.0134446094175242,1.00100815558097,627370.428488152,3
75280,1,1166,1068,865000,160041,"R4","7/19/2023",2,2023000000000,NA,"Q","A",11660001,1,1166,1068,"2","R4",613,"10344R1",1011661068,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"14F","14F",14,-2,14,989126.1049,223837.0886,1011661068,"1280",613,"1280",1411.092985,6.418364936,1,13.67048479,7.25211985,7.25211985,"201 WEST 74 STREET ","DU32","2023-07-19",2023,3,"2023Q3",1,0.005462418,0.992238277516134,858286.110051456,13.6626927844826,13.7497292965465,0.0870365120639711,1.00637037759956,936335.654626649,4
75296,1,1166,1084,650000,127630,"R4","8/30/2023",2,2023000000000,NA,"Q","A",11660001,1,1166,1084,"2","R4",468,"10344R1",1011661084,1064592,"10344R1",1,1166,7501,"R1","2","R4",54975,10344,"10344R1",1064589,10344,1,1166,7501,2,"R0",98788,"1011667501",10344,1922,16,"16B","16B",16,0,16,989126.1049,223837.0886,1011661084,"1280",468,"1280",1388.888889,6.148468296,1,13.38472764,7.236259346,7.236259346,"201 WEST 74 STREET ","DU32","2023-08-30",2023,3,"2023Q3",1,0.004356722,0.992238277516134,644954.880385487,13.3769356404404,13.4046702130815,0.0277345726411102,1.00207331285629,663092.789307138,3
1106400,1,1167,1128,9850000,1468414,"R4","4/21/2022",2,2022000000000,NA,"Q","A",11670001,1,1167,1128,"2","R4",4303,"12269R1",1011671128,1106724,"12269R1",1,1167,7502,"R1","2","R4",226281,12269,"12269R1",1106725,12269,1,1167,7502,2,"R0",308707,"1011677502",12269,2009,18,"8BC","8BC",8,-10,8,989637.2125,223863.6521,1011671128,"1280",4303,"1280",2289.100627,8.367067733,1,16.10298201,7.73591428,7.73591428,"2148 BROADWAY ","DU34","2022-04-21",2022,2,"2022Q2",1,0.014055,1.00789952101468,9927810.28199462,16.1108504962959,16.2173573133822,0.106506817086377,1.00661087489521,11043552.3002246,10
1106402,1,1167,1130,3175000,598858,"R4","7/12/2024",2,2024000000000,NA,"Q","A",11670001,1,1167,1130,"2","R4",1727,"12269R1",1011671130,1106724,"12269R1",1,1167,7502,"R1","2","R4",226281,12269,"12269R1",1106725,12269,1,1167,7502,2,"R0",308707,"1011677502",12269,2009,18,"8E","8E",8,-10,8,989637.2125,223863.6521,1011671130,"1280",1727,"1280",1838.448176,7.454141078,1,14.97081819,7.516677112,7.516677112,"2148 BROADWAY ","DU34","2024-07-12",2024,3,"2024Q3",1,0.005732,0.990387401317653,3144479.99918355,14.9611590923742,15.0710584784859,0.109899386111765,1.00734564651263,3509760.91762691,9
1106424,1,1167,1152,3050000,468159,"R4","3/1/2022",1,2022000000000,NA,"Q","A",11670001,1,1167,1152,"2","R4",1321,"12269R1",1011671152,1106724,"12269R1",1,1167,7502,"R1","2","R4",226281,12269,"12269R1",1106725,12269,1,1167,7502,2,"R0",308707,"1011677502",12269,2009,18,"12C","12C",12,-6,12,989637.2125,223863.6521,1011671152,"1280",1321,"1280",2308.856927,7.186144305,1,14.93065215,7.744507844,7.744507844,"2148 BROADWAY ","DU34","2022-03-01",2022,1,"2022Q1",1,0.004481,1.00036791476223,3051122.14002481,14.9310199956818,14.8482707543175,-0.0827492413642545,0.994457897626004,2808808.00644293,9
